name,room_type,price,minimum_nights,number_of_reviews
Perfect Downtown Location in Nolita,Private room,90,1,1
Roosevelt Island Charm,Private room,92,2,211
1st Floor 3 Bedroom Apt Midtown NYC,Entire home/apt,450,2,0
"Stuyvesant, East Village",Entire home/apt,225,28,6
53rd & 3rd Midtown Manhattan,Entire home/apt,149,2,14
Adorable One Bedroom in Greenpoint,Entire home/apt,120,2,6
Tranquil haven in bubbly Brooklyn,Entire home/apt,120,14,3
Luxury Apt in Prime Location,Private room,120,1,1
1 private bedroom in cool BK hood!!,Private room,44,4,0
Stunning studio on Wall street,Entire home/apt,160,200,0
Private BR in ABC,Private room,110,1,1
"Charming , sweet , and cozy Manhattan apartment.",Entire home/apt,272,3,55
A Spacious & Homelike Brooklyn Stay,Entire home/apt,125,2,54
Cute apartment in Upper West Side,Entire home/apt,145,5,7
Bright & airy 2BR penthouse apt,Entire home/apt,190,7,2
Great place in Chelsea/West Village,Entire home/apt,230,2,5
Large Room in Upper Manhattan,Private room,45,9,1
Beautiful Spacious private studio,Entire home/apt,140,2,16
Huge Upper West Side Apartment - 3 rooms,Entire home/apt,187,3,1
Cozy Couch In Great Space Perfect For Backpackers,Shared room,30,2,117
Charming Park Slope Studio,Entire home/apt,80,3,5
Sunny & Clean Apt  ideal location E.Williamsburg!,Entire home/apt,200,8,11
Private sunny room in Bushwick,Private room,94,1,0
King size Bed/room in 2 Bed Apt in E.Williamsburg,Private room,170,11,7
Large room,Private room,69,1,0
Beautiful room. Private bathroom.,Private room,37,1,4
30 Minutes to Manhattan / Sleeps 7,Entire home/apt,145,2,233
Sunny private room close to all,Private room,65,7,37
Big room overlooking Prospect Park!,Private room,45,1,2
A Touch of Elegance ~,Entire home/apt,130,2,82
Finally! A room with amazing vibes!,Private room,87,1,0
Cheap NYC APT! 20 Day Stay!,Private room,45,10,0
Soho Loft,Entire home/apt,200,1,0
Sunny 2BR in Heart of Fort Greene,Entire home/apt,149,4,1
East Williamsburg Artist Retreat,Private room,60,20,0
Sunny East Village Bedroom,Private room,114,1,0
Williamsburg 2 BR Apt w View of NYC,Private room,125,2,0
Great 1 bdr in a 1 bedroom apartment. Great deal!,Entire home/apt,70,4,10
Private bedroom in Bushwick BK,Private room,40,2,0
"Beautiful, modern SoHo/TriBeCa apt",Entire home/apt,169,4,8
Cozy Home in Brooklyn Brownstone,Entire home/apt,100,3,14
"Cozy Room In Clinton Hill, BK",Private room,40,5,0
Bohemian & Chic Apartment.,Private room,75,2,24
"Bright Room in Creative Brooklyn Neighborhood, JMZ",Private room,69,2,0
Private room in Astoria Broadway st,Private room,84,2,32
Modern Apartment in a Historic Home,Entire home/apt,101,5,147
LES Bowery FULL 1 BDRM APARTMENT,Entire home/apt,110,3,0
"Sunny, beautiful and spacious room in Midtown",Private room,98,3,18
1 Bedroom w/Jacuzzi in Private Home,Private room,109,1,112
Quiet 1-BR in SoHo; Private Rooftop,Entire home/apt,159,31,8
Sunny bedroom in the heart of LES,Private room,75,1,1
"Spacious, Clean , Close to Local Transportation",Private room,75,30,0
Cozy private room in Manhattan,Private room,99,1,0
Clinton Hill Apartment,Private room,65,14,6
Full bed/air-conditioned/secluded,Private room,38,1,0
"Bottom half of duplex, Williamsburg",Private room,95,1,6
Huge Room in Prime Williamsburg,Private room,150,1,0
Dov & Naomi's Beautiful Apt.,Entire home/apt,99,4,3
Forrest and Bogart,Private room,100,1,14
LOVE Central Park Room Private Bath,Private room,99,1,273
Modern and spacious in Bed Stuy,Entire home/apt,150,7,3
Bright Modern Apartment in Chelsea,Entire home/apt,599,5,0
Upper West Side Family Escape,Entire home/apt,165,5,5
"Lux, UES,  3Beds, Family Apt",Entire home/apt,700,1,1
Sunny Room Minutes From Midtown,Private room,67,13,38
Private Room in Gorgeous Apartment,Private room,66,1,0
New/spacious 2 bedrooom 1.5 bath!,Entire home/apt,165,4,1
"Stellar Duplex Home w/Garden,HotTub",Entire home/apt,450,2,12
Convienent 1-bedroom near Columbia,Entire home/apt,100,2,7
Park slope brownstone-ish,Private room,65,1,0
Cozy Room in the Heart of Brooklyn!,Private room,55,2,47
"private room, cute&cozy apartment",Private room,85,1,0
Comfortable Bedroom,Private room,35,5,1
Cute 1br in Williamsburg,Entire home/apt,110,1,2
Private Room with Twin bed and Pullover bed...,Private room,46,1,20
Luxury 2200sf Two Bedroom Loft w/ Private Elevator,Entire home/apt,500,3,11
Private RM in Heart of East Village,Private room,99,1,4
Artsy King Bed w/ PRIVATE BATH: Bushwick L Train,Private room,55,2,2
Spacious Williamsburg Loft Studio,Entire home/apt,118,2,20
Nice Carroll Gardens 2BR by F Train,Entire home/apt,200,2,28
"Big home, 3 floors, good 4 families - 2,800 sqft",Entire home/apt,420,3,54
"Charming, Central Park Studio Apt",Entire home/apt,190,3,9
Sunny central Wmsburg Apartment,Entire home/apt,99,1,2
The Heart of the Lower East Side!,Entire home/apt,209,2,8
"Lovely 2 Bdrm. Trains, Parks, Food!",Entire home/apt,165,3,9
sunny + comfy bedroom in greenpoint,Private room,55,1,1
Quaint Room with street view,Private room,49,1,5
Upper West Side Rm by Central Park!,Private room,68,6,1
midtown apartment,Entire home/apt,167,1,0
Unique Artist Loft in Soho,Entire home/apt,375,14,0
Midtown East penthouse studio,Entire home/apt,125,5,32
Chic Studio Apartment in Bed Stuy,Entire home/apt,80,3,126
Waterfront in Williamsburg,Private room,100,1,0
Peaceful Room in Dumbo Art Loft,Private room,115,30,171
HUGE 1BD! 5 min to MNHTN!,Entire home/apt,150,2,0
Charming Cozy Brooklyn 1BR,Entire home/apt,125,2,4
"Large, Comfy Room: GREAT For Extended Stay!",Private room,30,1,8
Sunny Studio Next to Central Park,Entire home/apt,130,3,18
Enjoy a few days in Greenpoint,Entire home/apt,130,2,3
Sunny room in GPoint/Williamsburg,Private room,140,1,0
Wonderful Inwood,Entire home/apt,175,1,0
Comfortable Room + Private Bathroom,Private room,115,3,95
"Sunny, Spacious Room- Heart of Williamsburg!",Private room,70,2,6
The Heart of Fort Greene 2bedrooms,Entire home/apt,225,2,127
Perfect Rental Near Prospect Park!,Private room,45,1,0
Quaint&Cozy 1BR-Gem in East Village,Private room,92,8,3
Red Hook Loading Dock Loft,Entire home/apt,450,1,6
Lovely 1 Bdrm Boerum Hill Apt,Entire home/apt,175,2,1
"Williamsburg, Brooklyn Artist Loft",Entire home/apt,86,7,1
"Sunny Upper East Side Apt, Balcony",Private room,86,2,2
2BR/2BA luxury condo in W'Burg,Entire home/apt,199,2,18
Modest and Cute Room in Bushwick Brooklyn!,Private room,22,2,3
Private Bedroom in Bushwick,Private room,60,1,18
Big bright room in beautiful DUMBO,Private room,87,1,2
"Brooklyn Alcove, Convenient Locale!",Private room,39,1,0
Brooklyn loft with huge livingroom,Private room,60,3,0
NYC Excitement Meets Quiet and Comfort!,Private room,32,14,66
West Harlem Apartment,Entire home/apt,500,10,0
Large Sunny Room in Williamsburg!,Private room,41,4,3
Lovely sun-filled Brownstone!,Entire home/apt,170,1,0
"Lovely Williamsburg, BK apartment",Entire home/apt,200,4,0
CLEAN AND COZY UES,Private room,70,1,1
"2 Bedroom, UES",Entire home/apt,120,5,5
Nice and Perfect Location Studio,Entire home/apt,75,25,1
Perfect family getaway!,Entire home/apt,195,1,0
Modern 19th C West Village Charmer,Entire home/apt,252,200,10
Spacious & Bright Artist Retreat,Entire home/apt,115,7,2
Spacious sunny room in Clinton Hill,Private room,65,2,6
Cozy Studio Duplex,Entire home/apt,90,15,56
East Village Duplex Private Yard,Private room,139,1,9
Beautiful Studio in Bed Stuy,Entire home/apt,70,6,3
Charming apt on UWS 8/3-8/7,Entire home/apt,200,1,0
Amazing LES Manhattan Apt in LES,Entire home/apt,65,3,48
Cozy Townhouse with Private Deck,Entire home/apt,105,3,184
Sunny Lower E. Side Ap. near BDFMJZ,Private room,72,1,15
Master bedroom in artsy Bushwick,Private room,44,5,1
Prime Park Slope  Family Home,Entire home/apt,175,4,6
BROOKLYN Downtown/Dumbo Loft for 6,Entire home/apt,148,2,351
Country House in the City,Entire home/apt,600,5,15
~Room for Guest in Stunning BK Apt~,Private room,32,3,7
Cool room Manhattan - Sleeps up to 3 guests,Private room,70,3,168
Super Charming West Village Place,Entire home/apt,175,21,17
Cozy Walk-up Apt in the Historic Lower East Side.,Entire home/apt,69,2,13
Studio in the Heart of Greenwich!!!,Entire home/apt,140,1,1
No better location in Williamsburg!,Private room,74,1,235
1 Bedroom Apartment in Nolita/ Soho,Entire home/apt,80,1,1
Spacious Brownstone Getaway,Entire home/apt,115,1,0
Studio apt. Central Park West,Private room,80,1,0
Bright & cozy room in Brooklyn!,Private room,40,7,0
Large Room in Bushwick Near Trains!,Private room,38,1,2
Beautiful classic NYC studio,Entire home/apt,120,1,13
Sunset Park Sublet,Private room,70,5,0
"Spacious Room in Creative Neighborhood, JMZ line",Private room,60,2,8
Olivier,Entire home/apt,200,4,18
Park Slope sweet cozy home! Wifi!,Private room,91,5,126
177st. Manhattan,Private room,250,3,11
"South Slope Sunny 2 Bedroom, 2 bath",Entire home/apt,125,3,15
1 Bed in a Lux Apt on Wall Street,Shared room,47,1,2
Newly renovated near subways and the cloisters!,Private room,50,1,2
Cozy 1 Bedroom Bushwick Apt off Dekalb L,Entire home/apt,75,60,0
East Village Spacious Room,Private room,90,3,0
Lovely Room Close to the City,Private room,66,1,6
Sunny Double Room,Private room,23,1,18
Beautiful BedStuy Brownstone Apt,Private room,100,1,0
Cozy & Super Convenient Studio!,Entire home/apt,207,1,0
**Artist Brooklyn Heights Loft**,Entire home/apt,215,1,0
Cosy 1 bed in trendy East Village!,Entire home/apt,170,2,5
Quiet private room upper east side,Private room,100,1,3
"Bedroom in Financial District, NYC",Private room,65,1,1
Upper east haven,Entire home/apt,175,1,0
Sunny and Spacious 1 Bedroom!,Entire home/apt,90,5,1
The Harlem Mansion,Entire home/apt,450,2,48
1 Bdr. Apt. in Ridgewood/Bushwick,Entire home/apt,110,1,0
Comfortable Greenpoint Apt. Short or Longer Stay,Private room,70,7,3
New York City Luxury Building!,Entire home/apt,120,10,0
Large 2 BR Apartment in Chelsea,Entire home/apt,200,8,15
Charming Upper West Side Apartment,Entire home/apt,200,7,0
Cozy 1 Br in historic Bed Stuy!,Entire home/apt,129,2,11
Spacious Duplex With Private Deck,Entire home/apt,220,3,2
SPACIOUS Lower East Side DUPLEX 3 bed 2 ba COMFY,Entire home/apt,299,1,97
"Cozy, clean studio with a view!",Entire home/apt,150,3,0
Large room in two-story brownstone,Private room,70,2,4
Large Room in Brooklyn w/ Office,Private room,49,1,1
Big room with great natural light,Private room,50,3,8
Beautiful Airy Lower East Side Loft,Entire home/apt,195,30,50
Beautiful Architect Renovated Home,Entire home/apt,399,3,14
"Large duplex in trendy Brooklyn, New York",Entire home/apt,150,3,2
Small One Bedroom BK - Quiet n Cute,Entire home/apt,78,1,1
"3 Bedroom, 1st Fl, family apt.",Entire home/apt,150,2,1
East Village! Beautiful 2BD Apt.,Entire home/apt,300,23,1
Beautiful Spacious Ground Floor Apt,Entire home/apt,225,2,3
SoHo 2 Bedroom 2 Full Bath with Private Terrace,Entire home/apt,600,3,29
SUPER HUGE ROOM IN GREENPOINT BK,Private room,50,7,7
Our lovely nest in the West Village,Entire home/apt,140,5,28
Cozy  room at trendy Lower east side,Private room,59,4,115
Charming Old-School Apartment 2,Private room,60,2,42
"Clean,quiet room near prospect park",Private room,125,1,2
Large Apt in Theatre District,Private room,160,5,5
"Great room, 7 min from Manhattan!",Private room,45,1,1
A Bedroom in a Kosher Appartment,Private room,45,1,2
Clean & Quiet room in Bushwick,Private room,50,1,0
Cozy & Sunny Sage Room in Townhouse,Private room,80,1,8
Artist Renovated Loft + Roof Garden,Entire home/apt,350,3,68
Big Room in the heart of Upper East,Entire home/apt,300,1,1
Brooklyn Flavor Atelier,Entire home/apt,140,2,4
Modern 1 BR in the East Village,Entire home/apt,120,1,2
Light-Drenched Private 1 Bedroom,Private room,40,2,77
Charming Apartment in Crown Heights,Entire home/apt,120,2,2
Cool Apartment in Chinatown,Entire home/apt,120,4,7
Flatiron 1 Bedroom,Private room,95,1,0
The studio on the park!,Entire home/apt,150,3,10
NoLita Design Studio,Entire home/apt,127,4,18
In the Heart of NYC:  and Theater!!,Entire home/apt,130,9,0
Charming Classic UWS Bedroom & Balcony,Private room,95,2,33
Your own house in NYC,Entire home/apt,134,1,103
Sunny and Homie BK Apartment,Entire home/apt,120,3,5
Bright Studio heart of LES,Entire home/apt,139,2,0
Lovely room in Astoria,Private room,70,5,0
Sunny luxurious loft Studio,Entire home/apt,117,3,145
Bright and Hip in Morningside,Private room,95,1,10
Midtown West short term sublet,Private room,80,18,0
"HUGR 1BR+ in Sugar Hill, Harlem",Entire home/apt,100,3,14
Private Greenpoint Studio Floor 1,Entire home/apt,100,3,7
Classic Lower East Side Apartment,Entire home/apt,130,7,2
Luxury Tribeca Apartment w/Roofdeck,Entire home/apt,250,2,2
Lg Bedroom Trendy Williamsburg BK,Private room,125,1,0
Spacious 3 bedroom on Prospect Park,Entire home/apt,166,3,6
Cozy/Private Bdrm By Central Park!,Private room,73,4,1
Room in East Williamsburg 1 Block from L Train,Private room,35,5,1
Studio in central historical Harlem,Entire home/apt,100,1,1
Modern 1BR in Heart of Williamsburg,Entire home/apt,215,1,1
Cozy Upper West Side Private Room/Half Bath,Private room,75,3,0
Sunny Studio in Bed-Stuy Brooklyn,Entire home/apt,106,2,15
1 BR Apartment,Entire home/apt,264,1,2
Luxury apartment near Central Park,Entire home/apt,260,5,0
Comfortable private room in Harlem,Private room,84,1,4
$500/wk 1br - 150ft2 - Dec 23-Jan 4,Private room,80,6,1
Brooklyn Brownstone duplex + garden,Entire home/apt,159,3,9
Artistic Brooklyn Apartment,Private room,150,1,0
Brooklyn Brownstone with Backyard,Entire home/apt,89,5,0
Luxury Doorman Apt in Midtown East!,Private room,130,1,2
Bedroom in 4bed/1bath in Brooklyn!,Private room,50,1,0
Ditmas Park Spacious Studio Apt,Entire home/apt,100,1,2
Lovely private bedroom,Private room,74,3,2
Spacious Studio with rooftop in East Village,Entire home/apt,139,30,69
"PRIVATE BEDROOM TIMES SQ, CLOSE to Everything!",Private room,150,4,51
Beautiful Private Area in Flatbush,Private room,50,1,0
Bohéme 1BR steps from Prospect Park,Entire home/apt,99,7,2
"Sunny, big room available in 3 BDRM",Private room,35,1,1
Welcome to our Luxury home,Entire home/apt,150,1,6
Sunny Room Overlooking Harlem,Private room,35,5,2
Huge private room with bathroom,Private room,61,1,1
"Bright, Airy, Quiet 1 Bd",Entire home/apt,139,3,24
"Large 2 bedroom APT,  20mins to Times Square.",Entire home/apt,119,1,23
Brownstone@Central Park❤️Manhattan historic area,Private room,160,7,12
Clean and Sunny Brooklyn apt!!,Entire home/apt,98,4,1
Great E.Village Apt. Best Location!,Private room,119,2,4
Private Room in New Bed-Stuy Lofts,Private room,1600,1,0
South Slope Modern + Spacious with Outdoor Deck,Private room,78,1,146
Authentic Brownstone New York Living,Entire home/apt,350,2,53
cozy + bright room in BK!,Private room,42,2,10
Bushwick Oasis,Private room,64,1,24
Bright room in Williamsburg loft,Private room,70,14,0
Bright double room in West Village,Private room,120,5,2
Large loft in Bushwick,Private room,49,3,14
1 room available for in midtown NYC,Private room,70,1,2
Spacious Renovated Apt. in Harlem,Private room,43,1,2
Sunny apartment in the heart of LIC,Entire home/apt,100,5,0
"Huge 1 bdr, convenient location!",Private room,85,3,3
"Large, sunny, quiet, 2 bed apt",Entire home/apt,75,1,4
Cozy bedroom in E. Village in July,Private room,150,1,0
2 bed apartment 2 blocks from 42 st,Private room,150,1,1
One bedroom available in Astoria,Private room,40,1,0
Big room in Clinton Hil near subway,Private room,90,1,0
Chateau Ludlow,Private room,120,1,18
~Sunny quiet apartment in Brooklyn~,Entire home/apt,100,7,2
"Astoria 1 Bed, 2 Blocks to Train",Entire home/apt,132,2,0
Room in the heart of Williamsburg!,Private room,35,1,3
2 Bedroom in Heart of Williamsburg,Entire home/apt,278,1,1
Furnished BR in a 2BR apt Gramercy,Private room,45,30,2
Chic apartment on Central Park West,Entire home/apt,185,1,1
Amazing apartment available for a year to rent!,Entire home/apt,80,30,3
Cozy Room in the LOWER EAST SIDE!,Private room,97,1,2
Modern 1 Bdrm Apt in Mid Manhattan,Entire home/apt,230,2,0
Spacious 1BR,Entire home/apt,150,1,6
My Spacious & Comfy Home Away,Entire home/apt,135,2,23
Big Cozy Room 2 Blocks From Trains,Private room,47,3,2
Cozy and Beautiful UES Room,Private room,100,3,0
PermaGO Bunk Bed in City Hall Shared Room#,Shared room,71,3,6
Artists' Sunny 1-BR Apt in Astoria,Entire home/apt,120,1,3
Beautiful Bedroom Manhattan (LES),Private room,59,2,17
Charming Williamsburg 1 Bedroom,Entire home/apt,104,1,11
Entire 1 Bedroom apartment,Entire home/apt,179,3,18
Spacious NOMAD 1 BR for 4,Entire home/apt,150,3,1
Manhattan Club sleeps 4,Entire home/apt,386,7,0
"French charm at Château Village, Greenwich Village",Private room,145,3,62
Hip & Trendy Williamsburg 2 BR 2BA Apartment,Entire home/apt,250,3,33
Master Bedroom in Luxury Apartment,Private room,80,3,2
Sunny apartment overlooking park,Entire home/apt,80,1,7
Cozy room in 1bedroom apt,Private room,37,1,0
Luxury Modern Brownstone Full Apt,Entire home/apt,117,3,158
Private room in Nolita / SOHO,Private room,80,2,1
Studio in Lincoln Sq - Columbus Cir,Entire home/apt,140,2,2
East Village Two Bedroom,Entire home/apt,250,3,21
"Affordable, quiet, brownstone home",Private room,79,1,0
Huge Lower East Side 2 Bedroom,Entire home/apt,421,7,1
East Village Penthouse With Rooftop,Private room,100,1,0
Bright and beautiful 1 bedroom Apt.,Entire home/apt,150,1,1
Comfy room in Gramercy Park,Private room,200,1,0
Long Island City- Furnished Studio,Entire home/apt,110,1,9
Sunny family-friendly 2br & parking,Entire home/apt,125,4,208
Large private room in W. Heights,Private room,40,1,2
2 twins bed Private room  in Brooklyn,Private room,45,3,4
Apt.-private entrance -Townhouse- 10mins. to JFK,Private room,115,1,1
Room Epic View Near Freedom Tower,Private room,104,1,15
Parkside Brooklyn Artist Apartment!,Private room,80,5,3
Steps Away From Grand Central,Entire home/apt,198,5,1
Refreshing Bushwick Enclave,Private room,50,3,4
Comfy Modern Bklyn 1BR + Guest BR,Entire home/apt,135,2,6
Bushwick Room,Private room,35,20,0
1 BR Apartment Upper West Side,Entire home/apt,399,3,0
Beautiful bedroom in Ditmas Park!!!,Private room,108,2,70
2BR + Roof Top-20min from Manhattan,Entire home/apt,200,5,2
"Sunny, cozy, and convenient room in Harlem",Private room,55,4,16
Cozy apt. near the subway in uptown Manhattan,Private room,70,1,2
Beautiful Brooklyn Duplex with Private Terrace,Entire home/apt,120,30,0
"Stunning Studio, 20 min to Manhattan",Entire home/apt,206,30,230
stylish apartment w/ backyard,Entire home/apt,130,1,3
Calm & Quiet in Clinton Hill,Entire home/apt,145,3,5
RARE! Vintage 2 Bed Artist's Flat,Entire home/apt,130,1,1
Simple Living for Medium to Long Term Guests,Private room,51,2,325
Beautiful Home for seasonal rental,Entire home/apt,150,2,45
Minimal Central Chelsea Studio,Entire home/apt,70,13,38
great pied a terre,Private room,250,30,3
Large 1 Bdrm for 5; close to Roberta's / Morgan L,Entire home/apt,182,3,134
NEW Modern Brooklyn 1BR Apt!,Entire home/apt,85,1,6
One bedroom apartment,Entire home/apt,55,7,10
Cozy Sublet in Brooklyn,Private room,60,3,7
East Williamsburg /Bushwick Room,Private room,40,2,0
Large private bed/bath by Times Sq,Private room,90,2,0
Large Private Room in Greenpoint/ Williamsburg,Private room,95,1,156
Extraordinary One Bedroom Apartment,Entire home/apt,171,5,68
Townhouse Bonus Room w/Private Bath,Private room,80,1,261
LAKOU LAKAY- A HOME AWAY FROM HOME,Entire home/apt,180,3,129
Entire apartment in Williamsburg,Entire home/apt,199,3,4
Room in Nolita with great Rooftop,Private room,79,12,0
"Centrally Located, Spacious, and Quiet!",Entire home/apt,200,3,0
Williamsburg Walk Up,Entire home/apt,125,1,0
"Large, sunny apartment with rooftop",Entire home/apt,206,3,1
"The large, sunny two people room. 20 min to city!!",Entire home/apt,94,30,52
Light-filled urban cabin,Entire home/apt,400,7,9
Beautiful Room in Central Brooklyn House,Private room,60,14,7
"Brooklyn Home, Sunny Room, Near Transportation",Private room,65,2,22
2 Bedroom in Gramercy,Entire home/apt,200,1,0
"130/night, big and cozy, Brooklyn",Entire home/apt,130,1,4
Renovated & Spacious Chelsea Studio,Entire home/apt,140,3,97
BRIGHT & PRIVATE EAST VILLAGE STUDIO APARTMENT,Entire home/apt,180,4,38
1 bedroom in The East Village,Private room,100,1,6
Stylish garden apartment,Entire home/apt,65,3,1
Apartment share - Private Bedroom,Private room,75,1,0
Prospect Heights BK Studio,Entire home/apt,105,2,15
Staycation @Artist Haven w Private Yard sanctuary,Entire home/apt,87,5,87
Spacious Chelsea Private Bedroom,Private room,195,1,0
Lovely 2-Bedroom Near Prospect Park,Entire home/apt,200,3,4
"Spacious, private UES room",Private room,57,25,4
Peaceful Cosy Harlem Space,Private room,35,2,20
PH With Big Terrace & City View!!!!,Entire home/apt,183,1,1
Cozy Comfy Private Room,Private room,39,1,30
urban cottage,Private room,75,1,0
Park Slope Loft,Entire home/apt,145,1,4
Lower Manhattan Studio Alcove Apt,Entire home/apt,450,1,0
Artist's Loft,Entire home/apt,135,4,4
Upper West Side Apt,Entire home/apt,125,3,2
Massive Bedroom by Prospect Park,Private room,70,1,0
"Spacious, Cozy Upper East Side Apt",Private room,100,1,7
Modern & Renovated | Great Location,Entire home/apt,116,30,6
"3Bdr Artist Apt. (L,M,J,Z trains)",Entire home/apt,142,5,170
Fully equiped room. TV AC,Private room,60,5,0
Two bedroom with two fold out bed,Entire home/apt,250,1,0
"Charming cozy bedroom, Downtown",Private room,99,2,31
Peaceful and Spacious Brooklyn Gem,Entire home/apt,81,2,13
Modern Apartment in NOHO / SOHO,Private room,125,1,3
Gorgeous 1 Bedroom in Bed-Stuy,Entire home/apt,95,3,79
HUGE room in Sunset Park with AC,Private room,40,2,1
Charming sunny studio - Boerum Hill,Entire home/apt,119,5,12
Gorgeous 1BR w huge private terrace,Entire home/apt,101,6,65
"Great Room in Bushwick, Brooklyn!",Private room,65,3,3
Prolonged Traveler's Dream( a month first & more),Private room,45,30,18
Nice & Sweat Apartment in Manhhatan,Entire home/apt,109,2,1
Prolonged Traveler's Dream (a month first & more),Private room,45,30,27
Cozy house in Sunnyside gardens,Entire home/apt,100,15,0
Beautiful and Convenient,Private room,85,3,150
Wild Flower Nice quiet space Queen size bed.,Private room,126,2,32
Great BIG Upper West Side Apartment,Private room,89,3,9
2 BR modern apartment in historic Harlem,Entire home/apt,275,2,12
Historic WoHo Townhouse,Private room,300,7,51
Ft. Greene cozy & modern studio!,Entire home/apt,140,2,20
Charming Top Floor Apartment w/ Roof Patio,Private room,60,5,5
Heart of Williamsburg w/Backyard,Entire home/apt,150,6,0
A True Brooklyn experience,Private room,80,1,3
Master Bedroom w/ private bathroom,Private room,60,1,0
"1 Bedroom, Bushwick, Brooklyn",Private room,45,1,7
"Clean private room, 20min from City",Private room,40,8,1
Beautiful and spacious apartment.,Entire home/apt,200,2,24
A charming Parisian style apartment,Entire home/apt,210,1,11
Modern 1 Bedroom in Dumbo / Vinegar Hill,Entire home/apt,125,30,31
Bedroom in Midtown Apartment,Private room,70,1,1
Super Cute Brooklyn Loft,Private room,45,5,0
"Cute, Eclectic, & Family Friendly",Entire home/apt,120,1,3
"13 Essex St, 202",Entire home/apt,150,1,0
Large light-filled master bedroom.,Private room,60,2,1
Spacious Bedroom in Central Harlem,Private room,64,2,20
"Small & Cozy Bedroom, L.E.S",Private room,50,7,45
Studio in the Heart of Wall Street,Entire home/apt,190,1,3
Garden apt with private entrance,Entire home/apt,275,2,68
Upper East Side private bedroom near Central Park,Private room,75,4,37
"Big, bright loft in Williamsburg",Entire home/apt,180,14,2
"Private room, shared bathroom.",Private room,200,1,0
Cozy room in sunny BK apt,Private room,50,2,106
Beautiful treeline BK apartment!,Entire home/apt,149,5,2
Room in Upper West Side Manhattan,Private room,75,1,12
Triplex with private garden,Entire home/apt,400,2,1
Perfect UWS Studio Sanctuary!,Entire home/apt,125,2,7
Charming 1 Bedroom Apt - Midtown East,Entire home/apt,151,3,19
Light Filled Studio Apartment,Entire home/apt,40,28,7
Edgecombe Ave Room,Private room,100,1,0
Charming West Village Studio,Entire home/apt,185,3,4
"Quaint, Quiet East Village 1 BR",Private room,78,16,9
Adorable Brooklyn Apartment,Private room,45,1,163
Greenwich Village: Safe Clean Private Flat,Entire home/apt,249,2,239
"ENTIRE, SUNNY APT IN HEART OF LIC",Entire home/apt,156,2,6
Lovely 2 Bedroom in Upper West Side,Entire home/apt,200,31,12
Fort Greene Sanctuary,Entire home/apt,100,30,18
Sunny Room in Harlem,Private room,28,1,1
Garden Facing Quiet Retreat,Entire home/apt,95,7,10
Top Floor Brownstone - Park Slope,Private room,85,2,5
Bright & Charming 2bdrm Minutes to Manhattan,Entire home/apt,142,3,126
Sunny Upper East Side Studio,Entire home/apt,76,90,5
Christmas in New York,Entire home/apt,700,7,0
Upper West Side Studio Near All NYC,Entire home/apt,106,5,16
Beautiful 1BR in upper Manhattan- close to subway!,Private room,65,4,62
Perfect Brooklyn Loft Studio,Entire home/apt,185,1,0
"Williamsburg Studio, oudoor patio",Entire home/apt,120,1,0
"Beautiful, private 1BR in large shared apartment.",Private room,104,2,7
Private room in modern Bushwick Apt,Private room,47,4,8
CHARMING ROOM W/ ROOF DECK ACCESS 2 :),Private room,97,30,24
SUNNY COZY ROOM FOR 1 :),Private room,90,30,33
Cozy Large Studio - Yankee Stadium,Entire home/apt,114,1,1
Sunny 1b in Harlem! Available for longterm,Entire home/apt,150,31,8
Classic 1BR Brownstone w/ Backyard,Entire home/apt,113,3,148
Renovated 2 Rooms with balcony and ensuite bath,Private room,36,1,111
Great private room open for Aug!!,Private room,75,1,1
Parking! Stylish Small Studio w/ Bath & Entrance!,Private room,81,1,179
Apartment in Chelsea btwn 6th-7th Aves,Entire home/apt,193,2,4
Spacious Studio in Midtown East,Entire home/apt,149,1,1
Cosy Master bedroom in Midtown West,Private room,90,1,0
Comfortable cool -  Manhattan - up to 2 guests,Private room,90,2,171
Lovely 2 bedroom prime location,Entire home/apt,175,2,5
Large 2.5 BR Apt In Park Slope,Entire home/apt,135,1,3
"Cozy, clean in Greenpoint Brooklyn!",Entire home/apt,120,1,0
Great NYC Apartment,Entire home/apt,175,3,1
"Private, renovated & furnished room",Private room,40,15,2
Charming West Village Full Bed Apt,Private room,119,2,0
"Private Modern room, stained glass view",Private room,45,30,27
1 Large Bedroom plus 2nd bed,Private room,100,3,0
Sunny NYC studio in prime location,Entire home/apt,155,3,1
Room in Spacious Williamsburg Loft,Private room,56,21,16
Spacious 2 Bedroom Apt,Entire home/apt,95,3,1
SOHO LUXURIOUS LOFTED STUDIO,Entire home/apt,350,1,0
1000 square feet of Luxury!,Entire home/apt,350,1,0
Private bedroom in East Village,Private room,100,1,0
Lovely Clinton Hill Bedroom,Private room,65,2,2
Gorgeous 1 bedroom apt West Village,Entire home/apt,259,1,0
Charming large room ...,Shared room,85,1,0
Cute & Cozy Short or Long Term Stay!,Private room,29,1,66
UES - Private Studio with Kitchen,Private room,115,2,18
"Charming, large and peaceful",Entire home/apt,171,50,1
"Funky, Quiet, Safe EV Walk-Up",Entire home/apt,140,3,0
Midtown Manhattan best Location,Private room,125,1,0
"One person, cozy room, real bed. 20 min to city!!!",Private room,56,30,33
Private BR in Modern Apt @ LES,Private room,80,3,1
Quiet room in Bushwick! Looking for 1 month sublet,Private room,28,14,10
