name,room_type,price,minimum_nights,number_of_reviews
Spacious living near Downtown. Trendy Williams Ave,Entire home/apt,72,1,195
Close in SE PDX! Historic Sellwood Basement Apt!,Entire home/apt,75,1,399
Alberta Loft,Private room,40,2,80
Gorgeous Alberta Craftsman,Entire home/apt,214,2,123
Private Spacious Basement Suite & Full Kitchenette,Entire home/apt,71,3,114
TIKI Themed Backyard-Classy & Hip Kitchen/Living!,Entire home/apt,218,4,176
Female Dorm Room: Loft Bed,Shared room,15,31,4
Light Airy Bedroom for Two Close to Adidas Campus,Private room,40,1,256
Alberta Arts retro fun studio apt.,Entire home/apt,51,2,316
Alberta Guest House,Entire home/apt,80,2,261
Lents Guesthouse - Nice Home in Southeast Portland,Entire home/apt,89,30,5
GIGANTIC SPACES > PRIME SE LOCATION > CITY VIEWS!!,Entire home/apt,220,2,71
An Urban 2 Bedroom: Angel's Rest Suite with A/C,Entire home/apt,143,2,220
New Modern Guesthouse in Portland's Central Eastside,Entire home/apt,240,2,138
Big Little House,Entire home/apt,93,2,122
The Charlet Estate: Daylight Basement Apartment,Entire home/apt,65,1,216
ROSE CITY PARK Guesthouse!,Entire home/apt,78,1,284
Private Apartment-Wing in Mid-Century Home,Entire home/apt,65,7,89
Clean  Modern Studio w/Patio in Walkable Area,Entire home/apt,106,2,195
An Urban 2 Bedroom: Cooper Spur,Entire home/apt,129,2,168
An Urban 2 Bedroom: Painted Hills Suite with A/C,Entire home/apt,141,2,162
Bali meets NEPO in the Hip and Cool,Private room,69,2,243
Trendy & Cute! Family Friendly,Entire home/apt,60,30,150
Urban Studio in NW Pearl (24/7 check-in),Entire home/apt,101,15,45
Spacious Portland Loft,Entire home/apt,52,30,9
Sweet basement apartment in North Portland,Entire home/apt,69,2,199
Private Room and Bath in St. John's,Private room,55,1,146
Quiet Neighborhood near Glendoveer,Entire home/apt,135,31,1
Tranquil  private retreat minutes from downtown,Entire home/apt,75,1,80
Hip Hollywood Happiness in 1926 Bungalow,Entire home/apt,204,7,16
Tortoise Room @1234 HOUSE in SE PDX,Private room,80,5,219
Good Vibes in a Great Space,Private room,40,28,37
RestWell Room,Private room,75,2,217
Newly Remodeled 1 BR Apt just off Alberta,Entire home/apt,69,2,110
Spacious modern and private in Alberta Arts Area,Entire home/apt,129,2,102
SE Division Casita,Entire home/apt,51,1,183
Wes Anderson inspired historical private apt.,Entire home/apt,90,2,297
Private 2 Bedroom  suite in fantastic neighborhood,Private room,75,28,200
Warm inviting home in heart of Multnomah Village.,Private room,58,1,159
The Studio/3 nights blocked on either side,Entire home/apt,91,1,241
Waterfront Condo Getaway Close to Everything,Entire home/apt,79,30,76
Dreamy Main Bedroom in Tabor Treehouse,Private room,59,1,326
Modern Tiny House in Portland,Entire home/apt,100,2,236
Tibbetts Coop - A beautiful SE Portland urban farm,Entire home/apt,80,2,88
Sabin Neighborhood home-month to month rental,Entire home/apt,71,30,14
Updated basement apartment  close in NE Portland,Entire home/apt,62,2,266
Becky's Backyard Cottage in SE near Mt Tabor,Entire home/apt,79,2,53
Creative & Clean Bungalow in Portland Hot Spot,Entire home/apt,117,1,509
Secret Garden Guest House  Multnomah Village,Entire home/apt,79,1,270
Ainsworth Fully Stocked Cozy Spot,Entire home/apt,78,3,51
NoPo Charm - Two Bedrooms with Semi-Private Bath,Private room,75,2,22
MB’s Guest House.  Cozy 2 bedroom in SE Portland.,Entire home/apt,143,3,96
Quiet  comfortable room 15 min downtown,Private room,50,1,155
Spacious Sunny Room,Private room,40,30,5
Bright  private and clean upper duplex. Walk/bike,Entire home/apt,85,2,128
StokeWood Lodge,Entire home/apt,119,2,122
Bright & Fun loft in gorgeous central neighborhood,Entire home/apt,82,3,33
Relaxing Garden Getaway in Walkable SE Portland,Entire home/apt,80,1,326
Alberta Arts 800sq ft Studio-sanitized btwn guests,Entire home/apt,65,30,191
Fabulous  family-friendly 2 bdrm apt in Sellwood,Entire home/apt,130,2,127
✿✿ Portlandia Garden Cottage ✿✿,Entire home/apt,61,1,49
The Studio in North Tabor,Entire home/apt,58,3,124
Greeley Basement Space,Private room,75,1,61
Stylish  Bright Townhouse - Nob Hill 2B/1B,Entire home/apt,100,31,17
Paradise in Portland  OR,Entire home/apt,93,30,17
Charming NoPo Haven - Close to MAX and shops!,Entire home/apt,57,1,312
Super Clean and Walkable Apartment,Entire home/apt,77,1,251
TheLaurelhurst/Private.Peaceful.Fun,Entire home/apt,185,30,6
Quiet & Modern Portland Condo,Entire home/apt,85,7,2
Enjoy convenience &  class  Portland  OR,Entire home/apt,65,30,10
Fantastic Mississippi Avenue Location,Entire home/apt,99,1,80
Cozy  quiet private room and beautiful back yard,Private room,65,2,78
Small sunny cottage room  SE Woodstock  1 bd,Private room,39,1,214
Clean  bright apartment in neighborhood home,Entire home/apt,75,2,150
900+ SF Apt near Sellwood/Max/DT! 2 Huge TVs+Cable,Entire home/apt,138,4,30
The Global Abode,Entire home/apt,100,2,45
King Park Daylight Studio Apt near Alberta Arts,Entire home/apt,78,90,101
Mt. Tabor Private Apartment,Entire home/apt,91,2,227
Modern space old world charm,Entire home/apt,70,1,36
Sunny and Private Studio Apartment,Entire home/apt,75,1,119
4 Bedroom Alberta Arts Craftsman,Entire home/apt,299,2,43
Beautiful Pearl District Loft with On-Site Parking,Entire home/apt,100,91,1
Cathedral Park Entire Apartment w Separate Entry,Entire home/apt,80,2,157
Bright Room in SE Portland Reed/Kenilworth,Private room,75,2,67
Stay in our sweet neighborhood  walk everywhere!,Entire home/apt,85,5,26
The Historic Hafner Haus- 9 Bedrooms+Meeting Space,Entire home/apt,891,2,24
Charming & historic garden views & office-walkable,Entire home/apt,105,2,10
Willamette Heights View,Entire home/apt,105,2,253
Mid Century Urban Cabin,Entire home/apt,114,31,2
The Alberta Grotto in NE Portland,Entire home/apt,62,1,240
Private apartment in beautiful 1904 home,Entire home/apt,94,2,145
Woodlawn Cottage: Modern 2-br near Dekum Triangle,Entire home/apt,88,3,122
Quaint & Cozy 1920's Bungalow,Entire home/apt,145,3,33
Bright  friendly  loft-like room near OHSU,Private room,94,30,41
Downtown NW Apartment *free parking*,Entire home/apt,159,2,182
SE Portland Room With a View,Private room,56,2,27
★ 1 Block to Hawthorne! Remodeled! Walk Score: 92!,Entire home/apt,206,2,150
Inspired Hawthorne Craftsman,Entire home/apt,225,2,8
NE PDX Living,Entire home/apt,150,2,52
Private Loft Apartment above my Photography Studio,Entire home/apt,60,7,191
Tasty Sellwood Apartment  with Tiny House Retreat,Entire home/apt,75,4,174
Bright Stylish Craftsman 2 blks Hawthorne/Division,Entire home/apt,109,2,15
Steps from Alberta Street! - Pineapple Express Rm.,Hotel room,70,1,77
Adorable 2bd/1.5 ba house near Woodlawn Park,Entire home/apt,175,4,9
The Owl's Nest  NE Portland  Concordia,Entire home/apt,85,2,137
F138,Entire home/apt,199,7,139
Adorable Vintage 1915 Bungalow,Entire home/apt,275,2,63
Comfy private room in SE Portland Reed/Kenilworth,Private room,65,2,57
Pleasant Home near downtown and nature areas.,Entire home/apt,119,30,129
Private Suite Downtn Waterfront OHSU 1 Bedroom,Entire home/apt,75,1,44
Sunny room in lovely SW PDX home,Private room,60,1,91
Private quarters & entrance with a stunning view,Private room,45,1,153
Comfy queen bed & Pvt. Bath-Light Rail  Reed close,Private room,99,2,78
Home in the Heart of Alberta Arts,Entire home/apt,84,2,42
2Bd Bungalow with backyard sauna   by Alberta Arts,Entire home/apt,309,3,39
The Clay Hut: Private Bed&Bath in Backyard Garden,Entire home/apt,86,1,494
Modern NE Portland Studio on a Beautiful Street,Entire home/apt,67,3,201
Unique Portland Pad in Alberta Arts !,Entire home/apt,129,2,100
Private Suite in Southeast Portland,Private room,70,2,41
Centrally located urban oasis in the northeast!,Private room,50,30,3
Immaculate 5BR/3BA Elegant House Downtown NW,Entire home/apt,429,2,118
Elegant  Retreat near Reed College,Entire home/apt,365,3,26
Modern Gem: Alberta Arts / Concordia (This is it!),Entire home/apt,111,2,229
Victorian Get Away -kitchenette,Entire home/apt,54,4,40
Vintage Sunny Southeast 2 Bedroom,Entire home/apt,89,5,61
Woodstock Tiny House,Entire home/apt,61,1,401
Centrally Located Urban Oasis in NE Portland,Entire home/apt,225,30,26
Portland Close to Downtown & Airport!,Entire home/apt,77,3,125
Nearby Convention Center (2bd  1bth),Entire home/apt,85,1,353
Large room with king bed and private bath,Private room,59,30,64
Charming Bungalow Close in SE Portland with A/C,Entire home/apt,97,1,128
Hillsdale Spacious Comfy House,Entire home/apt,96,2,54
Cozy Micro-Guesthouse,Entire home/apt,50,1,274
Reed Ranch - Ready for your Portland Adventure,Entire home/apt,149,2,55
Come Home To A Place You've Never Been Before,Entire home/apt,340,2,15
Guest House near Alberta & Killingsworth districts,Entire home/apt,65,3,162
*On Alberta! Modern Artist Loft w/ Rooftop Views!*,Entire home/apt,103,2,182
Unique  Romantic and Fun Floating House!,Entire home/apt,135,2,244
Studio Guest Suite  Close-In SE Portland,Private room,115,2,64
Private Woodstock Retreat with Gorgeous Backyard!,Entire home/apt,89,1,144
Ivon Garden Cottage,Entire home/apt,138,5,408
Pension Portlandia: Close to Convention Center,Entire home/apt,95,1,171
30 Day+ Craftsman; Stroll 2 Food & Downtown!,Entire home/apt,95,30,62
Private floor  2 bedrooms  close-in vintage modern,Private room,74,2,108
Alberta Arts Tree House,Entire home/apt,108,2,171
Traveling Nurses - Hummingbird Haven,Entire home/apt,61,14,262
The Sweet Retreat!,Entire home/apt,55,7,115
1. of 2 Weekly Private Rooms in Grove of Doug Firs,Private room,23,5,12
Bright Room & Queen Bed in a Cute Neighborhood,Private room,60,2,306
Tiny House Off Hawthorne (Mt. Tabor) BLVD,Entire home/apt,70,1,409
Stylish Craftsman in Charming Alameda Neighborhood,Entire home/apt,225,2,57
Spacious and Sunlit Apartment in Inner-SE Portland,Entire home/apt,115,2,145
NE Portland Craftsman Guest House,Entire home/apt,143,3,144
Self Check-in  Sparkling Clean and Serene! W/Sauna,Entire home/apt,75,2,99
SE Division Hideaway,Entire home/apt,61,2,214
Cute place near Powell’s Book,Entire home/apt,82,30,91
 Dahlia's Place     Historic City Center TOP Floor,Entire home/apt,1000,2,112
Ka؜kao Sleep,Shared room,20,1,138
Modern Zen Haus at the foot of Mt Tabor,Entire home/apt,79,30,7
Cosy  close in SE Victorian private room & bath,Private room,50,2,127
Dog Friendly Boutique Hotel  One Queen Bed,Private room,109,1,48
Hidden Gem in Sellwood,Entire home/apt,149,3,23
The Hydrangea House in Alameda,Entire home/apt,78,2,200
Beaumont-Wilshire Charmer  NE PDX Close-in,Entire home/apt,195,30,43
Vesta's Getaway in the heart of the SW hills,Entire home/apt,135,2,14
So Light and So Bright,Private room,36,1,256
So Fresh and So Clean,Private room,29,1,109
Cozy studio in desirable neighborhood,Entire home/apt,85,2,244
Private Oasis in the City,Entire home/apt,63,2,122
Lemon Door Micro-Loft Surrounded by Gardens in Hip Location,Entire home/apt,89,2,350
Queen Room in beautiful historic guesthouse,Private room,80,1,68
Retro-Fab Spot in Alberta Arts,Entire home/apt,76,2,98
Charming Room with kitchen: Private deck entrance!,Private room,65,2,396
Lovely Clinton St. Guesthouse in Perfect Location,Entire home/apt,127,2,260
Neighborhood Delight 1 Bd Apt,Entire home/apt,71,2,123
NE Portland Charmer *Walk to Alberta & Williams!*,Entire home/apt,96,2,152
Modern Urban Barn Guesthouse - Monthly Rental,Entire home/apt,213,28,106
Victorian Townhome near Downtown & Pearl District,Entire home/apt,160,30,60
Peaceful Artist's Retreat,Entire home/apt,79,2,88
Views and comfort. Close to OHSU  PSU and transit.,Entire home/apt,84,30,14
Super Clean  Cozy Two Bedroom SE Apartment,Entire home/apt,59,3,179
Sunny garden view room in historic Victorian home,Private room,65,1,80
Vintage Foursquare one block off Alberta Arts,Entire home/apt,95,3,205
An Urban 2 Bedroom: Silver Falls Suite,Entire home/apt,143,2,140
Private Studio Guesthouse in Southeast Portland,Entire home/apt,67,1,204
Charming 1-bedroom attached home with fenced yard,Entire home/apt,100,30,70
The Filbert - Garden Apartment in Inner SE PDX.,Entire home/apt,84,2,157
Hummingbird House - Private 2b1b  Great Location!,Entire home/apt,123,1,105
Modern Two-Story Loft w/ Hot Tub  & Sauna,Entire home/apt,217,2,288
Peaceful Sanctuary in Portsmouth,Entire home/apt,133,7,90
Portland Peaceful and Friendly Oasis,Private room,235,30,2
Adorable Backyard Cottage.  Near Beaumont Village,Entire home/apt,78,2,186
Best of both worlds,Entire home/apt,528,4,13
Hawks Nest (Serenity in the City),Entire home/apt,47,1,136
Riverfront Condo convenient to Downtown and Pearl,Entire home/apt,65,60,6
Spacious 5br/2ba Home in the Heart of the Action,Entire home/apt,274,3,64
Convention Center Closeby- Blue Room in Craftsman,Private room,83,2,95
Chicken Little Cottage: rustic cabin in the city!,Entire home/apt,52,1,331
Hawthorne/Belmont Close-in SE Green Dream,Entire home/apt,105,2,93
Bohemian Escape,Private room,55,2,106
Private Basement Apt in sought-out SE Neighborhood,Entire home/apt,69,2,122
NE Suite Spot! Alberta/Williams/Mississippi,Entire home/apt,45,1,371
Hawthorne / Tabor Getaway,Entire home/apt,75,30,9
The Vic Room 2C-Private Room,Private room,44,2,361
Charming Bungalow in Vibrant Neighborhood,Private room,60,1,186
Vintage Portland Charm in The Heart of NE,Entire home/apt,100,30,51
Luxury NE PDX Townhouse - Bright & Spacious,Private room,120,30,7
Cozy Little House Retreat-Biz Ready,Entire home/apt,80,30,99
Pearl District Condo-Prime Location! Free Parking,Entire home/apt,99,30,16
Riverside Retreat Epic Views & Fireplace! 30 Days+,Entire home/apt,81,30,147
Sun-filled charmer: Two full baths!,Entire home/apt,175,2,35
Modern Tudor in Quiet Historic Piedmont,Entire home/apt,270,2,48
New basement Studio  Mississippi neighborhood,Entire home/apt,55,30,45
1920s Bungalow in NoPo,Private room,30,2,146
Comfortable and charming studio,Entire home/apt,49,2,191
Quiet Oasis for Women Travelers - Queen Room,Private room,50,2,27
Convention Center Nearby- Green Room in Craftsman,Private room,78,2,89
Beautiful Oasis in NE Portland!,Private room,61,1,9
Portland Vacation Oasis-Emerald Rm.,Private room,53,2,16
Cozy  eclectic SE Portland upside down penthouse,Entire home/apt,70,1,141
Charming studio Multnomah village,Entire home/apt,125,1,226
Quiet Stay In Overlook,Private room,30,1,274
Modern Eco Tiny House SE Portland,Entire home/apt,98,3,180
Minimalist Design Guest House - The Klickitat,Entire home/apt,67,2,145
Gold Dog BBD  2+ BedRooms & 2 Bathrooms,Private room,125,1,77
Beautiful Craftsman Home! Inner SE Portland Reed,Entire home/apt,99,1,223
Portland's Hawthorne Hideaway - 2 bdrms Own floor,Entire home/apt,85,1,42
Huge Mt Tabor Studio with Courtyard Entry,Entire home/apt,69,3,313
The Westmoreland Lighthouse - Private studio in SE,Entire home/apt,79,1,295
A Home Should Be Your Favorite Place In The World!,Private room,48,1,227
The Couch St Duplex-30 day minimum stay,Entire home/apt,114,30,3
Alberta Arts Gem Brimming with Color and Light,Entire home/apt,177,2,138
Long-Term Rental - Cozy Cottage SW Portland,Entire home/apt,74,153,11
Center of PDX 2B+ loft w/garage!,Entire home/apt,115,30,108
Foodie Fun at the Urban Owl - Division/Hawthorne,Entire home/apt,89,2,226
Cozy Studio In NE Portland,Entire home/apt,51,14,216
Like a Studio  Private Entrance. Walk to shops,Private room,55,3,85
 Modern Mayberry  1 bedroom in SE Portland,Entire home/apt,73,1,187
Cool Mod Private Entrance Space in SE Portland!,Entire home/apt,88,4,205
KING size bed in DIY art gallery,Private room,50,1,161
Pine Manor: Fin de Siècle Stunner!,Entire home/apt,237,2,68
NE private modern garden apartment,Entire home/apt,70,2,150
Cozy studio convenient to Downtown PDX,Entire home/apt,85,1,266
★ Walk Score 80 ★ Central AC ★ HBO ★ Garden ★,Entire home/apt,259,3,140
A/C COOL in St. Johns - Private Bath  Pets Okay,Private room,65,30,2
New apartment near Alberta  Williams  Missippippi,Entire home/apt,106,1,180
Modern Sanctuary in the heart of Concordia.,Entire home/apt,82,1,318
⁂ Private Pinball Bungalow ⁂,Entire home/apt,95,1,197
Clinton/Division Mid-Century Home (Day use only),Entire home/apt,399,1,33
Spacious apt in SE Portland home,Entire home/apt,90,2,99
Guesthouse room for extended stays--very close in,Private room,44,30,1
Lux private rooms in stylish inner SE craftsman,Private room,59,1,79
Portland Urban Condo close to PSU,Entire home/apt,95,31,7
Spacious Loft in the Heart of Southeast PDX,Entire home/apt,67,2,176
Cozy Two Bedroom Downstairs Living Space,Private room,120,1,45
Private apartment in bungalow  fireplace  2 bikes,Entire home/apt,89,3,209
Cozy Private Apartment by the Park-Hawthorne Area,Entire home/apt,39,1,499
Cozy Private Dwelling in Cathedral Park / St Johns,Entire home/apt,110,2,60
Fantastic room for your extended stay needs,Private room,41,30,1
Giesy Flat - Historic NW 23rd Alphabet District,Entire home/apt,179,30,70
Waterfront dream home 10 min to PDX airport,Entire home/apt,171,6,27
1 bedroom apartment - Portland's Best Neighborhood,Entire home/apt,100,3,68
Extended stay room  close-in  w/ private bath  A/C,Private room,46,30,0
Close-in room for your extended stay needs,Private room,43,30,1
Portland / St. Johns Close-In Clean & Cozy  Studio,Entire home/apt,51,7,32
Jay’s Place - SE Portland,Entire home/apt,66,2,137
Sparkling Clean SE PDX Getaway or Staycation,Entire home/apt,58,1,281
The Place,Private room,100,2,86
Bright. Sunlit. Craftsman home. Built in 1913.,Entire home/apt,250,2,8
Walk Everywhere!  | Entire Apartment | Immaculate,Entire home/apt,109,3,241
Cozy Room(s) in St Johns with Private Bath,Private room,58,1,98
Stylish apartment in amazing location.,Entire home/apt,75,1,170
Relaxing santuary in inner NE Portland,Private room,74,30,2
Venture Inn Alberta,Entire home/apt,100,1,238
Snuggle with the Yodells!,Private room,140,30,2
Comfy Hawthorne house near shops.,Entire home/apt,97,30,2
BEST NEIGHBORHOOD IN PORTLAND!!! #17,Entire home/apt,63,30,8
5 bedrooms/3 bath/7 Real Beds Portland Modern Home,Entire home/apt,566,4,3
Inn at Mona's,Entire home/apt,85,1,53
Portland Southwest Suite Stay,Entire home/apt,63,2,182
Greenwich Place,Entire home/apt,76,30,119
Creative  cozy home in NE Portland,Entire home/apt,179,3,11
Small Space in Hip  Urban Portland with Garden,Private room,50,2,13
Reed College- Woodstock Room with Private  Bath,Private room,55,2,118
Private Cottage in Laurelhurst Neighborhood,Entire home/apt,85,2,49
Waterfront Pearl Modern Large Home Away From Home,Entire home/apt,109,30,2
Family Friendly Home in Portland,Entire home/apt,166,1,396
Quaint Ranch in Historic Lents,Private room,28,2,80
Eclectic Victorian Room with Private Bathroom,Private room,52,1,288
The Bridge House: A Modern NE Portland Loft,Entire home/apt,138,2,157
Spacious 1 000 sq ft 2 bed/1 bath w/ Private Entry,Entire home/apt,128,3,120
Bright and Airy 1bd/1ba Private Apt,Entire home/apt,90,2,50
New Modern Home  Conveniently Located,Entire home/apt,325,2,105
❤️Picture perfect Mini House in walkable Arts Area,Entire home/apt,99,3,270
Bright  spacious  modern house in prime location!,Entire home/apt,200,7,5
Sun-filled River Front Studio,Entire home/apt,60,30,12
Private Room and Bathroom near Alberta,Private room,45,2,158
Beautiful 2 Bedroom Craftsmen Best Part of Town,Entire home/apt,138,2,107
Hawthorne Hideaway-Close To Food and Fun!,Entire home/apt,81,2,206
Modern & Luxery NW Pearl One Bedroom,Entire home/apt,62,1,403
King Bed  Easy Parking  Full Kitchen  W/D near Max,Entire home/apt,81,7,69
Mid-Century Woodstock Duplex,Entire home/apt,65,30,9
Large Basement unit near Mississippi and Alberta,Entire home/apt,70,1,141
The Laurel/Portland.Peaceful.Fun,Entire home/apt,77,1,339
The Nest: New  very clean N Portland studio 512 SF,Entire home/apt,68,1,291
Private Room in NW Portland Hostel & Guesthouse,Private room,70,1,76
Modern Luxury One Bedroom Pearl,Entire home/apt,66,1,439
Family Suite Sleeps 4 Adults Central NE Portland,Entire home/apt,116,3,13
Oasis in the City,Entire home/apt,133,3,111
Charming Mansion Apt by trendy NW 23rd ave,Entire home/apt,128,30,106
★ Pop Art PDX - Private Hot Tub  King Beds  Games and more!,Entire home/apt,299,2,69
Alberta Arts District Apartment,Entire home/apt,101,2,222
St Johns Urban Sweet!,Entire home/apt,64,30,180
Work & Relax at the Treehouse Organic Modern Apt.,Entire home/apt,92,30,28
Craftsman Home in  Portland,Entire home/apt,210,2,66
Spacious Mid-Century Modern Apartment,Entire home/apt,139,30,71
Vintage style and quiet comfort,Entire home/apt,150,2,70
Casa Ursa: Western Bedroom,Private room,80,2,112
The Little House in the Heart of Concordia,Entire home/apt,102,3,175
Magnificent 2BR Apartment in NW/Pearl District,Entire home/apt,69,1,361
Stephens Street Gallery & Guesthouse,Entire home/apt,125,2,95
PDX Mid-Modern Apartment (Sanitized),Entire home/apt,104,3,57
Private charming studio near NW 23rd!!!,Entire home/apt,51,1,387
Craftsman Home in Heart of Hawthorne,Entire home/apt,225,5,2
A Walkers Paradise. 2 BR APT. Close to Downtown.,Entire home/apt,143,45,321
✺The Famous Atomic Ranch on Mt Tabor: King Beds!✺,Entire home/apt,599,2,114
The Backyard Bungalow! Big Living; Small House,Entire home/apt,112,2,177
Private Room Sleeps 3 in NW Portland Hostel,Private room,80,1,56
Family Friendly Woodstock Cottage,Entire home/apt,184,30,42
Beautiful private Apartment,Entire home/apt,300,30,14
Elegant  dog-friendly downtown condo with wrap-around views!,Entire home/apt,120,1,33
Chic studio-style condo downtown w/ city views - dogs OK!,Entire home/apt,97,1,38
Bring your dog to downtown Portland and amazing highrise views!,Entire home/apt,90,1,40
Spacious and Clean NE Portland,Entire home/apt,81,3,129
NW Portland One Bedroom Nest,Entire home/apt,120,30,114
Cozy Cottage in Mt. Scott,Entire home/apt,65,1,191
Reed Retreat,Private room,57,1,280
Woodlawn 2bed/1ba Only Steps to Pubs & Cafes,Entire home/apt,86,1,375
The Book House: Quiet Queen,Private room,50,1,35
Medistation West,Private room,55,3,49
Medistation East,Private room,55,3,52
Elegant and Modern in Montavilla,Entire home/apt,80,2,52
Modern Oasis- hip/cute/walkable/close to downtown,Entire home/apt,75,2,187
North Tabor Basement Suite,Private room,30,30,9
The Buffalo House-Newly Built Portland Digs,Entire home/apt,112,1,319
Home Sweet Home in St. Johns,Entire home/apt,155,2,63
Mid-Century SW Hills Garden Setting,Entire home/apt,95,30,7
❤️ CLEAN ★ NEAR DOWNTOWN ★ PATIO ★ WALKABLE,Entire home/apt,126,2,111
Prime Location! Stylish Home in Vibrant N Williams,Entire home/apt,199,2,68
Charming apartment in the middle of Portland!,Entire home/apt,94,7,60
Cozy 2 Bedroom PDX Home,Entire home/apt,102,30,59
Magic Attic,Private room,89,1,49
The Magic Second Floor,Private room,43,1,36
Modern 9 beds/4bath/7 bdrm near Downtown Portland,Entire home/apt,393,30,1
NE Irvngtn Bungalow,Entire home/apt,190,7,6
NE Irvington bungalow,Private room,65,2,92
Peaceful Guesthouse in Rose City Pk,Entire home/apt,88,30,2
Ladd's Subtraction,Entire home/apt,75,2,70
Sunset Vista in Happy Valley,Entire home/apt,115,30,38
Bright  Modern Kenton Loft,Private room,46,2,182
1920's minimalist  flat,Private room,81,30,2
The Pink Door-2 Bedroom  W/D  1 block to MAX train,Entire home/apt,90,30,146
New Gorgeous Modern Apt in Historic Victorian,Entire home/apt,105,2,113
Queen Room with Private Bathroom,Private room,92,1,21
FoPo studio apartment,Entire home/apt,70,2,108
Open Rafters - cork & timber,Entire home/apt,66,2,303
BEST NEIGHBORHOOD IN PORTLAND,Entire home/apt,61,30,14
Come to Church for your comfort!,Private room,95,1,92
Alberta Arts Haven  discounts for longer stays.,Entire home/apt,48,1,300
The Magic House,Entire home/apt,305,1,95
Cozy and Stocked Alberta Studio,Entire home/apt,60,4,126
Bright and modern studio.,Entire home/apt,65,1,196
Best neighborhood in Portland- 15,Entire home/apt,58,30,4
N Williams private studio retreat.,Entire home/apt,89,2,95
Bar 3728,Entire home/apt,70,4,63
The Book House. Quiet Stay: Twin Bed with Balcony,Private room,48,1,25
Disinfected studio ENTIRE FLOOR private bathroom,Entire home/apt,70,2,195
Basement Apartment in North Portland,Entire home/apt,55,1,158
Cozy Alley Cottage  Concordia/Alberta Arts  NE PDX,Entire home/apt,64,2,178
Concordia Fir Cabin,Entire home/apt,70,2,298
Redwood House PDX,Entire home/apt,99,1,123
The Nehalem House w/hi-spd fiber-optic wifi+Roku!,Entire home/apt,219,30,0
Hawthorne Apartment w/ Jacuzzi Tub & Kitchen,Entire home/apt,99,2,96
Heart of Division/Hawthorne with 2 Master Suites!,Entire home/apt,161,3,56
Bright  modern suite  close-in NE,Entire home/apt,52,2,282
SE Portland Home Away From Home,Entire home/apt,100,5,0
A tree house on a quiet street,Entire home/apt,125,1,94
Cozy Quarters in East Portland,Private room,25,30,59
Spacious Mid-Century Close In Location,Entire home/apt,350,7,37
Sellwood Garden Studio with Private Patio,Entire home/apt,80,3,165
Clean  Private  Modern  Social-Distance-Friendly!,Entire home/apt,106,1,153
Artsy Alberta Flat,Entire home/apt,101,3,84
Craftsman Bungalow in Walkable Neighborhood,Entire home/apt,186,3,28
Clean Private Entrance Guest Suite in NE PDX,Entire home/apt,55,3,231
Storybook Victorian  UNBEATABLE LOCATION!!!,Entire home/apt,250,2,82
Daylight Apartment in the Heart of St Johns,Entire home/apt,74,2,71
ON Alberta Street: Private Loft w/ Rooftop!,Entire home/apt,99,2,176
Apt in the Woods next to OHSU,Entire home/apt,77,2,85
Spacious  northeast suite near pubs   duds & grub,Entire home/apt,74,2,121
Light & Airy Garden Casita,Entire home/apt,120,4,36
Cozy  Convenient Sellwood Retreat,Entire home/apt,101,2,168
Spa Sanctuary w/ Soaking Tub  Easy Parking & A/C,Entire home/apt,117,2,178
Urban Oasis in Irvington/Walk to Convention Center,Private room,105,30,123
The Nest/ 1 night blocked on either side.,Entire home/apt,82,1,183
Cozy Fall Getaway: Best Location in Southeast PDX,Entire home/apt,85,2,232
NEW! Modern 3 bed designer Nest Historic Central,Entire home/apt,101,2,32
Valentina's Little Sister,Entire home/apt,129,3,114
Historic Jacobberger House  Downtown Portland,Entire home/apt,490,3,6
Luscious Eastmoreland Guesthouse near Reed College,Entire home/apt,93,3,111
Victorian Parlor Room. Permit# 18-247842-HO,Private room,45,2,165
Tiny  Serene Art Filled Treehouse,Private room,25,1,263
Bright  Spacious Inner Southeast Basement Studio,Entire home/apt,75,2,153
Charming FoPo Retreat  Self Check-in!,Private room,80,2,100
Beautifully Renovated 1910 Craftsman,Entire home/apt,165,7,15
Best Location in Portland! THE View,Private room,160,30,0
St. Johns neighborhood  privacy and comfort,Private room,75,1,63
Spacious Close-in Mt Tabor area Apartment,Entire home/apt,90,30,13
Super Close-In SE Hawthorne Duplex,Entire home/apt,104,1,172
/// Brand new studio / on MAX line to airport,Entire home/apt,62,2,178
Artistic  private  comfortable Portland home.,Private room,55,2,70
Glamorous Suite w/Round Bed in SE,Entire home/apt,98,2,128
ZEN HAUS. An inner SE Hawthorne/Division Studio.,Entire home/apt,87,1,290
Mid-Mod Prescott Pad,Entire home/apt,80,2,75
Cool Green-built Modern Guest House near Alberta,Entire home/apt,120,7,112
Relaxing retreat in sweet bungalow,Entire home/apt,153,2,19
Sanitary  Sequestered  Self-sufficient+Superhosted,Private room,53,1,170
Beautiful Arbor Lodge,Entire home/apt,100,30,2
★ Walk to Belmont - 2-bed/1-bath - Walk Score: 95!,Entire home/apt,209,2,166
★ Walk to Belmont - 3-bed/1-bath - Walk Score: 95!,Entire home/apt,224,2,173
Rose Garden Guest Suite w/ Private Entrance,Entire home/apt,45,2,184
Modern Luxury Apartment - Prize City Location,Entire home/apt,101,1,218
Clinton/Division bright & airy room,Private room,62,2,111
