name,room_type,price,minimum_nights,number_of_reviews
Vibrant  Updated Home in Terrific Location,Entire home/apt,286,2,66
Location! Near French Quarter 2nd Floor Bedroom,Private room,58,1,223
Bungalow 1BR apartment close to streetcar!,Entire home/apt,59,2,106
Hosteeva | Luxury 4 BR Modern Condo Near Hot Spots,Entire home/apt,170,1,45
Maison Folie à Deux - Marigny Historic House,Entire home/apt,171,2,125
Spacious  immaculate and welcoming Uptown!,Entire home/apt,100,2,73
Hosteeva | Modern Urban Retreat 5 min drive to FQ,Entire home/apt,139,1,27
Hosteeva | Luxury 4 BR Half Block to St Charles St,Entire home/apt,161,1,27
Historic Treme Oasis - 1 block to French Quarter,Entire home/apt,108,3,136
Location! Near French Quarter w/Private Bathroom,Private room,62,1,173
1B/1B APT in a newly built modern house,Entire home/apt,69,1,228
Beautiful Bourbon Oaks,Entire home/apt,79,2,45
Creole Cottage on Congress Street,Entire home/apt,125,2,93
Uptown Cottage on Magazine,Entire home/apt,299,3,75
Private Irish Channel Garden Cottage near Magazine,Entire home/apt,106,3,90
Maison DuPont,Entire home/apt,96,1,290
Location!  Near French Quarter & Streetcar,Private room,58,1,227
Grand Historic Home Close to French Quarter,Entire home/apt,349,30,11
*Friends Hangout* *Couples Getaway*Historic Uptown,Entire home/apt,130,3,33
Sunny Uptown Cottage,Entire home/apt,165,30,11
Very nice private home apartment in New Orleans,Entire home/apt,75,30,39
Art House  (17STR-14972),Entire home/apt,70,2,118
Bayou St. John Oasis w Pool - 5min to Quarter,Entire home/apt,436,2,22
Blocks to The French Quarter! Historic Treme!,Entire home/apt,148,1,109
Sunny Private Suite in The Big Easy,Entire home/apt,90,2,104
One block from Parade Route! Chic Uptown Apartment,Entire home/apt,65,30,63
Spacious beauty  comfy & clean. Work from home!,Entire home/apt,159,1,123
Midcity Muse in the middle of everything,Entire home/apt,108,30,29
Renovated Garden District Condo with Parking/patio,Entire home/apt,199,2,8
Spacious New Orleans Apt w/ Porch in River Bend!,Entire home/apt,275,2,7
Golden Stay off the greed.,Private room,75,30,77
Golden front line,Private room,60,30,112
Southern Comfort,Entire home/apt,88,2,114
Charming Uptown/Carrollton home near Tulane Univ.,Entire home/apt,264,3,2
Bourbon Club,Entire home/apt,1071,2,8
Colorful Modern & Historic Home near Frenchmen St,Entire home/apt,168,2,93
Girod House Townhouse w/Balcony,Entire home/apt,175,3,78
Mid-City Private Guest Suite,Private room,80,2,166
Bygone Vintage Charm in the REAL New Orleans,Entire home/apt,76,2,41
 Gardner's Cottage  in Uptown New Orleans,Entire home/apt,149,2,26
Private Bywater Home with Central AC!,Entire home/apt,101,2,95
Comfortable and inexpensive room,Private room,65,30,56
Storyville - Cozy Studio in Quiet Inn,Entire home/apt,75,2,103
Spacious Suite 8 blocks from St. Charles Ave.,Private room,160,1,104
Inspirational home closer to the culture in NoLa,Entire home/apt,89,3,92
Uptown New Orleans Condo with 3BR and 2B,Entire home/apt,89,2,96
The Ultimate New Orleans Home,Entire home/apt,900,2,17
Quiet  Escape in the Marigny,Entire home/apt,125,2,100
3BR Streetcar  French Quarter  CANAL ST  CHEAP!,Entire home/apt,258,2,65
Casa Freret Uptown: Walkable to Tulane  Food  Bars,Entire home/apt,203,2,65
Charming Uptown Studio Apartment,Entire home/apt,49,1,201
Beautiful and Stylish 3 bedroom Treme home!!!!,Entire home/apt,96,2,117
Cute Algiers Cottage,Entire home/apt,92,2,106
Best Corner Uptown; Walk to Audubon Park; Ride Streetcar,Entire home/apt,139,1,180
Quiet French Quarter Retreat with Covered Balcony,Entire home/apt,262,30,64
Sweet Dreams: Artist's Huge  Two Bedroom Apartment,Entire home/apt,85,3,110
Warehouse District One Bedroom Suite .,Private room,108,2,26
Circa 1895 House In Thriving Historic District!,Entire home/apt,100,3,141
3 bedroom 1 full bath Holy Cross Flat,Entire home/apt,94,3,34
Warehouse District One Bedroom Suite ..,Private room,108,2,38
Big Beautiful Uptown NOLA Treasure,Entire home/apt,175,30,0
Great Location! Between St. Charles & Magazine,Entire home/apt,492,3,10
Jewel of Mid City-Near streetcar line & City Park,Entire home/apt,109,3,39
Gorgeous 3BR Midcity Gem 1.8 mi to French Quarter,Entire home/apt,95,3,116
Gorgeous Luxury Lower Garden Home (Upstairs Home),Entire home/apt,800,2,29
Studio  FREE PARKING; Heart of Frenchmen,Entire home/apt,100,2,109
Studio Apartment - got it all!!,Entire home/apt,100,2,47
The perfect NOLA Balcony and Location!,Entire home/apt,110,31,4
Marigny Creole Cottage,Entire home/apt,189,3,98
Cozy Treme Getaway,Entire home/apt,115,30,98
One Bedroom Suite e,Hotel room,137,2,42
Esplanade in the shade,Entire home/apt,210,2,61
Charming Spacious Uptown Home,Entire home/apt,86,2,106
One Funky Gumbo,Private room,60,2,181
New Orleans Home Backyard Oasis Blocks to French Quarter💜💚💛,Entire home/apt,163,3,56
Your Upscale Uptown Super-sanitized Home Awaits,Entire home/apt,182,2,163
Tchoup Spot (in uptown near Magazine st.),Entire home/apt,60,1,78
Stunning Suite on St Roch Ave - Walk to Frenchman,Entire home/apt,61,2,164
Beautiful  Studio2 at Y&B Mansion   near French Qt,Entire home/apt,92,2,64
Beautiful  Studio1 at Y&B Mansion   near French Qt,Entire home/apt,101,2,66
One Bedroom Suite b,Hotel room,96,2,60
Nola charm steps from Frenchman and French Quarter,Entire home/apt,103,2,84
Sunny FQ CBD Condo for Work or Play Walk to Sights,Entire home/apt,187,2,129
'Major Manor' New Orleans Home w/ Pool & Game Room,Entire home/apt,329,30,4
Waterfront New Orleans Home w/ Private Dock & Pier,Entire home/apt,220,30,7
Waterfront New Orleans House w/ Dock & Lake Views!,Entire home/apt,219,2,5
**45% OFF**3MilesFromTheFamousFRENCHQUARTERS,Entire home/apt,195,2,50
Magazine St./Uptown/Convention Center,Entire home/apt,81,2,125
New Orleans Home-3 Blocks to River & 1 Mi. to Zoo,Entire home/apt,186,30,5
Uptown New Orleans Apartment,Entire home/apt,75,30,79
Peaceful Uptown Home Near Audubon Park,Entire home/apt,59,30,17
Fresh  Streetcar  Close to Tulane/Loyola  Oak St.,Entire home/apt,116,4,127
Clean  Safe  and Close to Everything  Two Kings!,Private room,147,2,39
Cozy  Comfy; Great Uptown Location:  St Char & Mag,Entire home/apt,136,30,7
2BR/1BA MidCity Home  Perfect for Voodoo Fest!,Entire home/apt,200,2,13
Soak up the Fresh  Airy Feel at a Historic Shotgun Home,Entire home/apt,113,2,149
New Kid On The Block! Near Frenchman & Bourbon St,Entire home/apt,128,28,99
Sugar Magnolia - Luxury Home in the Marigny,Entire home/apt,371,2,64
LUXURIOUS 2BR Walking Distance to French Quarter!,Entire home/apt,345,1,6
Musician's Village Home,Entire home/apt,75,1,58
One Bedroom Suite c,Hotel room,96,2,46
Marie’s House,Entire home/apt,180,2,27
Spacious condo steps from French Quarter/ Bourbon,Entire home/apt,82,1,105
Beautiful Penthouse  steps  from French Quarter,Entire home/apt,90,1,30
Bedroom in Bayou St. John,Private room,41,30,1
Walk to French Quarter. Modern cozy condo,Entire home/apt,91,1,18
Gorgeous condo in Merchant Lofts by Hosteeva,Entire home/apt,83,1,43
Modern 1bd Condo steps from French Quarter,Entire home/apt,82,1,27
Modern 1bd Condo steps from French Quarter,Entire home/apt,86,1,33
Gorgeous condo in Merchant Lofts by Hosteeva,Entire home/apt,89,1,45
Modern 1bd Condo steps from French Quarter,Entire home/apt,85,1,50
Gorgeous condo in Merchant Lofts by Hosteeva,Entire home/apt,82,1,50
Gorgeous condo in Merchant Lofts by Hosteeva,Entire home/apt,82,1,6
Gorgeous Condo 1min walk to French Quarter/Bourbon,Entire home/apt,82,1,38
Beautiful condo steps from French Quarter/Bourbon,Entire home/apt,85,1,31
Gorgeous 1bd walk to French Quarter/Harrahs Casino,Entire home/apt,83,1,51
Beautiful condo steps from French Quarter/Bourbon,Entire home/apt,84,1,52
Spacious loft close to French Quarter/ Bourbon St.,Entire home/apt,82,1,76
Gorgeous 1bd walk to French Quarter/Harrahs Casino,Entire home/apt,86,1,75
Beautiful condo steps from French Quarter/Bourbon,Entire home/apt,82,1,51
Spacious loft close to French Quarter & Bourbon St,Entire home/apt,85,1,31
Gorgeous 1bd/ 1min walk to French Quarter/Bourbon,Entire home/apt,86,1,84
Gorgeous 1bd walk to French Quarter/Harrahs Casino,Entire home/apt,82,1,16
Gorgeous 1bd/ 1min walk to French Quarter/Bourbon,Entire home/apt,86,1,38
Spacious loft close to French Quarter/ Bourbon St.,Entire home/apt,82,1,27
Gorgeous 1bd/ 1min walk to French Quarter/Bourbon,Entire home/apt,82,1,28
Beautifully designed 1bd condo near French Quarter,Entire home/apt,82,1,37
Beautifully designed 1bd condo near French Quarter,Entire home/apt,82,1,11
Gorgeous 1bd condo steps from French Quarter,Entire home/apt,82,1,50
Spacious condo steps from French Quarter/ Bourbon,Entire home/apt,82,1,71
Beautifully designed 1bd condo near French Quarter,Entire home/apt,85,1,59
Spacious condo steps from French Quarter/Bourbon,Entire home/apt,82,1,63
Beautifully designed 1bd condo near French Quarter,Entire home/apt,92,1,23
Gorgeous 1bd condo steps from French Quarter,Entire home/apt,82,1,32
Spacious condo steps from French Quarter/ Bourbon,Entire home/apt,85,1,48
Gorgeous 1bd condo steps from French Quarter,Entire home/apt,82,1,71
Spacious Penthouse near French Quarter & Bourbon,Entire home/apt,92,1,21
Sunny Private Suite along Bayou St. John!,Entire home/apt,170,1,140
Modern Penthouse w rooftop near French Quarter,Entire home/apt,88,1,66
The Sliver by the River,Entire home/apt,139,3,34
Very Safe Neighborhood. Steps from Canal Streetcar,Entire home/apt,99,3,11
Garden Level for Large Groups in MidCity,Entire home/apt,474,1,54
Art/Museum District @ Unit 203,Entire home/apt,66,2,86
7th Ward Retreat,Entire home/apt,278,30,4
Welcome to The Chanel...Near the Heart of NoLa,Entire home/apt,77,30,145
Irish Channel Getaway in the Heart of NOLA,Entire home/apt,77,3,156
Clean & Sanitized - Walk to Garden District!,Entire home/apt,102,2,171
AUDUBON CORP 30 DAY RENTAL/JACUZZI/UNIVS/PARK/ZOO,Entire home/apt,129,30,26
Cozy and Quaint in Carrollton,Entire home/apt,139,3,6
Downtown Charming Condo  Close to French Quarter,Entire home/apt,131,30,1
Lovely place near everything New Orleans,Entire home/apt,63,4,68
Sonder *Weekly Specials* 3BR in The Bywater,Entire home/apt,112,2,81
Uptown Gem- Walking Distance to St. Charles,Entire home/apt,74,1,158
Charmed History-Treme Creole Cottage French Qrter,Entire home/apt,80,2,46
Creole Cottage- a step to the French Quarter,Entire home/apt,158,2,45
The Rex French quarter dreams Irish channel nights,Entire home/apt,129,1,52
One Bedroom Suite d,Hotel room,96,2,42
Funky artist home in the REAL New Orleans,Entire home/apt,82,1,39
Historic Bywater Desire Street,Private room,107,1,36
Stayloom’s Artisanal Oasis | near Frenchmen St,Entire home/apt,242,30,35
Uptown NOLA - 2 blocks to the new  Freret St.,Entire home/apt,485,3,85
Picturesque Downtown Condo-Close to Everything!,Entire home/apt,121,1,139
The Rampart Residence,Entire home/apt,179,2,146
Charming Creole Cottage  By the Street Car line,Entire home/apt,71,1,310
Historic 4 BR 1.8 miles to French Quarter,Entire home/apt,86,2,49
Uptown House 3 BR 2.5 Bath,Entire home/apt,189,30,8
Mother in Law one block from Audubon Park,Entire home/apt,106,30,128
Beautiful Guest House at Y&B Mansion   near FQ,Entire home/apt,191,2,3
Contemporary Big Easy Pad! Mins. to French Quarter,Entire home/apt,280,3,126
Mid City Historical Manor House on the Streetcar Line,Entire home/apt,300,3,69
New Orleans home in Faubourg St. John Neighborhood,Entire home/apt,263,30,8
Queen Ann Creole Cottage 5 bed/4 bath,Entire home/apt,233,1,61
Super clean  modern apt. Close to everything.,Entire home/apt,98,2,89
Authentic Mid Century House in Uptown / Mid City,Entire home/apt,180,3,14
Sonder at The Bywater | Spacious 3BR | Discounted Rates,Entire home/apt,145,2,55
Cozy Renovated Studio + Ace Location,Entire home/apt,90,1,93
Central & Stylish Private Room For Two!,Private room,77,2,49
Sonder | 2BR Near Crescent Park,Entire home/apt,94,2,68
Uptown Views; Great Location: St Charles & Mag,Entire home/apt,248,3,2
 THE PINK HOUSE   8-10 MINUTES TO FRENCH QUARTER !,Entire home/apt,420,2,58
Festively Furnished Historic French Quarter Gem,Entire home/apt,325,60,67
Luxurious Grand Antebellum on Parade Route!,Entire home/apt,617,3,6
Charming Guesthouse Near Streetcar & Tulane,Entire home/apt,83,2,98
Elegance Near St Charles & Magazine; Parade Route!,Entire home/apt,582,3,6
Ideal Comfort in the Walkable Uptown,Entire home/apt,375,2,4
Adorable Home⚜2Miles to French Quarter,Entire home/apt,184,2,95
Historic Double Shotgun 4 blocks from Canal,Entire home/apt,332,30,64
Beautiful Shotgun Home  4 Blocks from Streetcar,Entire home/apt,145,2,15
Jazzfest Johnnys,Private room,69,2,83
Double Shotgun in MidCity - Great for Groups,Entire home/apt,1116,1,49
Charming Gentilly Home,Entire home/apt,130,2,85
5BR Historic Cottage in Mid City with 2 Living Spaces | Near French Quarter & Bike Paths|Redamo 🖤,Entire home/apt,200,2,87
Cozy 2 Bedroom Suite in Gentilly,Entire home/apt,72,30,46
New Orleans quiet neighborhood  great location,Entire home/apt,155,3,60
Private room for rent 5 Minutes from Downtown Nola,Private room,45,30,20
Chic New Orleans Duplex - Near Public Street Cars!,Entire home/apt,209,2,3
Bywater Home w/ Garden | Walk to French Quarter!,Entire home/apt,119,30,6
Modern Marigny House  French Quarter 3 Blocks Away,Entire home/apt,83,2,169
Warehouse District | Amazing Three Bedroom,Entire home/apt,189,1,46
Sweet Cottage For Two  Near The Party...or Nature,Entire home/apt,65,3,58
Cozy Queen Kajuns Pub #1,Private room,54,2,106
Apt Apartment Studio,Entire home/apt,95,2,171
Stayloom's Sleek  Modern Apartment near the French Quarter,Entire home/apt,138,1,54
Bernardo de Galvez Inn,Entire home/apt,135,5,178
La Cachette Kinetic - Elegant Mid-city tiny house,Entire home/apt,85,2,62
Maison Fleur de Lis,Entire home/apt,158,3,40
Atmospheric Marigny Cottage steps to FQ,Entire home/apt,250,1,70
The Henry Clay Loft,Entire home/apt,85,30,80
Broadmoor Suite  Minutes from Festivals and Fun.,Entire home/apt,91,30,11
Belleville Bungalow Historic Algiers Point monthly,Entire home/apt,64,30,81
Luxury-Walk to French Qtr-Get Away n Stay Here!,Entire home/apt,168,3,27
The Back House,Entire home/apt,90,30,34
Stayloom's Chic Renovated Condo Suite | FQ/Casino,Entire home/apt,452,1,20
Spacious Algiers home near downtown  New Orleans,Entire home/apt,293,2,30
The Marie Laveau at The Abbott,Entire home/apt,361,2,28
Spacious 4 Bedroom | Flexible Check Out | Quiet,Entire home/apt,183,3,97
1 bedroom studio  2 blocks from the Street Car!!,Entire home/apt,350,90,62
Depp's Place,Entire home/apt,50,30,71
Uptown Enchantment,Private room,188,2,30
Charters Corner,Entire home/apt,281,2,18
Awesome One Bedroom Steps Away from French Quarter,Entire home/apt,189,30,89
Bayou Bungalow— near hospitals and City Park,Entire home/apt,75,30,45
Desire Shared Living,Shared room,35,2,24
Trois Soeurs-Prytania,Entire home/apt,100,30,91
★Historic Shotgun House★Steps from Magazine Street,Entire home/apt,106,2,130
Cute 1 Bedroom on Bywater's Edge!,Entire home/apt,85,2,158
Historic Faubourg Treme` Home,Entire home/apt,124,3,77
Serene & Soulful Casa,Entire home/apt,100,2,100
Artistic Historic Loft near Bourbon Street,Entire home/apt,126,2,64
A reasonably priced room,Private room,65,30,82
Artistic House 8-10 Minutes to #FQ,Entire home/apt,161,2,98
334 Carondelet New Orleans  LA 2 Bd/2Ba,Entire home/apt,315,1,17
Rainroberts Retreat,Private room,125,30,1
Beautiful Uptown family home w/ pool. Legal Airbnb,Entire home/apt,543,2,16
Desire Share Living Two,Shared room,35,2,28
Quiet and Quaint: one block to streetcar,Entire home/apt,67,2,73
One Bedroom Suite a,Hotel room,96,2,46
Wander through the French Quarter from a Treme Shotgun Home,Entire home/apt,163,1,192
Painters basement in St. Roch,Entire home/apt,70,2,87
Desire Share Living Three,Shared room,35,2,24
Cute Irish Channel Cottage in NOLA,Entire home/apt,70,1,128
9 BR  9 Bath B&B 5 blocks from French Quarter,Private room,1475,3,0
Iberville Quarters 3 Lic #4701-221633,Entire home/apt,155,1,114
Iberville Quarters 4 Lic #4701-221633,Entire home/apt,219,1,96
Beautiful and lavish Entertainment home,Entire home/apt,900,2,3
Gem a block off of St. Charles. Street car access!,Entire home/apt,65,1,150
Hidden Gem off Magazine! Historic Creole cottage.,Entire home/apt,115,2,38
Marigny's  Magical Garden Guesthouse  in Triangle,Entire home/apt,101,2,253
Fabulous Architectural Gem w/ Gated Parking,Entire home/apt,157,2,93
Suite Monroe,Entire home/apt,93,1,243
Newly Renovated Midcity Gem in the Heart of Nola,Entire home/apt,103,2,157
Spacious & Convenient 2 Bed in Garden District,Entire home/apt,100,2,132
Victorian Pied-à-Terre Close to Bars  Dining & Fun,Entire home/apt,90,2,45
Newly Renovated Cottage - Great Uptown Location,Entire home/apt,65,3,131
Guest Room at Urban Farm-- Come stay with us!,Private room,65,2,89
French Quarter Bungalow quiet and comfortable,Entire home/apt,212,2,40
Beautiful Home in the Bywater neighborhood,Private room,68,2,87
Newly renovated condo in the posh ByWater section,Entire home/apt,59,3,76
New Orleans oasis,Shared room,100,30,0
Suite Retreat Near Streetcar With Private Entrance,Private room,51,2,17
Entire 4 BDR house in the Gentilly area of NOLA,Entire home/apt,116,30,0
Uptown Victorian@AudubonPark *Private Bed & Bath*,Private room,101,2,50
The Loft B,Entire home/apt,125,30,11
Back on the Market ! Artist’s Uptown NOLA House!,Entire home/apt,128,2,73
"Private suite steps from Oak Street 
17STR-16485",Entire home/apt,95,2,48
Take the Streetcar on Canal Street from a Mid City Home,Entire home/apt,100,1,171
Recently renovated 2br home. Perfect for car guest,Entire home/apt,100,1,34
Macarty House  Bohemian Mansion + Great Backyard,Entire home/apt,900,3,35
Marigny Modern II - Close to FQ & Frenchmen St,Entire home/apt,229,30,78
Storyville Inn - Private 2 Bedroom Apartment,Entire home/apt,149,2,20
Storyville Inn - Private 1.5 Bedroom Apartment,Private room,119,2,15
Southern Divine Getaway in Algiers  New Orleans.,Entire home/apt,150,2,39
"Mardi Gras Location
St Charles/1BR/1BA
SLEEPS 6!",Entire home/apt,90,30,81
 Special Desire Street Car House .,Entire home/apt,198,2,102
Meet Me in the Marigny - Amazing Location!,Entire home/apt,86,3,85
Historic Treme 3Bed/2Bath!! (Prime Location!!!),Entire home/apt,173,2,182
Vintage Historic Bywater Home 10 Min 4rm Quarter,Entire home/apt,109,2,93
2BR HISTORIC CANAL STREET LUXURY APT EXPOSED BRICK,Entire home/apt,500,3,28
2BR CANAL ST w EXPOSED BRICK • ROOFTOP POOL,Entire home/apt,500,2,29
Uptown NOLA 2BR Apt on Magazine St. w/ Backyard!,Entire home/apt,129,2,7
Cozy Location In the Historic Garden District,Entire home/apt,189,30,0
Josephine street,Entire home/apt,250,2,67
Beautiful Entire Apt near Downtown!,Entire home/apt,74,2,44
Maison Fontainebleau 2BR 3 miles to French Quarter,Entire home/apt,90,2,94
Lower Garden District Boutique 16,Entire home/apt,101,2,77
Ideal Nola Staycation- Convenience Meets Comfort,Entire home/apt,72,1,229
uptown home available!!!,Entire home/apt,122,30,0
Cozy Sudio Apt in the Lower Garden District WOW!,Entire home/apt,70,3,110
SPACIOUS/HISTORIC  2 QUEEN  W/ BALCONY!17STR-19664,Entire home/apt,163,3,116
Discover Frenchmen’s Jazz from a Marigny Triangle Home,Entire home/apt,163,2,73
Crystal Clean Cozy New Orleans Style Home!,Entire home/apt,88,1,92
Uptown Light-filled & Spacious Guest Cottage,Entire home/apt,75,30,53
UPTOWN HOME IS A SANCTUARY DREAM W/POOL & HOT TUB!,Entire home/apt,435,3,17
The Pascal-Jonau House,Private room,70,2,164
Historic Home! Walk to Bourbon Street!!,Entire home/apt,69,1,181
Southern Fortress| Close To Downtown|Redamo🖤,Entire home/apt,296,2,107
Cozy Gentilly Getaway,Entire home/apt,119,2,69
Spacious 4 bedroom gem,Entire home/apt,207,2,97
Magnolia House/Safe Haven3.4mi From French Quarter,Entire home/apt,255,2,22
★ Classic Condo near FQ ! ★,Entire home/apt,98,1,109
*NEW* Historic Home - Walk to the French Quarter,Entire home/apt,140,4,30
Historic Home 3 blocks from Magazine Street!!,Entire home/apt,66,1,194
Steps from Mardi Gras Parades Lower Garden,Private room,84,2,46
105-Most Amazing Front Porch on St. Charles,Entire home/apt,115,2,38
Nola's Finest Shotgun Style Jack n Jill Share Room,Shared room,37,1,113
New Orleans Jazzy Home,Entire home/apt,1000,1,1
Nola's Finest  St. Charles Room Private Entrance,Private room,50,1,134
Paris and Riviera,Private room,59,1,91
Nola's Finest Shotgun Style Jack nJill Share Room2,Shared room,37,1,85
Walk to Tipitina's from a Cozy Uptown House,Entire home/apt,74,3,90
Gorgeous 4 BR Home...Perfect for Larger Groups!,Entire home/apt,129,30,90
Tchop Gun 1. Classic Uptown +Unit2 for More Guests,Entire home/apt,107,2,88
Nola's Finest Shotgun Magnolia Semi/Private Room,Private room,45,1,130
Live it up in the Big Easy!!!,Entire home/apt,146,2,3
Marigny beauty! Walk to FQ  Frenchman  Streetcar,Entire home/apt,60,1,186
Biscuit's Bungalow,Entire home/apt,61,2,167
Clean and relaxing house next to City Park,Private room,40,30,18
Budget Traveler,Private room,60,30,22
Diamond in the Rough-Bourbon Balcony,Entire home/apt,223,3,70
Modern NOLA Bedroom in Prime Central Location,Private room,70,30,11
★ Spacious 2 Bedroom in Prime Location near FQ ★,Entire home/apt,110,1,124
NEW 2BR LUXURY CANAL ST APT • BEST LOCATION DTNOLA,Entire home/apt,593,2,3
Classic Uptown 3BR  steps from St. Charles Ave.,Entire home/apt,125,2,86
Awesome house next to City Park,Entire home/apt,50,30,4
Luxury 2bd/2bath Condo. Walk to French Quarter,Entire home/apt,120,1,94
Spacious 2bd condo in California Building,Entire home/apt,140,1,51
Modern 2bd/2bath near French Quarter & Bourbon,Entire home/apt,121,1,73
Stunning 2BD in California Building By Hosteeva,Entire home/apt,228,1,43
Luxury Condo in California Building by Hosteeva,Entire home/apt,91,1,44
1bd Spacious Condo w Rooftop Views near FQ,Entire home/apt,84,1,31
1bd Spacious Condo w Rooftop Views near FQ,Entire home/apt,122,1,53
Luxury Condo near French Quarter and Bourbon St,Entire home/apt,91,1,39
Luxury Condo in California Building by Hosteeva,Entire home/apt,101,1,47
Luxury Condo near French Quarter and Bourbon St,Entire home/apt,87,1,50
Luxury 1BR Condo 5min walk from French Qt/Bourbon,Entire home/apt,101,1,41
Luxury 2bd/2bath Condo. Walk to French Quarter,Entire home/apt,121,1,87
Luxury 2-story Penthouse w Terrace near FQ/Bourbon,Entire home/apt,146,1,48
Stunning 2bd Penthouse w Terrace near FQ,Entire home/apt,201,1,73
2bd Luxury 2-story Penthouse w Terrace near FQ,Entire home/apt,176,1,45
2story Luxury 2bd Penthouse w Terrace near Bourbon,Entire home/apt,184,1,53
Luxury 2-story Penthouse w Terrace near FQ/Bourbon,Entire home/apt,142,1,22
Luxury Penthouse w Terrace near FQ & Bourbon St.,Entire home/apt,162,1,24
Bywater Private Suite 30 min walk to downtown!,Private room,61,3,79
Spacious 2bd Condo near French Quarter & Bourbon,Entire home/apt,120,1,61
The Jazz House near Fairgrounds & French Quarters,Entire home/apt,156,2,35
Historic Shotgun House close to the French Quarter,Entire home/apt,142,1,73
Cozy Room  Central City,Private room,65,2,59
Charming Guesthouse with an Ergonomic Bed near Audubon Park,Entire home/apt,163,2,34
Huge 3 BR apartment by French Quarters & Jazz Fest,Entire home/apt,171,2,22
Amazing Location! Large Magazine/Uptown Townhome,Entire home/apt,175,2,74
NOLA studio - light & airy with enhanced cleaning,Entire home/apt,45,2,235
3Bed/2bath-10min ride to French Quarter-Superdome,Entire home/apt,200,2,6
Spacious Myrtle St Manor -Weekly / Monthly Offers!,Entire home/apt,600,3,37
Boutique Apt in Lower Garden District-NEWLY BUILT!,Entire home/apt,64,2,196
¡Casa Grandé  Cartier Street!,Entire home/apt,263,3,35
Sonder *Monthly Discounts* 1BR at The Baronne,Entire home/apt,94,2,68
Renovated Marigny Home One Block from the French Quarter,Entire home/apt,96,3,157
Stayloom’s Southern Historic Luxury Near French Quarter,Entire home/apt,154,1,30
Stayloom's Luxe Condo Suite | near FQ  Casino,Entire home/apt,298,1,32
Spacious 2BD/2BA Condo 10 min from French Quarter!,Entire home/apt,59,2,102
1bed/1bath 10min ride to French Quarter-Superdome,Private room,40,1,93
Bywarter.,Private room,125,30,5
NEW! NOLA HOUSE:Historic Chic & blocks from ferry,Entire home/apt,150,2,26
1BR 1BA 2017 Independent Apartment off Oak Street,Entire home/apt,95,1,63
Creole Cottage Apartment with Historic Charm,Entire home/apt,313,2,140
Spacious Escape Near French Quarter,Entire home/apt,200,2,0
Tiny House on Frenchmen Street,Entire home/apt,63,2,104
Spacious One-Bedroom Studio near Tulane University,Private room,75,1,117
Sonder *Weekly Discounts* 1BR Near Lafayette Square,Entire home/apt,116,2,53
French Quarter CBD Casino Area Condo - Balcony!,Entire home/apt,112,2,85
Sonder | Weekly Discounts | 2BR Near Rouses Market,Entire home/apt,120,2,32
LUXURIOUS HUGE HOME NEAR FRENCH QUARTER!!!,Entire home/apt,227,2,60
Bywarter comfort.,Private room,150,30,1
La Maison Pareaux - Historic Faubourg Charm,Entire home/apt,145,1,121
Charming 2/1 shotgun style apt 2 blks to Fr Quartr,Entire home/apt,196,30,24
Best Room Available in Marigny B&B,Private room,85,2,40
LUXURY in Mid City! Minutes to the French Quarter!,Entire home/apt,111,3,87
Tropical Getaway with Private Entrance,Private room,52,1,164
Charming House in Mid-city a block from Bayou,Entire home/apt,250,2,26
★ Classic 1Bedroom Condo close to Bourbon  ★,Entire home/apt,69,1,101
Luxurious Historical Beauty in Ideal Location 2124,Entire home/apt,369,3,28
Cozy Craftsman on the Corner,Entire home/apt,117,1,198
Cute Studio Guest House near City Park,Entire home/apt,45,1,334
Algiers Point Shotgun,Entire home/apt,150,30,0
Hop on a Streetcar from a Two-Bedroom Creole Bungalow,Entire home/apt,199,2,72
Three Bed Get Away Blocks From the Quarter,Entire home/apt,149,5,82
SPACIOUS MID CITY SHOTGUN W/ OFF STREET PARKING,Entire home/apt,110,3,47
Giffen House  great location! lic # 17STR-14595,Entire home/apt,176,30,154
Chateau Constance,Entire home/apt,239,2,31
Spacious Uptown apartment across from Tulane.,Entire home/apt,300,30,35
NOJH Landmarked 2br/1ba 1 block off Magazine St.,Entire home/apt,250,30,14
Upscale Oasis - Great For Groups - Close to FQ!,Entire home/apt,222,30,16
Keisha's Kreole Kottage nr dwntn/FQ,Entire home/apt,100,2,61
UPTOWN GEM WITH PARKING! 1 BLOCK TO MAGAZINE ST!,Entire home/apt,700,2,11
1860's Garden District Mansion with Swimming Pool!,Entire home/apt,1043,3,49
3BR Suite A with 5 beds  2 baths - Sleeps 10,Entire home/apt,445,3,35
Walk to Convention Ctr  Superdome & Streetcar,Entire home/apt,250,2,102
Sparkling Clean & Cozy Tremé Guest Suite,Entire home/apt,39,1,141
Upscale duplex only steps away from Magazine Street  kitchen  WiFi!,Entire home/apt,214,2,16
Garden District condo near the trolley line and St. Charles Ave!,Entire home/apt,180,2,10
Classic New Orleans style home near St Claude,Entire home/apt,102,2,28
Classic style and charming New Orleans home on Esplanade Ridge,Entire home/apt,188,3,11
Upscale loft in the Warehouse District!,Entire home/apt,188,2,12
 The Camp  on Camp Street,Entire home/apt,1500,30,12
★ Classic 1Bedroom Condo near the FQ ! ★,Entire home/apt,74,1,120
Uptown Creole Cottage,Entire home/apt,135,2,62
Great New Orleans Condo - 4 Miles from Downtown!,Entire home/apt,173,2,5
