name,room_type,price,minimum_nights,number_of_reviews
White Glove in the heart of Washington  DC,Private room,138,1,84
2 Bedroom Apartment in heart of DuPont/Downtown DC,Entire home/apt,225,2,1
Studio Apt in Historic DC Glover Park Rowhouse,Entire home/apt,110,1,28
3br apartment steps to the Convention Center!,Entire home/apt,1000,1,0
Bloomingdale Room Great for Any DC Trip,Private room,250,1,0
Spacious Apartment on Charming Tree-Lined Street,Entire home/apt,79,2,278
Historic DuPont Circle Inn ~ Lincoln Room,Hotel room,79,1,264
Basement Studio,Private room,150,2,0
Spacious Apartment in Heart of Capitol Hill,Entire home/apt,130,3,89
Bright  clean spot for inauguration weekend!,Entire home/apt,699,1,0
4 blocks from the Capitol: 3 bedroom townhouse,Entire home/apt,250,1,3
Private 1 Bedroom in the Heart of Capitol Hill,Entire home/apt,86,2,7
Cozy Place to Call Home in DC!,Private room,65,2,25
Huge guest room,Private room,65,3,34
Beer & Bacon: Entire Apt by U Street,Entire home/apt,80,2,17
Best Inauguration Weekend Bet - Capitol Hill,Entire home/apt,850,2,0
Cute/cozy entire 1 BR apartment in Shaw  DC,Entire home/apt,95,2,10
Luxury Condo in the Heart of Georgetown,Entire home/apt,1000,2,0
Luxury townhouse DC Southwest at Wharf Metro 2 min,Entire home/apt,80,30,44
Modern 1 bedroom apt - 5 min walk to union station,Entire home/apt,100,10,0
2 Bedroom  2 Bath Apartment Near Capitol Hill,Entire home/apt,1500,1,0
INAUGURATION Townhouse 2 blocks from U.S. Capitol,Entire home/apt,1600,4,0
Very well-located and maintained apartment,Entire home/apt,600,3,0
Cozy  Modern Basecamp in Heart of DC--New Listing!,Entire home/apt,109,2,0
DC NoMa Apartment,Entire home/apt,89,2,111
Spacious Dupont 1BR; Top Floor,Entire home/apt,133,2,9
Townhouse in the heart of Shaw - Sleeps 4-6 ppl,Entire home/apt,299,1,0
Private bdrm in luxury building w/ en suite bath,Private room,75,4,0
Beautiful family friendly rowhouse in NE DC,Entire home/apt,300,2,0
Renovated Capitol Hill Home- Gorgeous & Convenient,Entire home/apt,200,2,0
Sleek  Accessible 1 bedroom - Walk to Inauguration,Entire home/apt,500,1,1
Perfectly Petworth! Apt. Next to Metro w/ Parking,Entire home/apt,92,2,257
Lamont Street 2 BR  Perfect for Inauguration Day,Entire home/apt,600,2,1
Charming 3br/2.5ba in heart of Capitol Hill,Entire home/apt,250,3,1
Capitol Hill - Walk to the Mall and Eastern Market,Entire home/apt,150,4,2
Master Bedroom nestled in the trees,Private room,60,10,28
Cozy  Modern Capitol Hill Row Home,Entire home/apt,580,2,0
Sunny studio with outdoor space available Aug 30!,Entire home/apt,75,108,4
Sofabed Near Eastern Market,Shared room,76,5,0
Private room in Van Ness near metro/bus,Private room,250,1,0
Town House for Women's March,Entire home/apt,2200,2,0
Grand Debut: Stunning new Capitol Hill Apartment,Entire home/apt,125,2,197
Beautiful Capitol Hill home  walk to inauguration,Entire home/apt,800,1,0
A Convenient  Cozy  and Comfortable Stay,Entire home/apt,104,2,75
Spacious rowhouse in H St Corridor,Private room,1000,1,0
Charming rowhouse  great area!,Entire home/apt,150,2,10
Private Room with Private Entrance and Patio,Private room,50,1,147
Cozy  clean   Private room and great location 3,Private room,100,1,2
Cozy 3BD Row House near Capitol Hill,Entire home/apt,600,1,2
Washington DC !! LOVELY ROOM IN BEAUTIFUL DC,Entire home/apt,850,2,1
Beautiful Chevy Chase Row Home,Entire home/apt,2500,1,0
Beautiful Newly Renovated 2 Bedroom Apt Takoma Pk,Entire home/apt,100,12,3
Cozy Capitol Hill English Basement,Entire home/apt,1700,3,0
Hosting for the Inauguration / Million Woman March,Entire home/apt,350,1,1
Beautiful bedroom steps from the Capitol,Private room,450,2,0
Large  1BR/1BA private home  Shaw/National Mall,Entire home/apt,850,3,0
Spacious 2 BR Surrounded by 5 Star Conveniences,Entire home/apt,127,3,20
Inauguaration - 2 bedroom 7 min from White House,Entire home/apt,700,2,0
Beautiful Two Level Condo in vibrant Adams Morgan,Entire home/apt,800,3,0
Classic Patriotic Capitol Hill / H Street Home,Entire home/apt,350,2,1
Private Room in Park View,Private room,300,1,1
Stylish  Contemporary Row House near Capitol,Entire home/apt,81,2,20
Historic DuPont Circle Inn ~ Moroccan Room,Private room,69,1,242
Historic Home Next to Capitol  Walk to Everything!,Entire home/apt,261,5,258
Mod High-Rise w/ Views & Parking Pass📍16th St/Admo,Entire home/apt,93,2,54
Excellent apartment in Adams Morgan/Dupont,Private room,700,1,0
Elegant 2BR Condo - walk to Nat'l Mall & 2 metros!,Entire home/apt,503,3,5
Five block walk to Inauguration! Capitol Hill home,Entire home/apt,1499,2,0
A Perfect Capitol Hill HQ as D.C. begins to reopen,Entire home/apt,346,2,108
Charming 2 Bedroom Apartment for Inauguration,Entire home/apt,695,2,0
Spacious  Bright Apartment near Meridian Hill Park,Entire home/apt,100,2,2
1br/1ba Apartment Perfect for Inauguration!,Entire home/apt,200,1,0
Nightly rental space,Entire home/apt,207,1,1
A Tranquil Oasis in Heart of Historic Mt. Pleasant,Private room,101,1,283
Cozy Photographer's Studio in Heart of DC,Entire home/apt,550,2,0
Huge Home Presidential Inauguration week 2017,Entire home/apt,3500,7,0
Private Apartment in Historic East Capitol Hill,Entire home/apt,81,2,94
centrally located 1 block to metro,Private room,400,4,0
Elegant 1BR/1BA Condo in Mount Vernon Triangle,Entire home/apt,480,2,0
2 bd  full amenities and PARKING in Downtown,Entire home/apt,1050,3,0
clean/quiet Woodley Park apartment,Entire home/apt,115,1,2
Best stay in Bloomingdale - minutes to everything!,Entire home/apt,101,2,212
♡Cute Private Room/Bath Steps Away From DC Culture,Private room,48,1,258
Urban Oasis in the Heart of Downtown/Shaw,Entire home/apt,65,3,207
2 Bedroom- Walk to Weekend Activities and Metro,Entire home/apt,500,2,0
2 Bedroom Apartment overlooking Nats Stadium,Entire home/apt,81,1,0
Fully Renovated Upscale Georgetown Apartment,Entire home/apt,118,1,199
Comfy-chic 3-Bedroom Rowhouse in Petworth sleeps 8,Entire home/apt,300,3,0
1 Bedroom in lovely apartment  Heart of U Street,Private room,80,2,0
Charming English Basement in Capitol Hill,Entire home/apt,120,1,0
3 Bedroom Home in Capital Hill,Entire home/apt,2500,3,0
Beautiful sun-filled apt in great location in DC!,Entire home/apt,500,3,0
1 Bedroom -- Walk to Capitol  Mall  & White House!,Entire home/apt,99,3,2
Cozy Studio Room w/ Private Entrance,Entire home/apt,52,2,279
PRO CLEANED! Mid-Century Masterpiece - Sleeps 6!,Entire home/apt,270,2,93
1 Bedroom  1.5 Bath Condo in Logan Circle,Entire home/apt,175,2,5
Newly renovated 1 BR in prestigious/safe Kalorama!,Entire home/apt,200,3,0
Modern private 1BR apt. 3 miles to U.S. Capitol,Entire home/apt,79,2,94
Spacious Apartment Ideal for Inauguration Week!,Entire home/apt,750,3,0
Charming Rowhouse on H Street,Entire home/apt,750,2,0
Special listing. Limited offer.,Private room,85,1,4
Sunny Studio in Glover Park with Breakfast,Entire home/apt,65,1,4
Capitol Hill Townhouse  PERFECT for Inauguration!!,Private room,400,4,0
Studio on Capitol Hill  6 Blocks from the Capitol,Entire home/apt,450,3,0
Spacious multi-level home in the city,Entire home/apt,800,3,0
Cozy condo near metro  sights  restaurants & more,Private room,65,3,49
Charming Capitol Hill Studio,Entire home/apt,350,1,1
NE DC Apartment,Entire home/apt,310,2,0
Petworth Studio,Entire home/apt,120,2,0
Modern  Spacious Apt in Hip Downtown Neighborhood,Entire home/apt,189,2,105
PRO CLEANED! Stunning Logan Circle Apt ~ Sleeps 4!,Entire home/apt,158,3,119
1 Bedrm  3rd Fl  Dwntn 3 blks Convention Ctr/Metro,Entire home/apt,61,2,51
Entire Home in Georgetown,Entire home/apt,300,1,3
Cozy room centrally located  steps from DC's best,Private room,115,2,38
Warm and Comfy Townhouse-Convenient Location!,Entire home/apt,125,1,2
Inauguration -Logan Circle: 2 bed/2 bath + Parking,Entire home/apt,70,1,0
1 Bedroom Apt Within a 15 Minute Walk From Capital,Entire home/apt,400,2,0
Women's March/Inauguration Home Base,Entire home/apt,600,2,0
Modern 1BR Apt just blocks from Union Station,Entire home/apt,110,2,41
Artsy 1 bdrm apt  walk to metro,Entire home/apt,169,2,4
Modern Nats Park/Capitol Hill Home,Entire home/apt,120,2,163
1BR Apartment(unfurnished) for the simple traveler,Entire home/apt,75,1,0
1 BR  1 BA  LR suite on entire 3rd floor row house,Private room,189,3,34
Chic 2 Bedroom Georgetown Row House,Entire home/apt,170,2,7
Vibrant U Street 3 BR Home - Next To Metro,Entire home/apt,295,3,40
1 bedroom basement apartment in Mt Pleasant,Entire home/apt,300,2,0
907Euclid202,Entire home/apt,250,1,10
Studio 3 blocks from White House,Private room,10,1,0
Entire House at Centrally-located Logan Circle!,Entire home/apt,4000,3,0
Private BR near National Arboretum,Private room,69,2,65
Private Bedroom & Bath with Private Balcony,Private room,90,2,2
Urban Retreat,Entire home/apt,100,2,77
Private room minutes from public transportation,Private room,50,1,0
Private suite in DC near metro,Private room,160,2,0
Gorgeous Townhouse in Georgetown w/parking + patio,Entire home/apt,750,1,1
3 BR DC Rowhouse near Capitol Hill,Entire home/apt,129,2,3
Historic Farmhouse Apt ~ Sleeps 8!,Entire home/apt,299,3,4
1 Br appt| Walk to the Capitol,Entire home/apt,485,2,0
Downtown Luxury Condo For 3!,Entire home/apt,72,1,2
Central location for DC Visitors  NILE ROOM ,Private room,64,2,146
Crisp 2-BR Flat in Our Nation's Capitol,Entire home/apt,238,2,0
Industrial Chic 2 bedroom/2.5 bathroom on 14th St.,Entire home/apt,499,2,7
Capitol Hill Row-home  entire home  easy parking,Entire home/apt,175,2,4
Elegant/Private apartment in the Heart of DC,Private room,195,2,59
Stylish  Spacious Apt in Hip Neighborhood w/Prking,Entire home/apt,199,2,107
3 Bedroom apt in Columbia Heights,Entire home/apt,191,1,0
Bright  1 BR Condo in Columbia Heights  DC,Entire home/apt,90,6,8
Heart of D.C. 2bedroom 2.5 bath,Entire home/apt,800,1,0
Beautiful 4 BR 2 BA House near Capitol,Entire home/apt,1200,3,0
3 Bedroom Rowhouse - Le Droit Park DC,Entire home/apt,900,1,0
One bedroom in the heart of the city,Entire home/apt,79,2,4
Great Location!,Private room,119,2,0
Capitol Hill House - 2BR/2BA,Entire home/apt,300,3,2
Entire house for inauguration,Entire home/apt,700,2,0
Beautiful Home in Shaw w/ Parking!,Entire home/apt,1303,1,0
Inauguration weekend 1BR & 1 BA Apartment,Private room,150,2,0
4 BR Row House for Inauguration,Entire home/apt,1250,2,1
Spectacular Designer Residence,Entire home/apt,3000,4,1
Comfortable & Convenient 2 BR + den near Metro,Private room,140,2,2
Colorful & Comfortable 1BR Near the Metro!,Entire home/apt,75,2,1
Lovely & Bright Georgetown English Basement,Private room,140,2,1
Private room 2 blocks from Metro stop! no DC tax,Private room,25,5,41
Inaug Special- luxury 2bed/2bath close to Cap Hill,Entire home/apt,500,2,1
Comfortable Basement Studio in Brookland,Entire home/apt,88,4,10
3 BR  1.5 Bath on quiet NW street,Entire home/apt,700,2,0
Cozy 2 BR Foggy Bottom **Ideal for Inauguration**,Entire home/apt,500,2,0
Contemporary 2-story 2 bedroom by Logan Circle,Entire home/apt,2500,2,0
1B-Apt 5 blocks from White House! Modern & Stylish,Entire home/apt,199,2,0
2 BR Apt Near Capitol  National Mall & Metro,Entire home/apt,999,1,0
Private Room next to The US Capitol/Union Station!,Private room,300,2,1
Perfect DC Location & House,Private room,499,1,1
Charming  Spacious Flat w/ Great Location +Parking,Entire home/apt,140,2,0
The Livingston home,Entire home/apt,450,3,0
Historic Row House 3 Blocks Walk to the Capitol,Entire home/apt,975,2,0
1 BR Apartment Close to Downtown for Inauguration,Entire home/apt,500,2,0
Spacious 4 Bedroom Home with patio and garage,Entire home/apt,485,2,79
Hip Historic 1-BD Apt. Dupont/Logan Circle,Entire home/apt,125,2,90
Modern 1BR 4 blocks from Capitol,Entire home/apt,175,3,3
Fabulous 2 bd + 1 ba in heart of DC,Entire home/apt,495,2,0
{Contemporary Urban Rowhome},Entire home/apt,198,3,106
Georgetown Townhouse Inauguration,Entire home/apt,800,2,0
Capitol Hill 6 block from Capitol Metro block away,Entire home/apt,850,2,0
Cozy & Spacious 1 BR Bsmt Apt Across from Natl Zoo,Entire home/apt,97,3,105
Super Modern  One Bedroom Penthouse,Entire home/apt,135,3,45
Historic Capitol Hill Row House,Entire home/apt,199,2,6
Full Apt - Walk to Capitol  Metro +private parking,Entire home/apt,150,1,0
Capitol Hill steps to Congress & Metro  Park Pass,Entire home/apt,82,2,183
Private Basement Suite in Lovely Petworth,Entire home/apt,70,2,71
Lo's Place-Queen bed/Budget Travelers Welcome.,Private room,37,1,205
Elegant  roomy  close in for families  conventions,Entire home/apt,165,2,137
Beautiful 1 bedroom Bloomingdale Condo,Entire home/apt,700,1,0
Perfectly Located Charming 2-bedroom Apartment,Entire home/apt,899,2,0
Cozy bedroom & private bathroom in the heart of DC,Private room,500,1,0
Luxury 2BR Capitol Hill Apartment,Entire home/apt,750,2,0
Private Suite in Logan Circle Victorian,Private room,190,1,1
Furnished Studio Apt for Rent in Dupont Circle !!!,Entire home/apt,89,7,5
Family 4unit building quiet,Entire home/apt,550,1,0
Cozy  centrally-located 1BR for inauguration wknd,Entire home/apt,400,2,0
Room 1 Mile From Union Station,Private room,400,1,0
Eng Bsmnt 1br+lvrm sofabed SW DC,Entire home/apt,85,15,80
3 Level House in NW DC Brightwood/North Petworth,Entire home/apt,450,2,0
Charming  Cozy 1 Bedroom Apt in Columbia Heights,Entire home/apt,300,1,0
Georgetown TH w/ 2 bedrm  1 bath  close to transpo,Private room,315,3,0
Awesome 2 Bedroom Apt. in Great location!!,Entire home/apt,85,3,50
Spacious 2 bed 2 bath Condo In Charming Brownstone,Entire home/apt,725,2,0
Family Friendly Home - Short Walk to Metro,Entire home/apt,250,3,0
Cozy Private Apartment East of the Capitol,Entire home/apt,59,2,87
New one bedroom apartment in North End Shaw,Entire home/apt,650,2,0
Modern Capitol Hill Condo  Walk to Inauguration!,Entire home/apt,700,2,0
Modern Private Room near Cleveland Park Metro,Private room,310,3,0
W Street Suite-Parking  included- No Smoking,Entire home/apt,271,2,38
House with Parking! Walk to Georgetown/Downtown,Entire home/apt,800,2,0
Private Room In Capitol Heights,Private room,53,2,52
Modern Condo in the heart of Capitol Hill,Entire home/apt,300,4,0
Charming Converted Warehouse-Walk to Everything!,Entire home/apt,315,14,7
Inauguration Studio next to metro!!,Entire home/apt,100,1,0
Close to the DC Mall and Presidential Inauguration,Entire home/apt,489,3,0
Dupont 1 bedroom - 1 mile from the White House!,Entire home/apt,1050,2,0
2 Bed  2.5 Bath  Newly Renovated Cap Hill House!,Entire home/apt,1111,3,0
Stanton Park Penthouse,Entire home/apt,139,3,16
Studio  Sleeps 5  for inauguration,Entire home/apt,1000,2,0
3 br  3.5 bath apartment just north of U street,Entire home/apt,600,1,0
Cozy and Charming Glover Park Apartment,Entire home/apt,300,2,0
Chic 1 Bedroom Luxury Apartment in Heart of DC,Entire home/apt,550,2,2
DC Cathedral Studio,Entire home/apt,85,3,7
Homey Studio in Mount Vernon Square NW D.C.,Entire home/apt,62,1,9
Capitol Hill Getaway,Entire home/apt,900,2,0
Large Studio Near Capitol/Supreme CT,Entire home/apt,100,3,0
Georgetown House  Renovated  Open Plan,Entire home/apt,750,3,24
Large Woodley Row Home - Near Downtown (& metro)!,Entire home/apt,1000,2,0
Room in Dupont Circle Brownstone Mansion,Private room,120,4,15
Large 2BR Close to Downtown DC,Entire home/apt,100,2,1
Homie 1 BR Apartment in Luxury Building,Entire home/apt,400,1,0
Gorgeous Capitol Hill Apartment in 108 yr old home,Entire home/apt,150,1,66
Spacious two bedroom corner apartment with views,Private room,350,2,1
14th Street Studio Walking Distance from WH,Entire home/apt,650,1,0
Beautiful  comfy room  two blocks from Metro!,Private room,150,2,0
Great location 1BR in U St/AdMo/Columbia Heights,Private room,80,2,1
three blocks from American University  gated,Private room,52,2,43
Renovated 1 BD/1 BA Cap Hill In-Law-Suite,Entire home/apt,71,1,256
Inauguration Home Base - Good for Large Groups,Entire home/apt,100,2,0
Huge sunny bedroom in Dupont Circle,Private room,350,3,0
Quiet 3 Story House...20 Min Drive to Everything,Entire home/apt,117,2,84
The Perfect Location for Inauguration/Women March,Private room,100,2,1
Luxury rowhouse  steps from the U.S. Capitol,Entire home/apt,1350,3,0
PRO CLEANED! Upscale & Spacious in Capitol Hill!,Entire home/apt,195,3,114
Good Space for Good People,Entire home/apt,5000,3,0
Spacious Private room in Columbia Heights,Private room,100,1,1
Beautiful apartment blocks from White House!,Entire home/apt,200,1,0
Spacious Historic Capitol Hill Row Home,Entire home/apt,1500,3,0
Quaint Capitol Hill Condo,Entire home/apt,750,2,0
English Basement-walk to Metro/Adams Morgan/Zoo,Entire home/apt,91,3,99
Large Capitol Hill 1BR Steps from U.S. Capitol,Entire home/apt,900,2,0
Long-term rental only (6-12 months),Entire home/apt,120,183,13
Modern 1BR in Heart of U ST  by Metro,Entire home/apt,92,1,253
2BR/1BA APT walking distance to the US Capitol,Entire home/apt,119,2,13
Historic Rowhouse available for Inauguration Week,Entire home/apt,1500,2,0
1BR perfect for Inauguration weekend,Entire home/apt,575,1,0
Great Space for Inauguration Weekend,Entire home/apt,390,2,0
Huge 1 bd full apt in Dupont Circle/ Georgetown!,Entire home/apt,99,3,7
Cozy Fixer Upper: 1 BR,Private room,30,2,8
A Gorgeous Capitol Hill Apartment in Historic Home,Entire home/apt,106,1,108
Duplex condo: Walk 2 Convention Center  Metro,Entire home/apt,101,3,3
River View in Navy Yard / Ballpark Near Metro,Entire home/apt,750,1,0
Safe  Modern  2BR/2BA Condo in Columbia Heights,Entire home/apt,1000,4,0
Modern Two Bedroom English Basement in Mt Pleasant,Entire home/apt,131,5,64
COVID Free Palisades Condo w/PARKING!!!,Entire home/apt,80,7,12
Perfect pad for Innauguration!,Entire home/apt,900,2,0
Private room in beautiful renovated Dupont house,Private room,102,2,25
Spacious Renovated 2BR 2.5BA Dupont House w/ Patio,Entire home/apt,235,8,61
Blue + Cozy Townhome in DC (Private BR & Bath),Private room,44,1,6
Spacious 2 bedroom - Ideal for Inauguration!,Entire home/apt,600,3,0
1st Floor Apartment Bedroom near Georgetown,Private room,60,1,2
Charming English Basement Steps Away from Capitol,Entire home/apt,142,2,9
Wonderful 2Bedroom Rowhouse close to Inauguration,Entire home/apt,1350,2,0
Clean + Spacious Petworth Room-Perfect 4 Tourists,Private room,50,2,0
HISTORIC CAPITOL HILL 2 BLOCKS TO METRO + PARKING,Private room,82,1,67
Comfortable Room in house next to Logan Circle,Private room,57,2,12
Convenient Apartment Close to Capitol,Entire home/apt,600,2,0
Beatiful House in Central Area,Entire home/apt,180,2,0
Large  Open  2BR Walk-Up in Shaw,Entire home/apt,120,1,10
Downtown Apartment - Short Walk to National Mall!,Entire home/apt,200,2,0
Private Bed/Bath in Dupont/Adams Morgan Green Home,Private room,145,2,40
Bungalow in Ft. Dupont Park-10 min to Capitol Hill,Entire home/apt,150,2,12
15th Street Luxury Loft with parking,Entire home/apt,1700,2,0
Capitol Hill Townhome - Private Room,Private room,61,2,88
Spacious 3 Bdrm Heart of Cap Hill,Entire home/apt,199,2,98
Inauguration Weekend English Basement!,Private room,699,2,0
Spacious modern 1 BR in heart of NW DC,Entire home/apt,100,2,1
Light-filled 1 BR apartment on Capitol Hill,Entire home/apt,800,1,0
White House  National Mall  DC,Entire home/apt,600,2,0
Downtown 1BR/1BA Perfect for Inauguration Weekend,Entire home/apt,400,2,0
Modern Flat with an Amazing View,Entire home/apt,98,2,133
Taylor Street,Entire home/apt,150,1,1
Spacious master bedroom in Shaw  downtown DC,Private room,55,1,37
Sun-filled Row House Near Capitol - Free Parking,Entire home/apt,120,4,1
Heart of Georgetown Penthouse With Movie Theater!,Entire home/apt,900,3,0
Great Studio near the National Mall.,Private room,36,2,5
Taylor St.,Entire home/apt,300,1,0
Lovely 1 bed in Eastern Market!Nats! Capitol Hill!,Entire home/apt,111,60,1
Cozy  Modern Apartment,Private room,237,2,0
Capitol Hill Charmer,Entire home/apt,125,1,176
3bdrm Townhouse Two Blocks from Capitol Building,Entire home/apt,1321,2,0
Bright and Beautiful Pad,Entire home/apt,82,1,175
Large  Bright & Clean; Steps from Nat'l Cathedral,Private room,135,2,0
Capitol Hill apartment--perfect for inauguration!,Entire home/apt,600,2,0
Bedroom in Capitol Hill Townhouse,Private room,72,2,8
DC Dupont Circle gem w/Parking-steps from Metro!,Entire home/apt,2200,2,0
Renovated Basement Apartment in Brookland,Entire home/apt,80,10,4
Row house for inauguration weekend,Entire home/apt,900,3,0
Queen Suite and Guest room in Columbia Heights,Private room,250,2,0
Quiet and comfortable room in Columbia Heights,Private room,300,2,0
Beautiful room in Adams Morgan,Private room,350,1,0
Historic Capitol Hill Row House,Entire home/apt,443,2,2
5BR/2BA house great for Inauguration/Women's March,Entire home/apt,1000,2,0
Perfect Inauguration Location,Entire home/apt,1000,3,0
Modern studio in Petworth rowhouse,Entire home/apt,83,2,38
Capitol Hill Townhome,Entire home/apt,349,3,0
Cozy Beautiful Private Room in Columbia Hights,Private room,80,1,3
Cozy apartment -Adams Morgan,Entire home/apt,85,14,3
Studio in trendy neighborhoods  near White House,Entire home/apt,300,2,0
Fabulous bedroom and pvt bath in beautiful condo,Private room,120,2,4
Walking Paradise in Heart of Capitol Hill,Entire home/apt,300,120,15
Beautiful 2BR East-Shaw Row house!,Entire home/apt,72,1,1
7 min drive to Inauguration- Charming DC Apt.,Shared room,120,2,0
Bright Room in the heart of Dupont Circle,Private room,60,1,10
Self check in to furnished Capitol Hill apartment!,Entire home/apt,98,7,138
The best of Capitol Hill! Walk to metro,Entire home/apt,475,2,0
Modern 1 bedroom apt. minutes from downtown DC,Entire home/apt,750,2,0
Modern Row Home in the Heart of DC,Entire home/apt,380,2,0
1 Heart of Capitol Hill Walk Eastern Market Metro,Entire home/apt,108,1,37
1 Bedroom in Brookland,Entire home/apt,40,1,0
Cozy Private Room in Spacious NEDC Home (Room A),Private room,50,1,21
PRO CLEANED! Industrial Chic ~ Sleeps 6 w pking!,Entire home/apt,129,2,126
AdamsMorgan Condo for MLK-Inauguration Week/ends,Entire home/apt,299,3,0
Satsanga,Entire home/apt,500,4,0
Charming historic house in Capitol Hill,Entire home/apt,250,2,0
Walk to Inauguration from Our Hill Rowhouse!,Entire home/apt,3000,3,0
Rent a home for the Women's March,Entire home/apt,499,1,0
Mimi's Place - 1/2 Block to Metro!,Entire home/apt,91,2,145
Bright and Spacious 2 Bedroom Near U Street,Entire home/apt,100,2,3
Sunny Apartment (walking distance to the Capital),Entire home/apt,400,1,0
Mount Pleasant Home,Entire home/apt,650,2,0
Luxury 2 BR Apartment in Washington  DC,Entire home/apt,750,1,1
Luxury Apartment for Inauguration!,Entire home/apt,850,2,0
Spacious and Clean 2 BR/1 Bath - U Street Cooridor,Entire home/apt,700,3,0
Inauguration special,Entire home/apt,350,3,0
1 BR in Historic Anacostia,Private room,95,1,13
Clean and quiet apartment close to Capital Hill,Entire home/apt,48,1,1
Affordable 2Bdrm Capitol Hill Home-Reduced by 40%,Entire home/apt,96,2,16
Big 1 Bedroom Shaw Condo - Great for Inauguration!,Entire home/apt,525,2,0
Cosy studio in Dupont Circle,Entire home/apt,350,1,0
Brand New Modern Living Minutes to Downtown,Private room,75,1,2
Art Deco 1BR/1BA - Dupont Circle - Walk Everywhere,Entire home/apt,140,4,76
Modern one bedroom apt - Columbia Heights,Entire home/apt,500,2,0
1 BR/1Bath. 15 min to inaugur'n,Entire home/apt,400,1,0
Large Rooms  Central Location,Private room,500,2,0
Mid Mod DC Condo with Gourmet Kitchen in AdMo,Entire home/apt,175,2,4
Inauguration Special!,Entire home/apt,195,4,0
Mid-Century Modern Row House in Bloomingdale!,Entire home/apt,722,28,2
Large  welcoming studio in a central location,Entire home/apt,123,2,2
Historic Townhouse Minutes from Capitol,Entire home/apt,1399,2,0
*Luxurious Carriage House *Parking *Mins. to All,Entire home/apt,153,1,110
LUXURY 1BR-1BA HEART OF INAUGURATION ROUTE/CAPITOL,Private room,700,3,0
Oasis in the city: sunny  cheerful & quiet suite,Private room,89,2,48
Beautiful  single family house in the heart of DC,Entire home/apt,1000,2,0
Apartment for the Women's March on Washington!!,Entire home/apt,300,2,0
Room near Capitol Hill & H St. Quick walk to Metro,Private room,255,1,0
Spacious 1st Floor Apt in Historic DuPont Circle,Entire home/apt,2000,1,0
Cozy jr 1BR in popular DC 'hood!,Entire home/apt,95,1,10
Quirky Capitol Hill Apt!,Private room,350,1,0
BRAND NEW condo!! Ideal for Inauguration!!!,Entire home/apt,999,3,0
Be a Georgetown West local at my suite! w/parking!,Entire home/apt,105,3,98
Great Central DC Location,Private room,65,3,69
The Calverton,Private room,31,10,0
Extra-large 1 BR w/ private deck + big living room,Entire home/apt,500,1,0
INAUGURATION (great location) 2 bedroom apartment,Entire home/apt,425,2,0
One block from the Metro - cozy apartment,Entire home/apt,310,2,0
Cozy Studio in Mt Pleasant- Inauguration Weekend,Entire home/apt,400,2,0
WOMEN'S MARCH Row House on Capitol Hill - Sleeps 6,Entire home/apt,1250,3,0
Large top floor 1 bedroom with unbelievable view,Entire home/apt,295,2,8
Private Room steps from Capitol  National Mall,Private room,200,2,0
Private bath in Master Bedroom/9 min walk to metro,Private room,62,1,109
Modern Basement on Park Sparkling Clean!,Entire home/apt,110,1,63
1 Bedroom Condo in Columbia Heights,Entire home/apt,99,3,0
Lovely Capitol Hill  Eastern Market Oasis,Private room,89,2,28
Perfect 1 Bdrm for MM Women March/Inauguration,Entire home/apt,350,2,0
Private 2 BDRM 1 BTH BSMT Apartment,Entire home/apt,495,3,0
Downtown DC apartment steps from the White House!,Entire home/apt,400,1,0
Capitol Hill Home 5 Mins Walk to Metro & FREE Park,Entire home/apt,120,3,80
Lower Level Townhouse in the U St Corridor,Entire home/apt,164,2,48
Light-filled Capitol Hill 2 Bedroom Unit,Entire home/apt,800,5,0
Entire DC Basement Apartment,Entire home/apt,70,2,0
Cozy location 4 miles from the WH,Private room,600,5,0
Dupont Circle One Bedroom,Entire home/apt,500,4,0
2 bedrm house w/i walking distance to inauguration,Entire home/apt,1000,1,0
Gorgeous Georgian embassy-like home in DC,Entire home/apt,5000,3,0
Feel at Home in Bright & Spacious 2 Bedroom,Entire home/apt,125,3,15
Luxury Apartment condo in Adams Morgan!,Entire home/apt,499,3,0
Petworth Quiet  Cozy Room for Intern/temp worker,Private room,30,60,0
Quiet bedroom and private bath on DC Metro route,Private room,75,2,1
Walking Distance to Capitol Hill-safe neighborhood,Private room,349,2,0
Metro convenient Van Ness studio,Entire home/apt,100,2,11
Located in the heart of D.C. Part 2,Private room,75,2,38
Cozy studio apt in vibrant Columbia Heights,Entire home/apt,73,2,142
2 BR Condo for Inauguration/Women's March in AdMo,Entire home/apt,600,2,0
Entire Apt. w/ Parking - 5 min. Walk to Nat'l Mall,Entire home/apt,850,2,0
Columbia Heights Modern Apartment,Entire home/apt,75,2,6
Apartment in Historic Capitol Hill,Entire home/apt,600,1,0
Stay Close to the White House Inauguration Weekend,Entire home/apt,350,3,0
Newly renovated apartment for inauguration week,Entire home/apt,450,3,0
Large 2 BR close to Inauguration,Entire home/apt,146,3,0
Great private room in DuPont Circle,Private room,110,1,1
Walking Distance to National Mall and Capitol,Entire home/apt,2000,3,0
Spacious Historic Capitol Hill 2 BR home,Entire home/apt,250,3,12
Awesome Heated Floor Ensuite,Private room,65,4,0
Modern apt  walk to inauguration + entertainment,Entire home/apt,250,1,1
Charming Capitol Hill suite,Private room,300,2,0
Stunning apartment near metro with free parking,Entire home/apt,100,2,173
