name,room_type,price,minimum_nights,number_of_reviews
Sea Glass Cottage,Entire home/apt,425,7,7
Charming & Colorful - Close to Everything,Entire home/apt,650,5,3
The Feathered Nest..secluded retreat,Private room,99,2,40
Waverly Suite 1 - Block Island Inns,Private room,235,2,4
Amethyst - Block Island Inns,Private room,165,2,3
Diamond - Block Island Inns,Private room,180,2,4
Sapphire - Block Island Inns,Private room,192,2,2
Dwtn Newport - Private Guest Room & Bath,Private room,136,2,30
Happy Hideaway - Elegant In Town 2 Bedroom,Entire home/apt,306,2,54
Newport Beach Retreat,Entire home/apt,170,2,96
Misquimicut Beach Cottage,Entire home/apt,229,7,8
Laura's Landing - with Roof Top Deck!,Entire home/apt,438,2,62
Dewey Cottage - King Room,Private room,187,1,7
Gorgeous 1875 Home in the Center of Newport,Entire home/apt,857,2,19
Elevated Waterfront Cottage,Entire home/apt,248,3,33
4 Bedroom Home w Ocean Views - Dock / Beach Access,Entire home/apt,604,7,3
Award winning Historic house with waterview,Entire home/apt,1981,3,0
Watch Hill Waterfront Victorian Beach House.,Entire home/apt,500,4,4
Beach House,Entire home/apt,429,3,5
Comfortable  cozy single bedroom.,Private room,85,1,29
Cozy Misquamicut Beach Condo!,Entire home/apt,108,1,111
Great Newport Getaway,Entire home/apt,350,2,16
Beautiful 5BR on Newport Line; Close to Everything,Entire home/apt,650,3,37
EAST SIDE PROVIDENCE VICTORIAN,Entire home/apt,190,2,10
Light & Airy Private Suite in Charming Victorian,Private room,106,1,83
Colonial Newport Townhouse,Entire home/apt,222,2,70
Great Apartment in Prime Newport Location!,Entire home/apt,137,2,192
Charming Matunuck hideaway- minutes to ocean!,Entire home/apt,195,7,2
Little Compton Harbor Watch,Entire home/apt,149,3,12
Bella House,Entire home/apt,250,3,34
The 150 House - A Private Home on Federal Hill,Entire home/apt,250,2,59
Unwind at a Classic  Paneled Home Steps off Thames Street,Entire home/apt,504,3,21
Metropolitan Home Away From Home,Private room,215,1,4
On a budget? Sunny  spacious  in-town private room,Private room,80,2,71
Beautiful Newport Home in perfect location,Entire home/apt,679,2,14
'Ships Bridge' Vacation Home ✯ Mango Sunsets✯,Entire home/apt,250,3,8
Rini's Place -- close to Newport & beaches,Entire home/apt,206,2,74
Tranquil Little Compton Home Room #1,Private room,80,1,35
Tranquil Little Compton Home Room #2,Private room,80,1,33
Vintage Style Bungalow in Elmhurst,Entire home/apt,249,2,66
The C shack: pet-friendly cottage with roof deck,Entire home/apt,285,7,0
Prospect Hill Loft,Entire home/apt,125,3,95
Downtown Experience,Entire home/apt,300,2,69
Great Beach house in Charlestown RI,Entire home/apt,150,5,2
Attending an Event in Newport or Middletown?,Private room,115,2,53
★Walk Everywhere★Heart of Downtown★2 BDRM Apt★Park,Entire home/apt,206,3,44
Brady cottage  Little Compton  RI,Entire home/apt,232,2,23
Oceanfront overlooking Newport Cliff Walk,Entire home/apt,343,3,37
Cozy Log Cabin,Entire home/apt,225,3,27
12 BEDS ! NEW HEATED POOL ! HOT TUB !  2 BATHS,Entire home/apt,557,2,135
Sweet Caroline's Vintage Cottage,Entire home/apt,185,1,28
Quiet retreat on the water- centrally located,Entire home/apt,195,3,24
Adorable Beach house close to many local beaches,Entire home/apt,270,2,43
Beach Retreat With Private Deck and Backyard!,Entire home/apt,140,2,53
Sargent Cottage,Entire home/apt,250,7,2
Relaxed Living near Narrow River & Beaches,Entire home/apt,114,2,58
Cozy Home,Private room,75,1,97
Rhode Island Summer House,Entire home/apt,314,2,41
Artsy 2 bedroom apartment in the Armory District,Entire home/apt,174,2,93
Silver Lake Cottage,Entire home/apt,91,2,54
Private Room in a Shared Apartment,Private room,86,2,60
Spacious Apartment in Prime Newport Location!,Entire home/apt,103,2,114
Surfer's Paradise  Adorable cottage by the sea,Entire home/apt,354,7,4
Walk to Everything (2nd floor),Entire home/apt,153,2,188
Wetherledge,Entire home/apt,617,7,11
Harmony Home Farm,Entire home/apt,225,2,4
Beautiful home blocks from Wayland Square,Entire home/apt,200,5,6
Two Bedroom Condo Steps from Thames,Hotel room,428,1,8
AA = Awesome comfort and Appealing host.,Private room,31,1,221
Three Sisters Cottage BI,Entire home/apt,600,7,0
Brave Seaside Cottage circa 1775,Private room,123,1,58
Apartment w/Parking & Patio in Downtown Newport,Entire home/apt,279,2,80
Graceland,Entire home/apt,964,2,38
Charming cottage-style home  near everything!,Entire home/apt,131,2,79
Newly Renovated Charming Home Mins from Providence,Entire home/apt,200,3,14
Astors,Private room,150,2,3
Luxury condo on Thames St 2Bd/2.5Bath- 5S,Entire home/apt,809,2,10
Charming 2BR centrally located for family& friends,Entire home/apt,350,2,6
Center Rd Apartments #1,Entire home/apt,342,2,34
NEAT  somewhat funky STUDIO APARTMENT - WATERVIEW,Private room,92,2,70
Large 3 Bedroom home Monthly Discounts Oct - April,Entire home/apt,275,2,5
Whole house with parking on THAMES!!! SuperHost!,Entire home/apt,365,3,96
Large 1 Bedroom Historic Home W/ Queen Bedroom,Entire home/apt,125,2,1
Classic Newport Beach Cottage with Ocean Views!,Entire home/apt,275,2,106
Lake house for small group gathering,Entire home/apt,434,4,33
Cozy  yet Spacious Bedroom for 2,Private room,27,1,221
Location! Location!Scarborough Beach  Narragansett,Entire home/apt,357,7,4
The Tiki Hut,Entire home/apt,425,7,2
Weekapaug Rd Retreat,Entire home/apt,340,5,8
3BR Off Bellevue! Nautical Flat Center of Newport,Entire home/apt,159,5,39
Luxury Condo on Thames St 2bdrm/2 Bath  -2S,Entire home/apt,671,2,7
Peaceful Forest Retreat in Bristol   Rhode Island,Private room,114,1,35
Pristine Home Prime Spot CORONA FREE!,Entire home/apt,464,28,8
Allagash,Entire home/apt,325,4,25
Cozy  Bright Cottage Close to Downtown!,Entire home/apt,100,90,2
NEW! Spacious Luxury Beach Rental  - High Tide,Entire home/apt,800,3,25
Water view suite,Private room,111,1,36
Captain William Richmond House,Entire home/apt,139,2,61
Terrific Apartment in Central Newport!,Entire home/apt,122,2,124
Location!  3 BR Apartment in Central Newport!,Entire home/apt,128,2,141
Big & updated Broadway 1BR apartment with driveway,Entire home/apt,92,30,16
Peleg Barker House. Spacious & newly renovated.,Entire home/apt,1428,2,52
Pineapple Paradise,Entire home/apt,175,2,71
Country home located on a horse farm!,Entire home/apt,295,4,27
Luxury Living with all the amenities.,Private room,95,2,3
Downtown Providence city center,Entire home/apt,121,1,164
3BR VACATION RENTAL*DOWNTOWN NEWPORT*PARKING,Entire home/apt,396,2,31
CENTRAL AC! Point Judith Beach House!,Entire home/apt,280,7,1
★Entire House In Downtown Newport★5 BDRM★Parking★,Entire home/apt,689,3,6
Salem,Entire home/apt,325,4,23
Comfy & Cozy on the Providence East Side,Entire home/apt,75,1,286
WV Poolside room  private outside entrance  & deck,Private room,153,2,27
Victorian Suite at Spaulding House,Private room,122,2,105
Upscale First Floor Wayland Square Condo,Entire home/apt,349,7,4
2BR Center of Newport  Steps to Bellevue!,Entire home/apt,130,5,47
2 BR East Matunuck cottage 7 min walk to beach!,Entire home/apt,200,1,32
Paradise Valley cottage 1 mile from Second Beach,Entire home/apt,386,2,14
Narragansett lg ranch  Walk to Beach  Central A/C,Entire home/apt,350,3,42
Havana Club - Ground Floor Apartment,Entire home/apt,126,1,74
The Boat House -Waterfront Living & Chefs Kitchen,Entire home/apt,389,2,23
Spencer Park Guest House,Private room,185,2,35
Private studio,Entire home/apt,159,2,44
Lovely 3br  5min to beach  AC  outside shower,Entire home/apt,340,30,53
Upscale Boho Cottage in Downtown Bristol,Entire home/apt,144,1,207
The Havana Club  the Green Room,Private room,75,1,42
BUILD MEMORIES IN COMPLETELY RENOVATED SUMMER HOME,Entire home/apt,342,7,11
The Havana Club  the Blue Room,Private room,80,1,42
Romantic Hideaway near beaches and town,Private room,140,1,24
Victorian Homestead - Spacious & Centrally Located,Entire home/apt,175,3,49
Charming House with panoramic view on Fogland Pt,Entire home/apt,300,4,10
Charming Cottage with Breathtaking Ocean View,Entire home/apt,330,3,16
At Last,Entire home/apt,750,3,14
Nautical Newport Studio Apartment,Entire home/apt,79,2,82
The Golden Dream Suite.,Entire home/apt,95,2,35
Narragansett Pier Getaway,Entire home/apt,350,1,45
Large Studio near beaches  bike path & URI,Entire home/apt,138,3,50
Jamestown RI Heart of the Village with Water View!,Entire home/apt,215,2,26
Elegant Home  7 Mins to Castle Hill & Ocean Cliff,Entire home/apt,500,2,16
2 Decks for Entertaining  3 Levels of Living Space,Entire home/apt,500,2,32
Wolcott House,Entire home/apt,600,4,10
Armistead Cottage B&B,Private room,265,1,0
First floor  all the amenities  super convenient,Entire home/apt,49,7,20
Wyndham Long Wharf Newport 2 Bedroom  2 Nights,Entire home/apt,450,2,9
Thames Studio Downtown - Steps to all!,Entire home/apt,114,2,35
3 Bedroom condo Steps from Bowens Wharf,Hotel room,542,1,19
*Wampum Road*  Endless Summer,Entire home/apt,275,3,64
Ohana Cottage - Bristol  RI- waterfront,Entire home/apt,250,2,75
Park Like Grounds with Pool and Hot Tub  Sleeps 10,Entire home/apt,800,7,2
Block Island Timeshare 1-BR Apartment in Old Town,Entire home/apt,286,1,3
Avondale/Watch Hill  Farm House,Entire home/apt,950,3,11
Gail's Guesthouse,Private room,150,1,72
•Urban Oasis• Private Home  Backyard & Driveway.,Entire home/apt,219,1,150
CviewRI,Entire home/apt,600,7,0
Ms K's home for the most comfy stay on the island!,Entire home/apt,170,3,44
Private beach retreat with views of ocean!,Entire home/apt,414,2,18
Jamestown RI Village Apartment Walk to the Ferry!,Entire home/apt,245,2,16
Cozy & Bright Cottage With Private Beach-NEW BEDS!,Entire home/apt,100,3,72
Narragansett Pier beach bungalow,Entire home/apt,275,7,26
Perfect! Families or groups: Walk to Beach & Shops,Entire home/apt,500,3,17
Armchair Sailor Private Suite  near harbor & town,Entire home/apt,175,2,56
Location!  Center Historic Bristol RI-Walk to all,Entire home/apt,159,7,70
(ROOM2)2nd Flr full size bed  off Wickenden St.,Private room,60,1,215
At Home In Newport,Entire home/apt,446,30,24
RUSTIC RETREAT  CLOSE TO ALL NEWPORT HAS TO OFFER.,Entire home/apt,211,1,128
Quiet  clean large bedroom walk to beach and town,Private room,115,1,28
My Little House of Light,Entire home/apt,94,2,50
Charming & Sunny Victorian for Long Term or Seasonal Guest,Entire home/apt,155,2,202
The Cottage at Oakland Beach,Entire home/apt,117,5,22
Ideal Jamestown Home - Stones Throw to Everything,Entire home/apt,295,3,19
Britannia House,Private room,100,1,52
Entire home: East Bay Bike Path and Brickyard Pond,Entire home/apt,289,2,24
Wyndham Long Wharf Newport#2 - 2 Bedroom 3 Nights,Entire home/apt,450,3,1
Newport Wyndham Long Wharf Resort,Private room,450,7,0
The Second Landing,Entire home/apt,73,2,128
Welcome to the Best Home Away From Home.,Entire home/apt,93,2,173
Saunderstown home in river community,Entire home/apt,225,3,74
Oldacre,Private room,143,4,3
Brand new furnished apartment ready to host!,Entire home/apt,109,3,38
Swit room,Private room,70,2,8
Modern Beach Apt.2  close to beaches and Newport,Entire home/apt,195,2,37
Wildwings RI on the water,Entire home/apt,395,2,53
The Newport House - a Gem of a Location!,Entire home/apt,318,4,4
Charming Beach Cottage with Stunning Ocean Views!!,Entire home/apt,189,2,112
Cozy 2BR Cottage,Entire home/apt,200,2,44
Beach Plum,Entire home/apt,225,3,30
Misquamicut Beach cottage,Entire home/apt,163,1,75
Bluff Beaches,Entire home/apt,400,1,48
3 BR VACATION RENTAL IN DOWNTOWN NEWPORT*Parking,Entire home/apt,200,2,26
Back Cottage - Steps From Newport's Eastons Beach,Entire home/apt,214,2,19
A Narragansett Bay Beauty  2 BR Suite  Sleeps 6,Entire home/apt,420,2,1
Smile  You’re on Thames Street. 1Br Suite Sleeps 4,Entire home/apt,300,3,0
CASTLE BY THE SEA,Entire home/apt,5000,3,4
Elegant Warm E Side Beauty Near Brown/Dntn/Beaches,Entire home/apt,489,2,56
Hilltop - Coastal Getaway near beaches and Newport,Entire home/apt,164,2,82
Quiet  clean 1 bed house  walk to beach and town,Entire home/apt,155,1,5
Enjoy the tranquility of our cottage and RI !,Entire home/apt,295,2,89
Lightburne House,Entire home/apt,300,2,53
Cozy 2 Bedroom Apt in Newport/Middletown,Entire home/apt,191,2,53
Newport  Harbor  Cherry Street 3 Bedroom 2 bath,Entire home/apt,400,3,3
Luxury condo on Thames St 2bd/2bath-1S,Entire home/apt,759,2,9
The Anchorage Seaside Cottage,Entire home/apt,238,2,22
13 Charlestown Blvd,Entire home/apt,200,7,5
Garden Room has outside private entrance & patio!,Private room,153,2,12
Quaint vacation apartment in town,Entire home/apt,92,2,35
Wakefield House - Steps from Marina & Main Street!,Entire home/apt,197,2,9
Lovely Pvt Room in Kingston  RI  near URI  beaches,Private room,100,1,34
NEW HEATED POOL !!! Open   12 beds 2 baths,Entire home/apt,557,2,5
NEW HOT TUB !!! 6 BEDS APT ! 4 MIN TO DOWNTOWN !,Entire home/apt,428,2,2
Bayside,Entire home/apt,100,1,86
Quaint Coastal Cottage with Patio - Walk to Beach!,Entire home/apt,222,3,4
Hope and Anchor  Newport Kay/Broadway area,Entire home/apt,275,2,65
*4th of July Paradise* Entire Private Home & Yard!,Entire home/apt,228,1,4
Wyndham Newport Onshore 2 Bedroom  3 Nights,Entire home/apt,450,3,2
Classic Cape on Peaceful Ninigret Pond with a Dock,Entire home/apt,1500,7,0
Tranquil Private Bedroom in Coastal Community,Private room,65,2,49
Charming  Mini Suite on city's edge.,Private room,56,2,81
Lorraine's Loft,Entire home/apt,155,2,56
Franklin House,Entire home/apt,500,2,38
Second floor suite near Cliff Walk,Entire home/apt,129,2,136
#1 Waterfront Paradise Relax Pool Near Downtown!,Entire home/apt,168,10,15
Three acre farm house with water view,Entire home/apt,600,2,0
Salt box,Entire home/apt,225,2,54
Sunny Coastal-Feel Getaway - double bed/large yard,Private room,40,1,5
Easton's Beach House,Entire home/apt,239,2,50
Narragansett country house,Entire home/apt,195,7,17
Crest Street Beach House,Entire home/apt,300,2,12
Lakefront Oasis on Johnson's Pond,Entire home/apt,196,5,33
Sunrose Farm Twin beds  private bath,Private room,85,2,24
The Barn,Entire home/apt,1320,3,0
The Cabanas,Entire home/apt,1400,3,0
Whitecaps,Entire home/apt,1500,3,0
Modern condo in Providence w/free parking,Private room,50,2,181
Serene Beach Cottage,Entire home/apt,343,2,65
Happy bath,Private room,80,1,48
Cozy cottage  in Warwicks West Bay area.,Entire home/apt,101,2,27
Charming First-Floor in the Heart of Little Italy,Entire home/apt,102,1,122
Camp Littleneck Bristol  Rhode Island,Entire home/apt,157,2,55
Bristol Quiet Sanctuary,Entire home/apt,121,2,11
Private Artist's Studio Apartment,Entire home/apt,70,2,132
Renovated  Spacious 2 Bedroom with Roof Deck,Entire home/apt,86,5,82
Newport Beach Home,Entire home/apt,1743,1,16
Modern condo near Downtown & Federal Hill,Private room,51,2,105
Long Wharf - Newport  RI - 2BD  Sleeps 6ppl,Private room,429,3,8
Scarborough Beach Getaway,Entire home/apt,475,2,8
The sweetest little house in Warwick  Rhode Island,Entire home/apt,79,2,41
Commons Cottage  - Little Compton  RI,Entire home/apt,314,4,20
Amazon Littlefield House,Entire home/apt,650,7,0
Cozy Cottage Getaway Next To Vineyard,Entire home/apt,190,2,43
Private in-law close to everything and down town,Entire home/apt,126,30,4
Laura's Happy Family Hideaway,Entire home/apt,642,2,3
A Slice of Heaven on the East Side - Walk to Brown,Entire home/apt,300,2,10
Island Adventure,Private room,255,2,6
East Matunuck Studio-Close to Beach & Oyster Bar,Entire home/apt,94,1,228
2- Bedroom Close to Down-town on Federal Hill,Entire home/apt,103,2,115
Country Charm yet minutes to Newport,Entire home/apt,125,2,136
2-1/2 Bedroom Close to Down-town on Federal Hill#2,Entire home/apt,145,2,116
Wayland Square inspired 1 bedroom  walk to Brown,Entire home/apt,235,3,12
South Shore House,Entire home/apt,265,7,1
Stroll to Ocean From Air-Conditioned Narragansett Home,Entire home/apt,524,2,129
Large 4 bedroom home in scenic South Kingstown  RI,Entire home/apt,500,2,35
The Blue Colonial of Common Fence Point,Private room,80,1,133
Waters Walk,Entire home/apt,300,2,48
Cozy Jamestown Bungalow,Entire home/apt,195,2,48
Historic Newport Townhouse Walk to Downtown,Entire home/apt,271,2,145
Beach Cottage - steps to the sand  spacious yard!,Entire home/apt,233,7,5
Quiet East Side apt. near Brown  separate entrance,Private room,56,2,88
Blue Chair Bungalow  East Matunuck,Entire home/apt,250,3,21
Brand New Private Modern Studio with Parking,Entire home/apt,89,1,121
Downtown Providence city center,Entire home/apt,120,1,100
New - Best kept secret- Great Family Spot,Entire home/apt,500,2,8
Hendrickson House - Apartment #2,Private room,792,1,10
Comfy and very spacious bedroom for two,Private room,32,1,155
Fantastic 2 bedroom family home in Providence,Entire home/apt,56,3,208
DEACTIVATED ACCOUNT,Private room,42,7,42
Hendrickson House - Apartment #1,Entire home/apt,321,1,20
College Hill - Walk to Brown - Private room 3rd fl,Private room,59,2,24
The Windrose House  walk to town and beach!!,Entire home/apt,943,1,22
Narragansett Cottage w/ Pvt Dock & Outdoor Shower!,Entire home/apt,157,2,14
Walk to Matunuck Oyster Bar & East Matunuck Beach,Entire home/apt,246,2,12
Newport Harbor Retreat  Walk to Downtown,Entire home/apt,340,2,141
Family/professions at quite East Side Providence!,Private room,2500,1,0
Johnny’s large bright room in Providence.,Private room,53,6,12
Crow's Nest Newport  (Rm 3),Hotel room,129,1,18
30 Narragansett Ave,Entire home/apt,485,7,7
The Seagull House,Entire home/apt,129,30,30
Narragansett Pier Beach Guest House,Entire home/apt,139,3,20
Thames Street Suite w/ Parking,Entire home/apt,165,2,110
The Best of Historic Newport,Entire home/apt,1200,7,4
Luxe Condo | Heart of Newport | Free Parking,Entire home/apt,388,2,23
Private Cozy One Bedroom In-law. All new w/Parking,Entire home/apt,69,1,61
Waterfront Studio  10 min to Downtown Providence,Entire home/apt,158,3,157
BI- 6 bedroom  4.5 baths & A/C.  1 mile from town,Entire home/apt,658,3,21
Ocean Front View! Wyndham Inn on Long Wharf Resort,Entire home/apt,183,2,4
Isaac,Private room,55,7,0
Mermaid Manor - 1 mile to BEACHES.,Entire home/apt,121,3,42
THE MERHALLA GALLERIA! So fresh & so clean clean!,Entire home/apt,141,3,67
Newport private apartment -- Hawxhurst garret,Entire home/apt,100,30,1
Beach Break Guest Cottage,Entire home/apt,175,2,124
Salty Air Serenity in Charlestown,Entire home/apt,198,7,24
Sun Filled Apartment,Entire home/apt,110,1,38
Martin Mere,Entire home/apt,400,2,15
The Farmhouse,Entire home/apt,400,3,23
Room in barn loft for rent,Private room,185,3,2
Modern Beach Apt 1  close to beaches and Newport,Entire home/apt,575,2,44
2 Bedroom Historic Renovated Apartment,Shared room,555,2,1
Narragansett: Bonnet Shores/Narrow River,Entire home/apt,399,2,5
Lobster Lodge,Entire home/apt,400,7,10
Cozy 3 BR beach house walking distance to beach,Entire home/apt,319,2,17
Vacation Beach House,Entire home/apt,200,4,8
Front Cottage - Steps from Newport's Eastons Beach,Entire home/apt,214,2,7
Exclusive  Extraordinary Converted Barn,Entire home/apt,571,14,2
French Manor,Entire home/apt,350,14,2
Comfortable cottage steps to beach!,Entire home/apt,340,3,14
The Breezeway at Point Judith,Entire home/apt,425,5,8
Newport Life - enjoy all Newport has to offer.,Entire home/apt,279,2,10
19th Century Spacious Schoolhouse Apartment,Entire home/apt,124,3,60
Private room 1  shared bath  kitchen & parking,Private room,45,1,70
An actors' eclectic  charmer on the Hill!,Entire home/apt,175,2,47
Spacious Jamestown Home w/Decks & Serene Bay Views,Entire home/apt,484,2,25
Newport 6BD/3BA walk to beach  amazing roof-deck,Entire home/apt,586,2,10
Private room 2   shared bath  kitchen & parking,Private room,45,1,70
Private room 3 shared bath  kitchen & parking,Private room,45,1,129
Farmhouse Apartment Tucked Away 3 miles from beach,Entire home/apt,149,1,175
Spacious Flat,Entire home/apt,75,2,72
Waterfront Pawtuxet Village Cottage 2nd Floor,Entire home/apt,123,2,117
Charming Cottage with Private Yard in Fed Hill,Entire home/apt,139,2,8
Artful Lodger Inn,Hotel room,1699,1,0
Island Adventure Fall and Winter Get Away,Entire home/apt,350,5,32
Bello Newport,Entire home/apt,185,2,179
Colorful house - East Side  garden  great location,Entire home/apt,148,2,35
Hurricane Hill-farm cottage near Providence,Entire home/apt,140,2,38
Wyndham Long Wharf Resort - Newport  RI,Entire home/apt,299,7,1
The Hawks Nest - At home in nature,Entire home/apt,614,3,9
Waterfront Historic Wickford Village Home,Entire home/apt,299,3,7
OceanView  Roof Deck  Sleep 8  Walk to Town/Beach,Entire home/apt,350,2,24
College Hill - Private room - Walk to Brown,Private room,35,1,13
Sandy Beach Cottage,Entire home/apt,226,2,42
MATUNUCK! Walk to Beach! Weeks in August available,Entire home/apt,314,7,2
Point Judith Gem Close To All,Entire home/apt,360,7,1
Cora's Cottage,Entire home/apt,180,2,38
Historic Six Bedroom Newport Home,Entire home/apt,1000,30,4
Backyard Escape,Entire home/apt,175,2,48
Bonnet Shores Beach House,Entire home/apt,380,3,13
One level Port O'Call Cottage - between 2 beaches,Entire home/apt,98,2,81
Lovely Seaside Cottage Steps from the Beach,Entire home/apt,314,7,1
Long-term ready! Stylish Exec Space  W/D in unit,Entire home/apt,148,28,55
The First Landing,Entire home/apt,79,2,92
Serre,Private room,186,1,90
Walk to Beach (less than 1 Mile)  Newly Renovated,Entire home/apt,800,3,30
Cozy Cranston Studio | Couples Getaway | Pets,Entire home/apt,79,2,104
Lake Shores  Close to Beach,Entire home/apt,259,1,16
Scarborough beach house Narragansett  RI,Entire home/apt,300,7,1
Newly renovated 2BR apt near Broadway w/ parking,Entire home/apt,120,30,9
Beautiful House Walk To Beach Central AC,Entire home/apt,481,2,9
Spacious Garden View - King Size/Private Entrance,Private room,95,2,46
Ocean Cliff,Entire home/apt,385,7,0
“The Suite in Lincoln Woods”,Entire home/apt,59,2,7
Comfortable and Convenient Apartment.,Entire home/apt,52,14,17
Bright and Airy Cottage Steps from the Beach,Entire home/apt,332,7,2
Cove House just 3 sweet minutes walk to the beach!,Entire home/apt,650,4,1
Lovely waterfront cottage  minutes from the beach,Entire home/apt,239,3,23
Private Beach Cottage; 2 beds,Entire home/apt,100,1,28
DOWNTOWN NEWPORT*WALK EVERYWHERE*2 BEDROOM*SLEEPS6,Entire home/apt,250,2,39
Just far enough into Rhode Island.,Entire home/apt,80,2,68
Dream Cottage,Entire home/apt,410,14,0
Sunny Wakefield studio apartment,Entire home/apt,93,2,52
1st Floor Suite Near The Beach,Entire home/apt,130,1,134
Your Home Away From Home,Entire home/apt,99,2,52
Charming Rhode Island Beach House,Entire home/apt,229,4,42
Private Studio Apartment in East Woonsocket,Entire home/apt,60,2,27
Narragansett Family Beach Escape,Entire home/apt,250,7,20
Live like a local in Newport,Entire home/apt,500,31,0
Nature's Paradise - Historic Stone House Room 1,Private room,70,2,19
East Side  walk to Brown  RISD  Downtown,Entire home/apt,150,2,44
Restored Luxury Victorian Near Newport,Entire home/apt,771,1,37
Luxury Condo in Historic Federal Hill/Downtown,Entire home/apt,109,1,227
Spacious 1 bedroom apartment  near harbor,Entire home/apt,191,2,120
Almondy Inn Sunset Room,Hotel room,312,1,0
Almondy Inn - Plantation Room,Hotel room,337,1,1
Almondy Inn - Lanai Suite,Hotel room,413,1,1
Almondy Inn - Captain's Quarters,Hotel room,622,3,1
AMAZING Victorian  walk to town  harbor  mansions,Entire home/apt,400,1,10
East Side Home Near Brown,Entire home/apt,550,2,1
Townhouse Close to Downtown Newport & Beaches,Entire home/apt,600,1,15
Entire Apartment in East Providence,Entire home/apt,89,2,111
Private Beach Cottage  King Bed,Entire home/apt,102,1,37
Brand New Beach House Imaculate,Entire home/apt,1029,5,5
Sea Breeze Cottage. Single family home.,Entire home/apt,857,3,10
RI home near beach  perfect for families!,Entire home/apt,400,6,4
Atlantic Beach Hotel; Two King Beds,Hotel room,94,1,56
Berkeley Cottage,Entire home/apt,250,2,28
Downtown Newport Condo With Water View,Entire home/apt,141,30,4
*Long Term Winter Special* Historic District 2 Bed,Entire home/apt,249,3,5
Drakes' Dream,Entire home/apt,200,3,10
Scholar's View,Entire home/apt,119,1,102
Bristol Village Sanctuary - Peaceful and Pristine,Entire home/apt,330,3,12
Chef&theBeekeeper W/EXTRA VIRUS CLEANING PROTOCOL,Private room,59,1,254
Galilee/Point Judith - Close to BI Ferry!,Entire home/apt,285,7,12
Cozy Serene Cape- Home,Private room,338,2,10
Newport Bay Club,Private room,199,1,7
Comfy bedroom near the beach and downtown!,Private room,206,2,22
Great home 1.5 miles from the beach. Private room,Private room,200,3,46
Totally Unique House for rent,Entire home/apt,321,2,104
Beautiful apartment with 24 hour security onsite,Entire home/apt,70,30,1
Newly Renovated home steps from Narrow River,Entire home/apt,200,7,2
Weekapaug Get-Away,Entire home/apt,786,3,0
Narragansett Home-Deck  Ocean Views & Beach Access,Entire home/apt,429,2,6
Between the Beaches,Entire home/apt,461,4,51
⭐️BEST PRICE⭐️ Whole apt.3 bdrm for 2-8  long term,Entire home/apt,79,2,85
Crow's Nest Newport (Rm 6),Hotel room,131,1,54
Atlantic Beach Hotel; 2 King beds,Private room,114,1,41
Narragansett living at its best!w/ 4 beach passes!,Entire home/apt,300,3,18
Getaway,Entire home/apt,198,7,1
La colonia,Private room,60,2,60
Newport 2 Bedroom in Beautiful Newport Mansion!,Entire home/apt,200,30,3
Fabulous Sanctuary Minutes to Newport Harbor,Entire home/apt,125,1,130
Pawtucket clean private apartment.,Private room,65,1,169
Farmhouse just outside of Newport (great area),Entire home/apt,650,4,2
Sachuest View Suite,Entire home/apt,174,2,37
Luxury Boutique Airbnb Newport RI,Entire home/apt,275,1,37
Home near Fogland Beach with Amazing  Views!,Entire home/apt,282,7,1
Spacious Craftsman Colonial in the Heart of Hope,Entire home/apt,350,2,7
Cozy Galilee Beach Cottage,Entire home/apt,250,7,5
Armonía,Private room,77,2,61
Spacious Summer Vacation Rental in Southern RI,Entire home/apt,300,14,6
Gorgeous Beach House Walk to Beach Central A/C,Entire home/apt,575,2,19
The Historic S. Barton House (Waterfront Village),Entire home/apt,144,2,58
Steps From NY Yacht Club,Entire home/apt,83,29,1
Brand New  Clean  Bright  walk to everything!,Entire home/apt,632,1,78
Atlantic Beach Hotel; 2 King Beds,Hotel room,94,1,30
Beach Hotel  2-King Beds,Hotel room,91,1,50
Private Beach Cottage; 1 King Bed,Entire home/apt,100,1,29
Private Family Friendly N Kingstown Guest House,Entire home/apt,144,2,65
Beachwalk by the Ocean at Narragansett,Entire home/apt,699,3,24
In the Heart of Newport. On the Harbor. 3bdrm 2bth,Entire home/apt,302,2,75
Suite with a View,Entire home/apt,200,3,1
(#18) Light filled lower level Suite at URI Campus,Entire home/apt,75,5,12
Long Wharf Resort,Private room,625,3,16
Narrow River delight!,Entire home/apt,175,21,16
Sweet home,Private room,36,2,55
Modern  Sunny Apartment in Historic Schoolhouse,Entire home/apt,117,3,62
Charming Family Home -   3/4 mile from beach,Entire home/apt,468,2,7
Ocean Front Resort  Wyndham Long Wharf,Entire home/apt,249,2,12
Sakonnet Point water view home near private beach,Entire home/apt,439,7,0
Sakonnet Point water view cottage near beach .,Entire home/apt,166,7,2
Beautiful bedroom in Victorian House near Brown,Private room,40,30,6
1 Bedroom—-EastSide,Private room,69,1,22
Clean accommodation on Federal Hill. Room 1,Private room,41,1,230
Spacious 2-Bedroom Guest House Next to Vineyard,Private room,365,2,1
Matunuck Mist,Entire home/apt,149,7,34
2-Bedroom Suite Located on Beautiful Property,Private room,328,2,1
Sakonnet Point water view cottage near beach ..,Entire home/apt,216,7,2
Sakonnet Point water view cottage near beach ...,Entire home/apt,216,7,2
Clean accommodation on Federal Hill. Room 2,Private room,50,1,244
