name,room_type,price,minimum_nights,number_of_reviews
Spacious Duplex Home  Minutes from Downtown,Entire home/apt,81,2,121
Technology Meets Design in this Stunning SmartHome,Entire home/apt,143,2,71
Guest's neighborhood,Private room,29,1,1
Classic & Elegant Old Town Apartment,Entire home/apt,63,1,87
Short North Studio in Heart of City - Off High St!,Entire home/apt,49,1,110
Beautifully Updated Short North Private Townhome,Entire home/apt,177,2,181
Massive Updated 6BR Near Everything Sleeps 20!,Entire home/apt,209,1,65
💎The Big Blue House★3 Large bedrooms✔Backyard,Entire home/apt,57,1,90
The Little Yellow House,Entire home/apt,125,2,44
The Historic Central Condo - Arena  Short North  Convention,Entire home/apt,84,1,191
Large Private Bedroom in Merion Village,Private room,35,30,3
German Village's Cutest Cozy Home,Entire home/apt,78,1,184
3 Bd Home in Historical German/Merion Village.,Entire home/apt,173,1,104
Clintonville:  Next to OSU  Short North  Downtown,Entire home/apt,88,2,91
L24-Lilac at LX Loft 🗝 Private Keypad Room,Private room,41,1,124
L23-Olive at LX Loft 🗝 Private Keypad Room,Private room,37,1,129
L25-Scarlet at LX Loft 🗝 Private Keypad Room,Private room,32,1,28
Columbus Camper-  Expo center/ Downtown,Entire home/apt,91,1,3
The Historic Central Condo - Arena  Short North  Convention,Entire home/apt,77,1,181
Jewel in Central Downtown | Walk to Scioto Mile,Entire home/apt,83,1,100
The Rock House,Entire home/apt,99,2,41
love story cabine,Entire home/apt,85,1,54
Comer house,Private room,85,1,9
Downtown Views + Parking @ 1br Across The Commons,Entire home/apt,83,1,169
Quiet culdesac unit north of campus,Entire home/apt,150,2,3
Center of Everything | 1br w/ Balcony + Parking,Entire home/apt,83,1,114
Sunrise View + Indoor Parking @ Downtown 1br Loft,Entire home/apt,83,1,139
Victorian Downtown home in Olde Towne East,Entire home/apt,157,2,34
L21-Indigo at LX Loft 🗝 Private Keypad Room,Private room,37,1,128
Gorgeous & cozy 2 BR loft apartment Downtown!,Entire home/apt,100,2,49
Chic Downtown Loft | Walk to Scioto Mile + Commons,Entire home/apt,83,1,118
Open Loft w/ Balcony | Near Scioto River + Dining,Entire home/apt,83,1,119
RiverSouth Loft Near Bicentennial Park w/ Balcony,Entire home/apt,80,1,114
Central Apt w/ Gym + Balcony | Near Capitol Square,Entire home/apt,80,1,139
City Fun @ Loft In Heart of Downtown | Near River,Entire home/apt,83,1,74
★King’s Landing Duplex close to OSU/Short North ★,Entire home/apt,97,1,60
Housepitality ~ The Traveler's Townhouse,Entire home/apt,73,1,39
Short North Gem - Spacious 2BR Home,Entire home/apt,198,2,32
Fast Wifi | Perfect for Remote Working | Sanitized,Entire home/apt,77,2,95
Perfect Location Steps from High St w/ Parking!,Entire home/apt,102,1,36
Quaint gem in the heart of a vibrant hip community,Private room,40,1,18
Beautiful + Central Loft w/ Lots of Natural Light,Entire home/apt,88,1,199
Bright + Open Loft Near The River & Commons,Entire home/apt,88,1,120
Huge 4 BR 1.5  BA house in Heart of Downtown,Entire home/apt,174,1,73
Entertainment + Shopping @ Central Downtown Flat,Entire home/apt,83,1,150
Beautiful Historic Home in German Village Area,Entire home/apt,120,2,8
Tulsa #2,Private room,54,30,1
Huge New 4BR/2.5BA home w/ big back yard and deck,Entire home/apt,124,2,83
3 BDRM campus duplex near short north sleeps 10+,Entire home/apt,120,2,17
Lovely Lower Level within our home,Entire home/apt,70,1,58
Regan's Place: (Very Near Downtown),Private room,35,1,57
Big Grey  Short North 4BR  3.5B Home -RoweRentals,Entire home/apt,252,1,5
1st Floor Southern Orchard  Apartment!!!,Entire home/apt,87,1,58
Ruby in the Village | The gem of downtown CBUS 💎,Entire home/apt,119,1,70
★ Minutes to Columbus Airport★ Free Parking,Private room,39,3,63
★Newly renovated private room★ Close to Airport,Private room,36,1,49
❤️Modern Private  Room near Columbus Airport❤️Wifi,Private room,41,5,73
♥ Stylish Private Room ♥ Close to Columbus Airport,Private room,38,2,65
Glen Echo Hideaway-Newly Renovated Studio Apt,Entire home/apt,85,1,25
Housepitality ~ The Friendship House (Flexible),Entire home/apt,106,1,69
Bold + Artistic | Downtown Views @ 1br w/ Balcony,Entire home/apt,83,1,64
Artsy 2br w/ Balcony + Views | Walk to River,Entire home/apt,91,1,85
CAT CONDO  // 4k tv | minifridge | patio | wifi //,Private room,42,1,45
Large Condo ❤ of Downtown (30 Day Min Stay),Entire home/apt,110,45,3
Hip Italian Village Townhome w/Parking,Entire home/apt,121,2,43
Safe | Sanitary | Work Remotely Here,Entire home/apt,94,2,67
Eli’s College place,Private room,100,30,6
Renovated 2story OSU/Central ❤Near EVERYTHING!,Entire home/apt,74,1,100
Arts + Community 1br Suite | Minutes to Downtown,Entire home/apt,82,1,90
Short North Studio by Goodale Park in Best Area!,Entire home/apt,47,1,93
Jean Marie Joi's Touch of Love and Peace,Entire home/apt,71,2,35
Rare Downtown Apartment with Free Parking,Entire home/apt,79,1,22
2nd Floor Southern Orchard Apartment!!!,Entire home/apt,91,1,55
Spacious Bedroom with Queen Bed & Private Bathroom,Private room,50,1,2
The Easton Hideaway,Entire home/apt,131,1,46
The Brick Townhouse | Walk to OSU & Arts District,Entire home/apt,64,2,59
The City Townhouse @ Short North Arts District,Entire home/apt,61,2,66
Spacious Home Away From Home,Entire home/apt,250,2,29
Gorgeous High Street 1BD Heart of Short North!,Entire home/apt,93,1,31
Your  Home Away From Home  in Olde Towne East,Entire home/apt,99,2,24
View of The Commons @ 1br w/ Parking + Balcony,Entire home/apt,88,1,118
Live on High Street~Short North w/parking,Entire home/apt,89,1,54
Cosy Home in the Heart of Short North,Entire home/apt,84,2,91
S.A.G.A (Scarlet & Grey Attaway),Entire home/apt,70,4,21
BRAND NEW LUXE 4BR W/ OUTDOOR LIVING!,Entire home/apt,243,2,44
I love helping people not banging money,Shared room,35,30,0
Luxurious German Village home with rooftop deck!,Entire home/apt,252,2,45
Crestview,Entire home/apt,135,2,18
Hanford,Entire home/apt,168,1,26
Downtown Skyline Flat | Arena + Convention Center,Entire home/apt,136,2,26
Comfy Short North Studio Walk to Convention Center,Entire home/apt,48,1,78
Rooster's Den - new build walkout basement suite,Entire home/apt,92,1,68
Extra Clean Comfortable Close OSU Dwtn Hospital,Entire home/apt,82,1,14
★Easton Waterfront: Boat  Fish  Theatre  Barcade★,Entire home/apt,258,1,95
LuxeLoft on High St. Short North ⭐️Free Parking⭐️,Entire home/apt,157,1,82
Work Remote | 1st Fl. Access | Off-Street Parking,Entire home/apt,87,2,85
Two Bedroom Newly Renovated Modern Apartment,Entire home/apt,61,2,13
Modern Urban Walk-Up 1.5 Miles from Downtown,Entire home/apt,78,1,143
The Bronze Age Skyline Loft—DOWNTOWN COLUMBUS,Entire home/apt,136,2,18
Pet friendly 1 bedroom Northview E Near Airport,Entire home/apt,59,2,36
Anna Paradise listing #1,Private room,37,3,32
Low-Key  Quiet Neighborhood  Lots of Space!,Entire home/apt,114,30,32
Luxury Home @ Easton Town Center~2BR/2BA.,Entire home/apt,168,2,16
Cozy Columbus Nest,Entire home/apt,80,2,5
Perfect Fit 2 BR Apt - Minutes from Downtown!,Entire home/apt,114,1,96
Downtown Loft Oasis,Entire home/apt,95,1,46
Fresh 2 bedroom house near German Village!,Entire home/apt,111,1,49
Clean and Cozy 2 BR German Village w/ Amenities!,Entire home/apt,101,1,122
Cozy  Studio w/ Amenities (Minutes from Downtown)!,Entire home/apt,83,1,78
Extravagant 1 BR Apartment German Village!,Entire home/apt,109,1,56
Long Term Studio Stay - German Village / Downtown!,Entire home/apt,108,1,68
1BD Olde Town East Guesthouse Near Downtown,Entire home/apt,59,1,62
The Majestic Mohawk | German Village | Parking!,Entire home/apt,139,2,42
The Historic Central Condo - Arena  Short North  Convention,Entire home/apt,81,1,147
Housepitality ~ The 614 House (5mins To Downtown!),Entire home/apt,93,1,32
The Historic Central Condo - Arena  Short North  Convention,Entire home/apt,77,1,116
Anna Paradise listing #2,Private room,27,3,47
Anna Paradise listing #3,Private room,26,2,51
Anna Paradise #4,Private room,34,1,27
Wonderbread Factory Loft- Short North_Free Parking,Entire home/apt,107,2,94
Wonderbread Loft - Short North - Free Parking!,Entire home/apt,133,2,107
Short North Industrial  Loft - Free Parking!,Entire home/apt,106,2,100
The Kind of Blue Penthouse—DOWNTOWN/CONVENTION CTR,Entire home/apt,352,3,13
Housepitality ~ The Cardinal's Nest (Near Airport),Entire home/apt,83,1,28
■Modern Home■ Near MAPFRE/ OSU/DOWNTOWN  etc,Entire home/apt,370,2,1
Housepitality ~ The Yellow-Door (Flexible),Entire home/apt,85,1,23
Italian Village Flat - Short North - Free Parking,Entire home/apt,82,1,67
Modern Flat - Short North - Free Parking,Entire home/apt,82,1,48
Newly Renovated(D) OSU/Central ❤Near EVERYTHING!,Entire home/apt,74,1,86
Stay w/ Millennials-Contemporary 1B1b No Hiddenfee,Private room,60,1,47
The Short North Pad - Seconds from High St,Entire home/apt,168,2,13
Glenmont Inn-Whole House! Outdoor oasis-Pool Fire,Entire home/apt,1131,2,20
German Village Point,Entire home/apt,76,1,74
3 Bedroom Remodeled Home across from Fairgrounds,Entire home/apt,122,2,19
The Scarlet & Gray Skyline Loft-DOWNTOWN/CONV CTR,Entire home/apt,136,2,17
Beautiful Spaces w/ King Sized Beds & Free Wifi,Private room,30,1,27
Housepitality- Breath of Fresh Air  House-Flexible,Entire home/apt,110,1,47
Newly remodeled spacious 2.5  BR - Short North!,Entire home/apt,140,1,143
Luxury Stay Near OSU/Downtown! Suite 203,Entire home/apt,150,5,5
Charming Short North Flat ✯ King Bed  & Parking ✯,Entire home/apt,60,1,88
Historic North Market Loft—CONVENTION CENTER/ARENA,Entire home/apt,146,2,18
Cozy Studio ⭐ Parking Spot near Campus  High St,Entire home/apt,50,1,57
Perfect For Groups & Families-5 Bedroom Cozy Home,Entire home/apt,345,2,12
Beautiful & Large 5 Bed/2 Bath-Great For Families,Entire home/apt,345,2,12
Charming Studio ♥ Walk To Ohio State and High St!,Entire home/apt,49,1,42
Comfy Studio Walk to OSU w Free Parking  TV & Desk,Entire home/apt,49,1,63
Relaxing Studio Walk To Ohio State and Short North,Entire home/apt,48,1,67
Cute Studio Walk To Ohio State and Short North,Entire home/apt,49,1,62
The Picasso Penthouse—DOWNTOWN/CONVENTION CENTER,Entire home/apt,126,2,5
Newly Renovated(A) OSU/Central ❤Near EVERYTHING!,Entire home/apt,72,1,57
Pristine Clean and Sanitized Business Paradise,Entire home/apt,110,3,24
Cozy  clean  and quiet; easy access to everything!,Entire home/apt,90,1,7
Modern & Large ❤️ 10 Bed / 4 Bath | Host 26 Guests,Entire home/apt,966,2,0
The Bicycle Penthouse—DOWNTOWN/CONVENTION CENTER,Entire home/apt,206,2,5
Sleek Top-Floor 2BR Penthouse—DOWNTOWN/CONV CENTER,Entire home/apt,182,2,8
ARENA ROOM ★ Modern & Comfy - with free PARKING ★,Private room,30,1,58
2BR Cozy Bungalow near DOWNTOWN/Short North,Entire home/apt,75,1,58
Quaint gem 2 bed heart of a vibrant hip community,Private room,95,1,5
★ Bright & Relaxing - Cleaned & Sanitized ❤️,Private room,27,1,41
★ Large  Modern & Bright ❤️ CLEANED & SANITIZED!,Private room,30,1,66
★ Cozy & Comfortable Private Room ❤️ Stay Here!,Private room,27,1,70
EDGEWOOD ROOM ★ 2 Beds ★ Comfortable Private Room,Private room,30,1,34
C'ville Cottage | Back Yard | Dog Friendly | OSU,Entire home/apt,118,2,38
AMHERST ROOM ★ Modern & Spacious with PARKING,Private room,30,1,69
★Bright  Modern & Stylish-Great Value-Ultra Clean!,Private room,28,1,54
CELINA ROOM ★Spacious  Bright & Private Room ❤️,Private room,30,1,70
★Comfortable & Cozy Room ❤️ Professionally Cleaned,Private room,30,1,48
EATON ROOM ★ 2 Beds  Great For 2 People ★ Comfy,Private room,28,1,44
Spacious Carriage House - Historic Olde Towne East,Entire home/apt,169,1,25
Short North Carriage House Salt Water Pool Hot Tub,Entire home/apt,242,2,40
Housepitality ~ Franklinton Manor (Flexible),Entire home/apt,111,1,41
Bestsleep,Private room,18,30,2
Southeast Columbus by Smith's Farm Market,Private room,50,30,0
Clean & Quiet 4BR Home with King Suite & Hot Tub!,Entire home/apt,550,1,2
Beautiful Bsmt Bdr w/ King Sized Beds & Free Wifi,Private room,31,1,15
Short North Home/Off Street Parking/ Washer Dryer,Entire home/apt,89,2,56
Work or Play this is the place to stay!!,Entire home/apt,55,1,126
The Big Brick Loft—DOWNTOWN/BREWERY DISTRICT/RIVER,Entire home/apt,142,30,1
□MODERN HOME II□ Near MAPFRE/ OSU/DOWNTOWN,Entire home/apt,367,2,1
◙LOVELY SPACE◙  OSU  Near DOWNTOWN  Mapfre  etc,Entire home/apt,326,2,2
◊FANTASTIC SPACE◊ Close to OSU  Downtown etc,Entire home/apt,524,2,9
ENTIRE DUPLEX! OSU  Near Downtown/MAPFRE/etc,Entire home/apt,1054,2,4
★ Dreamy Historic Loft - 2BR In German Village! ★,Entire home/apt,109,2,46
Beautiful and Newly renovated 3BR - NEAR DOWNTOWN,Entire home/apt,215,2,20
The SoHo Patio Loft—CONVENTION CENTER/SHORT NORTH,Entire home/apt,115,2,15
Freshly Updated 4 bed home w/ back yard and deck,Entire home/apt,122,2,60
Art House Retreat,Entire home/apt,188,2,16
Downtown Modern Home with Large Elegant Patio,Entire home/apt,140,2,128
Cute Cozy  and Spacious Basement Living Area,Entire home/apt,54,30,4
Spectacular Short North 4-Bedroom House,Entire home/apt,265,2,22
***CHARMING RENOVATED EXPOSED BRICK 2/2.5 UNIT***,Entire home/apt,83,2,22
A Quaint and Quiet Retreat...,Private room,28,14,2
Enchanting  and Charming,Private room,25,7,5
Entire Olde Town East Home Near Downtown,Entire home/apt,379,2,43
*Luxurious 3BR Near Capital Uni. Downtown OTE*,Entire home/apt,157,1,22
Modern Chic Home-Away-From-Home!,Entire home/apt,182,2,20
Modern & Comfortable Home Near Downtown Columbus,Entire home/apt,164,2,15
Modern 1bd King sized bed business getaway-Polaris,Entire home/apt,109,3,57
Perfect High Street Location Updated 3BR/2B Condo,Entire home/apt,122,1,47
INDEPENDENT 4 Bdr Home Nr Downtown NO CLEANING FEE,Entire home/apt,170,1,60
CorbettHouse Skyview Loft-NeilAve VictorianVillage,Entire home/apt,220,2,16
CorbettHouse BusinessSuite NeilAveVictorianVillage,Private room,110,2,7
Clean Private New Memory Foam Bed Desk OSU MAPFRE,Private room,41,1,83
Clean Private New Memory Foam 2Bed Desk OSU MAPFRE,Private room,41,1,48
Brand New 4BR/2.5BA Just Steps to Short North!,Entire home/apt,244,2,34
German Village Luxury  Charm and Relaxation,Entire home/apt,112,1,86
Steps to Franklin Park - Minutes to downtown,Entire home/apt,96,1,50
NEW!Private Haus -Heart of German Villg/#WFH ready,Entire home/apt,123,1,4
Cozy  comfortable stay @ the Hamilton House!,Private room,42,1,33
🏙JourneyBNB - Modern Townhouse 5 Min to Downtown🏙,Entire home/apt,96,1,40
Newly Renovated (E) OSU/Central ❤Near EVERYTHING,Entire home/apt,71,1,47
Short North Bungalow,Entire home/apt,175,1,6
Yellow Bird Suite - near airport and downtown,Entire home/apt,57,1,32
Clean Private New Memory Foam Bed Desk OSU MAPFRE,Private room,41,1,30
***RENOVATED MODERN 2/2 CLOSE TO CITY CENTER***,Entire home/apt,92,2,19
Pink Print Studio in the Heart of Downtown!,Entire home/apt,79,3,28
This Old Home -Spacious  Private & Comfy,Entire home/apt,65,2,8
Worthington 2 bedroom Townhome!,Entire home/apt,121,1,30
Spacious  comfy 2bd/1.5ba  secure Kossuth St condo,Entire home/apt,120,1,2
Gorgeous 4brm/3bath home in Old North,Entire home/apt,223,1,14
Charming Loft in Historic German Village,Entire home/apt,85,1,49
Charming & Cozy Village House,Entire home/apt,81,2,10
Downtown Spacious Modern Home  Steps from High St.,Entire home/apt,90,1,44
Crystal's Cozy City Home/Airport/Entire Place,Entire home/apt,69,1,75
This is the Townhome You've Been Looking for!,Entire home/apt,50,30,1
The Short North Retreat II - Free Private Parking,Entire home/apt,118,1,40
Game of D.A.M.E.S,Entire home/apt,70,2,11
Clean Private New Memory Foam Bed Desk OSU MAPFRE,Private room,41,1,48
A Farmhouse in the City,Entire home/apt,89,1,49
Cozy Italian Village House/ 3 free parking spaces,Entire home/apt,221,2,2
🌆JourneyBNB - Sleek Townhouse Near German Village🌇,Entire home/apt,86,1,22
Columbus Corner Castle,Entire home/apt,628,1,17
Newly Renovated (6A) OSU/Central ❤NearEVERYTHING,Entire home/apt,79,1,38
The Love & Laugh Rehab-Pvt Queen Bed & Pvt Bath,Private room,28,2,20
Housepitality ~ The Sail Away Townhouse (Flexible),Entire home/apt,75,1,20
COMPLETELY UPDATED 4 bed/2 bath home w/ deck+yard,Entire home/apt,128,2,51
Gorgeous Open Floor Plan - Heart of German Village,Entire home/apt,165,3,22
German Village Gem - Amazing Location,Entire home/apt,172,3,15
Housepitality ~ Lincoln Lodge II (Near Downtown!),Entire home/apt,121,1,6
Close to OSU  Ohio stadium  and downtown Columbus.,Shared room,40,1,0
Housepitality ~ Lincoln Lodge I (Near Downtown!),Entire home/apt,114,3,15
Housepitality ~ Lincoln Lodge Combo (8 Bedrooms!),Entire home/apt,245,1,1
C'Ville Bungalow | Back Yard | Dog Friendly | OSU,Entire home/apt,100,2,7
□CHELSEA Room□ Close to  MAPFRE/ OSU/DOWNTOWN,Private room,39,2,0
Close to OSU - Clintonville Homestay,Private room,23,30,2
Housepitality ~ The Lilley Pad (Near Downtown!),Entire home/apt,98,1,33
Sweet Home in QUIET area near Airport  CU & DWTN,Entire home/apt,127,3,19
Short North Luxury  sanitized stays,Entire home/apt,80,2,57
◊ASHLEY ROOM◊ Spacious  1st Floor room  South OSU,Private room,51,2,15
◊Ava Room◊ Large  OSU Medical  DOWNTOWN  Mapfre.,Private room,47,2,9
◊ARIA Room◊ Bright South of OSU  Downtown  MAPFRE,Private room,47,2,10
◊AVERY Room◊ OSU Medical  DOWNTOWN  Short North,Private room,58,2,10
■BETTY Room■ Near MAPFRE/NORTH OSU/DOWNTOWN/etc,Private room,32,2,2
◊AMELIA Room◊ South OSU  Near Downtown  MAPFRE etc,Private room,48,2,9
◊ANNA Room◊ South OSU  Downtown  Short North  etc.,Private room,47,2,15
□CAROLINE Room□ Near MAPFRE/OSU/DOWNTOWN,Private room,32,2,5
□CINDY Room□ Near MAPFRE/NORTH OSU/DOWNTOWN,Private room,34,2,1
□CRYSTAL Room□ Near MAPFRE/NORTH OSU/DOWNTOWN,Private room,46,2,5
◙DIANA Room◙ North OSU  Near DOWNTOWN COLUMBUS,Private room,38,2,1
◙DOROTH Room◙ North OSU  Near DOWNTOWN COLUMBUS,Private room,36,2,1
◙DAISY Room◙ North OSU  Near DOWNTOWN COLUMBUS,Private room,32,2,1
◙DELLA Room◙ North OSU  Near DOWNTOWN COLUMBUS,Private room,36,2,7
Quaint Townhouse in Merion Village #2,Entire home/apt,65,2,8
Housepitality ~ The Orange-Door (Flexible),Entire home/apt,101,1,13
■BELLA Room■ Near MAPFRE/NORTH OSU/DOWNTOWN,Private room,32,2,11
■BRITNEY Room■ Near MAPFRE/NORTH OSU/DOWNTOWN,Private room,38,2,5
■BRIANNA Room■ Near MAPFRE/NORTH OSU/DOWNTOWN,Private room,38,2,7
Housepitality ~ The Green Leaf House (Flexible),Entire home/apt,93,1,20
Completely Updated 6BR Near Short North/Downtown!,Entire home/apt,210,1,29
Spacious home a few blocks from German Village,Entire home/apt,70,1,46
A Secluded and Tranquil City Retreat,Private room,98,1,0
The Centurion Newbie,Entire home/apt,46,2,26
The Blue Velvet Skyline Flat—DOWNTOWN COLUMBUS,Entire home/apt,136,2,4
Luxurious  Large 2BR in Prime German Village!,Entire home/apt,151,3,10
Short North Townhome,Entire home/apt,67,1,30
2 Bedroom Suite Retreat,Private room,168,1,0
Bedroom with a view,Private room,73,1,2
Upstairs Master Bedroom W/ King Size Memory bed,Private room,35,1,5
OSU-Clintonville Basement Apt 3 Rooms+Kitchen+Bath,Entire home/apt,87,1,9
Renovated 2story(7C) OSU/Central ❤NearEVERYTHING,Entire home/apt,71,1,44
Charming 3BR w/King Bed-Walkable OSU/Short North,Entire home/apt,193,1,21
Sparkling 3BR/Remodeled/Walk to Campus+Short North,Entire home/apt,275,1,8
❤️Perfect getaway❤️2BR/Free Parking/Fast WIFI/Gym,Entire home/apt,99,1,41
⭐Private 2-BR Apartment⭐Mins to Ohio State Campus⭐,Entire home/apt,93,1,30
⭐Spacious 2-Bedroom⭐Free Parking⭐Near OSU⭐,Entire home/apt,101,1,38
Stylish 2-Bedroom❤️Gym❤️WiFi❤️Mins away from OSU❤️,Entire home/apt,92,1,34
❤️Fabulous 2 BR Apartment❤️near Ohio State Campus!,Entire home/apt,89,1,25
The Music Box - Comfy  Clean and Centrally Located,Entire home/apt,60,1,22
Blazing Fast Wifi | High-End Amenities | Sanitized,Entire home/apt,251,1,3
LUXURY 1BR APARTMENT l ENTERTAINMENT + FREE PARK,Entire home/apt,75,1,57
Short North Studio with off-street parking,Entire home/apt,63,7,49
Newly Renovated (9D) OSU/Central ❤NearEVERYTHING,Entire home/apt,74,1,43
German Village on Mohawk St,Entire home/apt,132,2,2
LUXURY ONE BEDROOM AT 190 SOUTH HIGH - FREE PARK.,Entire home/apt,72,1,69
▶NEW HOME 2◀ North OSU/Greater Columbus/Downtown,Entire home/apt,398,2,0
▷NEW HOME 1◁ North OSU/Greater Columbus/Downtown,Entire home/apt,512,2,1
#2 Near Mapfre  OSU  Hospitals  Arenas & Downtown,Entire home/apt,130,2,4
Short North Kennels - PUNK SUITE,Entire home/apt,214,1,38
Cozy Bohemian,Private room,90,30,0
#1 Near Mapfre  OSU  Hospitals  Arenas & Downtown,Entire home/apt,130,2,3
Renovated 2story (9C) OSU/Central ❤NearEVERYTHING,Entire home/apt,71,1,30
Newly Renovated (9E) OSU/Central ❤NearEVERYTHING,Entire home/apt,74,1,37
Shellee's Place,Entire home/apt,102,2,30
Victorian Village 2 Story House,Entire home/apt,214,1,7
The Short North Retreat III - Free Private Parking,Entire home/apt,88,1,33
▶LAURIE Room◀ North OSU/Greater Columbus/Downtown,Private room,46,2,3
▶LEAH Room◀ North OSU/Greater Columbus/Downtown,Private room,39,2,3
▶LILY Room◀ North OSU/Greater Columbus/Downtown,Private room,39,2,11
Entire House/Close to OSU  Downtown-14 guests,Entire home/apt,355,2,12
▶LUCY Room◀ North OSU/Greater Columbus/Downtown,Private room,42,2,6
▷GABRIELLE ROOM◁ North OSU/Near Downtown CBUS,Private room,32,2,7
▷GINA ROOM◁ North OSU/Near Downtown CBUS,Private room,35,2,8
Queen bed 1st Red,Private room,37,1,20
2Twin Beds/OSU  Mapfre  Downtown 2nd little Yellow,Private room,38,1,2
Large Room w/ Queen bed 2nd Tough of Grey,Private room,39,1,19
Queen Bed/OSU  Short North 2nd over the sky,Private room,38,1,9
2 Twin Beds/private bathroom /OSU  Short North,Private room,43,1,6
Cozy  Private Room Near Dwntwn & Children’s Hosp,Private room,38,2,21
▷GRACE ROOM◁ North OSU/Near Downtown CBUS,Private room,39,2,1
▷GWEN ROOM◁ North OSU/Near Downtown CBUS,Private room,34,2,1
Snug  Private Room Near Downtown & Children’s Hosp,Private room,38,2,7
Home Away from Home In Quiet Neighborhood,Entire home/apt,82,1,30
Spacious 3BR In Quiet Neighborhood,Entire home/apt,106,1,30
Luxurious Mid-Century Home in German Village,Entire home/apt,118,2,55
🔸Comfortable and close to it all!🔸,Entire home/apt,100,1,61
Affordable Luxury in Columbus  Ohio!,Entire home/apt,300,7,4
Housepitality- Southern Orchards Cottage -Flexible,Entire home/apt,100,1,11
2 BR Apt -> King Bed  Walk Wex Med Ctr  Short Nrth,Entire home/apt,70,1,37
The Short North Urban Cottage - Private Parking!!!,Entire home/apt,98,1,39
GORGEOUS ONE BEDROOM DOWNTOWN COLUMBUS APT,Entire home/apt,69,1,68
Welcome to the Jungle - Short North Columbus 🌿🐯,Entire home/apt,146,1,91
Columbus Private Stay,Entire home/apt,41,1,27
Anderson Estate Near Downtown Franklin Park,Entire home/apt,148,2,20
 Wait N' Sea  your 2BR near Easton/John Glenn,Entire home/apt,95,4,4
5 🌟 Comfort & Convenience! Minutes to Downtown/OSU,Entire home/apt,96,1,62
💚The Emerald Loft💚 w/Pool + Gym + Garage Parking!,Entire home/apt,137,28,21
Housepitality ~ The Mint Julep House,Entire home/apt,121,1,17
Beauty by the airport,Entire home/apt,71,1,27
Short North 1 Bed Retreat ♥ Walk to Heart of City,Entire home/apt,50,1,51
Modern Downtown Apartment on the Columbus Commons,Entire home/apt,82,4,35
Spacious Apartment ★ Walk Everywhere ★Free Parking,Entire home/apt,88,1,14
⭐️ Stylish Polaris 2BR w/Balcony + Pool + Gym! ⭐️,Entire home/apt,139,28,7
Cozy Private Townhouse  Stroll to Short North!,Entire home/apt,109,3,13
Newly Renovated (9A) OSU/Central ❤NearEVERYTHING,Entire home/apt,73,1,34
BRAND NEW: Modern Townhome in German Village,Entire home/apt,211,2,8
Apartment in Historic Olde Towne East - Bryden Rd,Entire home/apt,55,2,7
Maple Oasis,Entire home/apt,139,1,31
Welcoming 1BD/1BA Apt by Downtown  German Village,Entire home/apt,103,1,39
Amazing Apartment in the Heart of Downtown,Entire home/apt,68,3,39
Entire 2-Unit Duplex in Charming German Village,Entire home/apt,319,2,3
★ Modern 2BR Apt w/Pool + Gym + Easy Parking! ★,Entire home/apt,137,30,16
The King's Flat w/Fiber Optic WiFi + Washer/Dryer!,Entire home/apt,126,28,9
Cozy Private Room with On-Suite Private Bathroom,Private room,42,2,25
Modern  Queen Bed business-gamer getaway-Polaris,Entire home/apt,100,3,44
Cozy 2 Bedroom Home,Entire home/apt,74,2,28
Cozy North Columbus 10 min from Airport,Entire home/apt,150,1,13
Quiet/Safe/Clean/FRee Parking 2 bed home,Entire home/apt,96,2,1
Paper White Penthouse—DOWNTOWN/CONVENTION CENTER,Entire home/apt,201,2,4
The Short North Arches Studio—CONVENTION CTR/ARENA,Entire home/apt,115,2,7
Charming Franklinton bungalow west of Downtown,Entire home/apt,81,1,15
Cozy Brick Room with Private Bathroom,Private room,34,2,16
★ Designer 2BR Apt w/Garage Parking + Fast WiFi ★,Entire home/apt,172,28,18
Peony Place/Great for Work from Home or Families,Entire home/apt,178,2,6
Columbus Grand Hotel  Premium King Non Smoking,Private room,7000,1,1
FANTASTIC 3BR TOWNHOUSE (Long term available),Entire home/apt,55,2,20
Columbus Grand Hotel  Premium 2 Double Non Smoking,Private room,7000,1,1
Pet-Friendly King 1BR w/Garage Parking!,Entire home/apt,158,28,10
Long St Manor,Entire home/apt,95,1,9
★ Modern Pet-Friendly 1BR w/King Bed + Parking! ★,Entire home/apt,126,28,14
Lux Carriage House—Short North/Convention Center,Entire home/apt,224,2,1
3 bedroom 1.5 bath  luxurious and stately home,Entire home/apt,180,1,8
Small Cottage in German Village Area,Entire home/apt,106,1,24
SPACIOUS 3BR KING BED❤️8 minutes from downtown!,Entire home/apt,82,1,61
Grand Opening Stunner Close to All Things Columbus,Entire home/apt,185,1,16
The Souder Sanctuary-Great for a FAMILY STAYCATION,Entire home/apt,170,2,0
42 Hawks Carriage House - The City Cottage - Unique | Cozy,Entire home/apt,97,1,7
Nice Cozy Quiet Location,Private room,25,30,0
Blazing Fast Wifi | Chef's Kitchen | Spa Bathroom,Entire home/apt,166,2,24
💎2BR/1BA w Tempur Pedic bed⭐️Backyard✔New Kitchen,Entire home/apt,57,1,46
Housepitality - The Azure Cottage - OSU/Old North,Entire home/apt,133,1,10
Anna Paradise # 5,Private room,26,2,5
Capital City Retreat,Entire home/apt,75,30,5
Updated German Village 2BR Condo Perfect Location!,Entire home/apt,88,1,9
