name,room_type,price,minimum_nights,number_of_reviews
Explore Nashville from an Exceptional Home and Skyline Views,Entire home/apt,233,2,52
Modern Condo Near Airport/Lake/Trails/Opryland,Entire home/apt,92,3,169
Southern Charm Minutes from Downtown - Sleeps 10,Entire home/apt,421,2,58
Meridian Street Art House East Nashville,Entire home/apt,140,30,14
$7 to Broadway! FREE PARKING! Sleeps 6!,Entire home/apt,102,1,75
Brand New 3 Story Home Near Gulch w Skyline Views,Entire home/apt,428,3,101
❤︎ The Johnny & June House ❤︎ Prime Location/Cheap Uber ❤︎,Entire home/apt,135,2,195
Quiet  romantic space near downtown Nashville,Private room,70,2,96
Modern house close to Downtown Nashville.,Entire home/apt,264,360,48
| 2Br | HOME AWAY FROM HOME | POOL | Sleeps 6,Private room,180,2,16
Brentwood Private Duplex Side B,Entire home/apt,90,30,26
The Artist Retreat in the Heart of Nashville,Entire home/apt,85,30,76
Adorable House Close to Airport & Downtown,Entire home/apt,222,1,135
Your Nashville HQ: 10 min to Broadway,Entire home/apt,250,2,94
Explore East Nashville from a Musician's 1930s Craftsman,Entire home/apt,171,1,41
The Johnny Cash - 5 Mins to Downtown!,Entire home/apt,153,2,112
1 BR Condo Downtown/Nissan Stadium,Private room,110,180,4
NEW Modern  Home   Downtown Views (WeHo),Entire home/apt,179,2,55
Perfect 4BR - Sleeps 8  Close to Downtown/WestEnd.,Entire home/apt,181,3,36
Cozy 2 BD in Downtown Nashville Unit 9,Entire home/apt,85,30,146
Open & Airy Oasis In East Nashville  SANITIZED,Entire home/apt,462,2,91
Historic East Nashville Charmer - Pool & Hot Tub!,Entire home/apt,571,2,24
ROOM ON BROADWAY  MUSIC ROW (permit#09216012800),Private room,75,1,67
East Nashville Ranch,Entire home/apt,118,2,151
Less than 2 miles from Lower Broadway!,Entire home/apt,436,1,47
A perfect downtown place to stay!!!,Entire home/apt,161,1,157
Songwriter's and Musician's Dream  Tourist Heaven,Private room,61,1,58
Downtown Historic Loft > 1 BLOCK TO BROADWAY > 304,Entire home/apt,300,1,183
Cozy Cottage Near Downtown,Entire home/apt,131,2,118
Spacious Townhome in the Nations,Entire home/apt,290,3,156
Cozy Country Cottage in Nashville,Entire home/apt,90,2,146
The Nashville Dollhouse - Luxe Townhouse by Centennial Park,Entire home/apt,362,2,72
Nashville Condo - Walk to Broadway & Downtown!,Entire home/apt,129,1,183
Entire 2-story House  2 Miles to Downtown!,Entire home/apt,350,3,28
Nashville Chic | 10min from downtown!,Entire home/apt,97,1,270
KURT COBAIN ROOM! ~5 Miles To Downtown-30 day min.,Private room,38,30,134
Nashville's Cleanest B&B!  Comfy  Cozy  Downtown!,Entire home/apt,104,2,150
Private and convenient  with a bit of artsy,Private room,60,1,282
Prime DOWNTOWN Riverfront Condo so Near BROADWAY !,Entire home/apt,110,2,96
Cottage II at West End/Vandy/Hillsboro,Entire home/apt,80,1,388
Lovely + Spacious Home- Great convenient location,Entire home/apt,257,3,20
Musical  full of art and antiques  near everything,Entire home/apt,395,2,74
Close - Convenient - Cozy  Place to yourself!,Entire home/apt,111,2,119
12 South/Belmont/Edgehill - The Downtown Bungalow!,Entire home/apt,62,1,131
Cozy Apartment in MidTown! 5-10 min to everything.,Entire home/apt,75,2,2
Ultra-Clean 30 Day Plus Stay! Close to Everything!,Entire home/apt,171,30,253
New Music City Modern Home 1 Block from Centennial Park,Entire home/apt,267,2,31
Unwind On The SANITIZED Rooftop in Luxury,Entire home/apt,409,2,63
Walk to Vandy from a Renovated Midtown Cottage,Entire home/apt,101,1,351
Meet 5 Queens and 1 King in a Prime Nashville Location,Entire home/apt,267,2,39
Classic Historic East Nashville,Entire home/apt,55,31,68
Rooftop Views &  SANITIZED Dream Home in The Gulch,Entire home/apt,323,2,51
Fresh Parthenon on Point House near Centennial Park,Entire home/apt,287,2,39
Luxury Superpad: 2 Homes & Rooftops  Sanitized,Entire home/apt,1237,2,40
GREAT LOCATION - Private guest suite!,Entire home/apt,64,1,136
The East Nashville JEWELL- 10min to DT & Gulch,Entire home/apt,174,2,129
Cozy Cottage near Airport ((3 Min. to Airport!!!)),Entire home/apt,114,1,199
Urban Cabin and Crash Pad,Entire home/apt,115,2,123
Luxurious Downtown Top floor corner2bd2bth-#611,Entire home/apt,235,2,113
Recharge and Renew in a Preserved Historic Cottage,Entire home/apt,157,2,237
Head to downtown Nashville from The Foster House,Entire home/apt,275,2,118
Beautiful Nashville Guesthouse,Entire home/apt,91,1,361
Hank Snows Ranch - Nashville's Most Unique Rental,Entire home/apt,120,4,15
1 BR/Bth Rm 10-15 min from Nash,Private room,60,1,73
Music City's Backstage Hideaway,Entire home/apt,55,1,224
Nashville Getaway Y'all! -3 miles from downtown,Entire home/apt,130,2,51
The View!  Rooftop Deck 3-Level Townhouse,Entire home/apt,249,2,159
1930 bungalow in ❤️ of East Nash Clinically Clean!,Entire home/apt,195,2,49
Easy Peasy E.Nash *30 day min--3 mi to Downtown,Entire home/apt,99,30,10
Midtown  West End  Vandy.  Nov. & Jan. openings!,Entire home/apt,253,2,108
4bd Belmont/Hillsboro home - perfect for groups!,Entire home/apt,495,2,17
Bright  comfortable  & convenient - no hidden fees,Entire home/apt,250,3,88
South Nashville Cottage  Broadway is Still Open!,Entire home/apt,181,2,115
Retreat to a Bright  Clean Flat <10mi 2 Downtown,Entire home/apt,107,3,27
Nice guest room and private bathroom at best price,Private room,30,1,226
🏡🏡 Greenwood Guest House with Hot Tub! ♨️♨️,Entire home/apt,106,1,298
East Nashville Mid-Century Gem  $8 Uber Downtown,Entire home/apt,262,2,94
Welcome to Woodland  heart of East Nashville!,Entire home/apt,600,3,0
Nashville Gem! HUGE 4 Bedroom Home! Sleeps 12+!,Entire home/apt,231,2,166
Little House Nashville,Entire home/apt,64,2,10
Brand-New Luxury Rental in Nashville,Entire home/apt,164,2,13
Inviting Retreat with Deck & Backyard in Hip Area,Entire home/apt,106,2,3
Stylish Cottage with Classic Front Porch Swing,Entire home/apt,90,2,22
Luxury House with Water Views - Near Opryland,Entire home/apt,420,2,10
Sleek Retreat with Heated Pool - Near Downtown,Entire home/apt,403,2,39
Historic Remodeled House in Prime Downtown Locale,Entire home/apt,129,2,13
Cozy  Private  in Germantown  Doorstep to Downtown,Entire home/apt,139,2,179
Scottish Cottage at Parker Place,Entire home/apt,117,2,137
Green Log Cabin,Entire home/apt,150,2,74
WALK to all the bars! DOWNTOWN Nashville Loft! 404,Entire home/apt,308,1,265
Modern Space in Scenic Neighborhood,Entire home/apt,117,1,199
Grand Dream Vacation Home in Nashville 7+ beds!,Entire home/apt,145,3,144
Luxury Spacious Loft > Heart of Downtown! > 306,Entire home/apt,151,1,217
Cozy  Loft-Style Getaway in 12 South,Entire home/apt,134,1,192
4 bed/3 bath Freshly Renovated  Hot Tub & Firepit!,Entire home/apt,409,1,130
Modern East Nashville En Suite - 3 Miles to DWTN,Private room,48,2,76
Sanitized Eastside Charmer - Mid-Long Term Ready,Entire home/apt,132,3,214
Heated Endless Pool/Hot Tub! Fire Pit! Family/Pet Friendly! Staycation!,Entire home/apt,225,4,197
Cute Cottage With River & Downtown Views,Entire home/apt,102,2,60
Cooper's Cottage,Entire home/apt,80,3,89
Luxurious 2 bd2bth Downtown Condo-Corner #321,Entire home/apt,234,2,80
Resort on Lake w/ Hot Tub Near Airport & Downtown,Entire home/apt,199,30,66
Frankly  My Dear - charming home near Opryland,Entire home/apt,225,3,21
Serene 1BR in historic Music Row!,Entire home/apt,146,2,137
Luxury 5 Star Living -2.5 miles from Downtown!,Entire home/apt,329,2,77
Cozy Cottage in the Nations minutes from Downtown,Entire home/apt,74,1,236
La Casita East  cozy  comfortable  and clean!,Entire home/apt,125,1,80
Downtown Nashville Loft > 1 block to BROADWAY! 207,Entire home/apt,136,1,221
Shared Studio In Goodlettsville,Shared room,35,30,0
The NEW Nashview Rooftop-Skyline View - Sleeps 12,Entire home/apt,386,2,20
Luxurious Downtown Corner 2 bd2bth-City/River-#311,Entire home/apt,349,2,104
Private Bed & Bath on East Nashville's Greenway!,Private room,45,2,159
Luxurious Large 2 bed 2 bath Downtown Condo- #502,Entire home/apt,234,2,150
Cool Two-Bedroom Cottage in E Nashville,Entire home/apt,78,2,228
Historic home built in 1910 with updated features.,Entire home/apt,221,2,6
Modern Downtown Loft >> BEST LOCATION!! 408,Entire home/apt,111,1,239
Entire House  Pool  Parking  Yard.,Entire home/apt,211,2,78
Memory Maker- sexy spacious home  big yard,Entire home/apt,279,2,90
DOWNTOWN CONDO - WALK TO BROADWAY,Entire home/apt,101,1,254
Quiet corner in East Nashville,Entire home/apt,100,2,332
12 South Luxury with Screened Porch and Privacy,Entire home/apt,195,2,90
Walk to everything from here!  Check our reviews!,Entire home/apt,87,1,202
Gulch House w/ Huge Rooftop Deck,Entire home/apt,175,2,23
New  High-End East Nashville Home,Entire home/apt,353,3,15
**Trendy Private Guest House* Walk to Everything**,Entire home/apt,100,2,96
Cozy Red Door Cottage,Entire home/apt,105,3,110
Modern & Spacious 1BR near Downtown • 12 South,Entire home/apt,69,2,104
DON’T WAIT! ONLY 3 Miles to DWTN with a VIEW!,Entire home/apt,193,2,40
Take A Load Off  By 5 Points,Entire home/apt,159,1,124
East Nashville Spacious Studio (Permit 2019000145),Entire home/apt,89,2,52
Pet-friendly  modern studio w/ private courtyard,Entire home/apt,101,1,267
Music City Seamstress Room 2,Private room,39,5,31
Cozy 3Br home with a trendy design min 30 days,Entire home/apt,63,30,43
Vanderbilt-Belmont Morris House,Private room,65,1,105
Perfect Downtown Location on the River Lovely!,Entire home/apt,188,3,113
Riverfront Home ~15 minutes to downtown Nashville!,Entire home/apt,159,3,133
Stays in 2020 - 3rd night Free! Walk Everywhere!,Entire home/apt,265,2,22
12 South Room with Private Bath,Private room,107,2,92
New Home! Minutes to ALL Nashville attractions,Entire home/apt,261,2,98
Historic Downtown Retreat,Entire home/apt,87,1,245
The Haven // Modern & Luxury East Nashville,Entire home/apt,251,2,116
Gorgeous Clean 4BR Home Near Downtown Nashville,Entire home/apt,571,3,1
Private entrance/suite/bathroom & coffee!,Entire home/apt,45,28,157
2020 Sale! 3rd Night Free! Free Parking!,Entire home/apt,350,2,37
Hip  Sun-Filled 1920s Loft in East Nashville,Entire home/apt,112,30,133
2020 3rd Night Free! Free Parking!,Entire home/apt,325,2,7
2020 stays 3rd night free! walk everywhere!,Entire home/apt,525,2,11
2020 Sale! 3rd Night Free! Free Parking! Porch,Entire home/apt,700,2,3
Entire 2nd Floor for rent,Private room,140,2,5
Gibson Creek,Entire home/apt,85,3,142
HUGE East Nashville Craftsman 2 mi from downtown!,Entire home/apt,342,2,36
Storybook Cottage 10 minutes to Broadway,Entire home/apt,252,2,258
Texas in Tennessee-Adorable Apt (Vandy/West End),Entire home/apt,120,2,86
Cozy East Nashville Home,Entire home/apt,446,2,51
TWO HOMES 3 miles to Downtown- 8+ BDRMs,Entire home/apt,896,2,11
The June Carter - 5 Min to Downtown,Entire home/apt,235,1,134
Koala Motel' - lovely  private  East Nashville.,Entire home/apt,63,2,121
Quaint  Retro  West Nash Cottage,Entire home/apt,84,1,215
La Porte Rouge,Entire home/apt,327,2,53
Private/quiet apartment in Vanderbilt/Midtown area,Entire home/apt,104,1,122
LOFT in the Heart of Downtown! WALK Everywhere 202,Entire home/apt,132,1,202
Great for NFL Weekend 4 mile to Stadium & Broadway,Entire home/apt,209,2,34
Convenient Downtown 2Bed & 2Bath!,Entire home/apt,264,2,99
Sanctuary in the City,Entire home/apt,75,2,106
Walkable West End Wonder!,Entire home/apt,295,1,100
New Craftsman 4BR 2500 sqft home Near Downtown,Entire home/apt,300,2,92
Nashville Bound!!  3 Bed/2 Bath,Entire home/apt,264,2,49
Charming  Craftsman Bungalow w/ sep In-Law Suite,Entire home/apt,300,2,8
THE NATION NATIVE ★ Stunning 4BR ★ Private Yard,Entire home/apt,176,2,109
12th South House/minutes from Downtown,Entire home/apt,202,2,111
3/BR 2.5 BATH Green Hills,Private room,99,2,14
Hip house in 12south.,Entire home/apt,375,30,15
LUXURY DOWNTOWN ★ SUPER PAD ★ GRAND SKYLINE VIEWS,Entire home/apt,364,2,146
HGTV’s ‘Crooked Craftsman’- An Urban Retreat!,Entire home/apt,323,1,124
New South Nashville Home Minutes to DT Area,Entire home/apt,181,2,29
506 LOFTS (201) Only 2 Blocks to Broadway! 5 stars,Entire home/apt,157,1,167
Industrial-Chic Loft Apartment Steps from Broadway,Entire home/apt,171,1,190
Spacious King Bed Condo North of Nashville,Entire home/apt,102,1,89
506 LOFTS (301) Walk 2 Everything Downtown!,Entire home/apt,170,1,120
506 LOFTS (302)Only 2 blocks 2 Broadway &Superhost,Entire home/apt,183,1,190
506 LOFTS(303)2 blocks 2 Broadway+Airbnb Superhost,Entire home/apt,258,1,150
Beautiful Musician's Guesthouse near Vanderbilt University,Entire home/apt,98,2,258
East Nash / Entire Home! Bright and Clean!,Entire home/apt,115,2,156
Spacious Mid Century Modern Suite!,Private room,56,1,188
Music City Seamstress Room 1,Private room,40,5,103
Downtown Nashville,Entire home/apt,175,1,18
New Home in The Gulch!  Rooftop Views Tons of Beds,Entire home/apt,599,2,176
Nashville Suite on 25,Entire home/apt,90,2,28
Bsmnt Aprtmnt /E Nsh Cls 2 Evrythng,Private room,70,2,107
Funky  Private Getaway in WeHo/Downtown,Entire home/apt,90,2,185
Stylish Loft in CENTER of Downtown Nashville! 208,Entire home/apt,114,1,236
Private Sylvan Park Studio,Entire home/apt,122,2,62
HUGE rooftop WOW view 3 Bed/4 Bath New & Modern,Entire home/apt,453,2,201
Kick Back on Bamboo Furniture on the Sunny Garden Deck,Entire home/apt,465,2,95
Artsy  Rustic East Nashville Apt. (No Pet Fee!),Entire home/apt,96,1,196
COZY AND VERY CONVENIENT TO DOWNTOWN!!,Entire home/apt,126,2,149
New 3 Master Bedroom Townhouse Near Downtown!,Entire home/apt,225,2,21
Red Nashville Beauty 3BD/2BT - 12Min from Downtown,Entire home/apt,121,3,169
Condo in the Heart of Nashville,Entire home/apt,88,2,18
Private Room w/ Private Bath in Nashville,Private room,55,1,15
McHaven East- 2230sq ft  3Bed/3.5Bath w/Bonus Loft,Entire home/apt,165,1,68
Massive Porch ★ Modern Kitchen ★ Spacious Home,Entire home/apt,228,1,98
Vibe Central Nashville. Seven Minutes to Broadway.,Entire home/apt,115,2,147
Dorris Cottage charm & comfort 4mi to down town,Entire home/apt,116,2,67
Contemporary House in Trendy East Nashville,Entire home/apt,99,3,100
Charming Craftsman Bungalow in East Nashville,Entire home/apt,200,2,99
Clean & AFFORDABLE Home - WALK to Vandy & Love Circle Park'!,Entire home/apt,127,1,75
Walkable  Cozy Duplex Home near Five Points,Entire home/apt,100,1,86
Master bedroom w/ private Bath  Sweet location,Private room,52,1,312
Cute Cozy 2BR Sleeps 8 Suburban Getaway Quiet Area,Entire home/apt,90,2,66
New Nashville House Near Downtown,Entire home/apt,137,2,13
Bright Haven in the Heights,Entire home/apt,110,2,98
Stylish 2 BR Loft Downtown > WALK EVERYWHERE!! 201,Entire home/apt,181,1,206
Lovely Monthly Rental in Our  It  City,Entire home/apt,75,30,54
LOCATION! Loft in the heart of Downtown Nash! 301,Entire home/apt,175,1,197
Hip  Rustic Ranch Style Home in East Nashville,Entire home/apt,149,1,120
Lounge on Velvet Couches at an Elegant Five Points Victorian,Entire home/apt,350,1,12
In Hermitage TN close to Nashville,Private room,65,1,63
3 Private bed/bath suites. Best Location Discounts,Private room,50,30,91
Explore 12th South from a Boho-Chic Oasis,Entire home/apt,117,2,180
Loft Retreat in Nashville's Germantown/Downtown,Entire home/apt,86,1,354
New home blocks from the Gulch w HUGE rooftop deck,Entire home/apt,413,3,169
♫ The Broadway Bungalow ♫  2 miles from Downtown!,Entire home/apt,125,2,169
Wondrous Journey,Entire home/apt,101,1,96
Modern Downtown Loft > WALK to All Nightlife! 401,Entire home/apt,181,1,193
Woodmont Manor - Lovely home with pool,Entire home/apt,1308,2,22
Best Man Cave Ever,Entire home/apt,176,2,92
Oriental Stay,Private room,60,2,40
Private quiet apt in very hip area!,Entire home/apt,80,1,211
"Travelers Place Red Room
F  NS only plz",Private room,29,31,3
Hank's Place (Hank Williams Sr. lived here!),Entire home/apt,145,1,117
♪ East Nashville home 8 minutes to city center♪,Entire home/apt,77,1,337
Month-to-Month Miracle 2,Entire home/apt,54,30,57
3BR Nashville Townhouse w/ skyline views!,Entire home/apt,146,1,159
City View Townhouse,Entire home/apt,353,2,124
Colorful Mid-century Modern Bungalow Minutes To Downtown,Entire home/apt,165,2,89
Lockeland Springs Cottage  minutes to Downtown!,Entire home/apt,99,1,134
Elegant East Nashville Boutique Suite,Entire home/apt,61,1,424
Zen Riverfront Condo Steps From Broadway,Entire home/apt,191,1,105
2BA 5beds Suburban Getaway near Brentwood!,Entire home/apt,112,2,61
Nice 3 BR house a few miles south of downtown!,Entire home/apt,217,2,12
SweetHome: Beautiful  Spacious  Convenient,Entire home/apt,179,1,47
Clean  Cozy  Comfortable Getaway Home!,Entire home/apt,349,2,19
HILLTOP CHARMER ★ Super Close To Downtown ★ 3BR,Entire home/apt,151,2,106
Nashville White House 1mi from Vandy  SANITIZED,Entire home/apt,401,2,39
Downtown Historic Loft > 1 BLOCK to BROADWAY!! 407,Entire home/apt,133,1,202
Wildcat Cottage  Enchanting Home Ten Minutes to Downtown,Entire home/apt,111,1,187
*Nashville's new  It  neighborhood!*,Entire home/apt,242,2,79
Newly built apt in the heart of 12 South,Entire home/apt,150,1,123
Private Entrance  Close to DT w/ Hot Tub & Patio!,Entire home/apt,102,1,298
Cozy Cottage Close to Everything!,Entire home/apt,190,1,240
Wyndham Nashville Delightful 1 Bedroom,Entire home/apt,128,2,11
Poplar Creek Stables,Entire home/apt,250,3,102
6 MIN FROM Downtown Cozy Bedroom Suite,Private room,47,1,81
Spacious Loft in HEART of Downtown Music City! 206,Entire home/apt,162,1,226
East Nashville Artists Bungalow,Entire home/apt,114,2,146
End-Unit Close to BNA  Lake  Interstate!,Entire home/apt,62,30,37
Light & Bright Private home in GREAT location,Entire home/apt,169,2,124
Downtown Nashville Private Bedroom Suite,Private room,349,1,179
Newer Home Near Downtown on River w/skyline View!,Entire home/apt,281,2,26
The Timmons Storybook,Entire home/apt,229,2,17
A hidden gem in Music City!,Entire home/apt,75,2,0
Sleeps 8  4 King Suites/4.5 Baths  5 min Downtown!,Entire home/apt,636,3,1
Trendy Nashville Bungalow,Entire home/apt,271,2,93
Charming bungalow  Vandy/West End; personal home,Entire home/apt,225,2,18
Southern Charmer in the Heart of Music City Downtown,Entire home/apt,270,2,106
New Private Guesthouse near Downtown Nashville!,Entire home/apt,140,2,64
Sophie's Suite - East Nashville,Entire home/apt,100,1,276
Stunning East Nashville 1 BR/1BA Private Entrance,Entire home/apt,91,1,379
LARGE HOME(S)* ROOF DECKS* CLOSE TO ALL THE ACTION,Entire home/apt,334,2,24
New Rooftop House Downtown - Special Summer Rates,Entire home/apt,543,2,117
Cute East Nash Home Near Downtown / Shelby Park,Entire home/apt,132,1,29
CLEAN CLEAN CLEAN! The Hideaway - Nashville,Entire home/apt,275,3,164
*Stunning New Home in East Nashville*,Entire home/apt,199,1,104
Nashville Farm Stay,Entire home/apt,76,30,8
Downtown Nashville River Front Condominium,Entire home/apt,98,2,206
Historic Loft > As DOWNTOWN as you can get! 402,Entire home/apt,133,1,203
Rooftop 2600 sqft  4 bdrms New Home 3mi to Brdwy 8,Entire home/apt,386,2,27
Rolling Acre Room *Monthly* Great Location,Private room,32,30,1
Nashville's #1 Location 2BR/2BATH - Free Parking - Music City! (CH1),Entire home/apt,220,2,205
Retro Chic Victorian House Used for Celebrity Photo Shoots,Entire home/apt,185,2,69
Huge Rooftop Oasis in the heart of Music City!,Entire home/apt,382,2,93
FUNky *MuSiC-ThEmEd FUNhouse_Close to BROADWAY,Entire home/apt,506,31,53
The West Nashville Estate #2 Pets Allowed!,Private room,89,1,121
Explore the Heart of Nashville from a Stylish Suite,Entire home/apt,74,2,293
CMA Extravaganza w/Camping Pets allowed,Entire home/apt,750,4,0
Stunning Townhome Near Downtown Nashville,Private room,47,30,8
Nashville's Beverly Hills! Green Hills Home.,Entire home/apt,375,4,18
Immaculate 4 bedroom 4.5 bath home,Entire home/apt,500,4,0
Newly renovated home with a great back yard,Entire home/apt,244,2,16
New Nashville Home  Near Downtown,Entire home/apt,109,2,18
Historic Home in Hot East Nash  6 mins 2 Downtown!,Entire home/apt,600,1,81
Luxury Comfort 10 Mins to Brdwy! Fall Special!,Entire home/apt,351,2,87
12 South home  1 mile from downtown! Rooftop deck!,Entire home/apt,510,3,10
Lillie's Place - East Nashville/South Inglewood,Entire home/apt,46,31,7
Evelyn's Place - East Nashville- 5 miles 2downtown,Entire home/apt,46,31,10
Lovely 1BR in historic Music Row!,Entire home/apt,148,2,103
Beautiful  Convenient to Everything GreenHills 4BR,Entire home/apt,725,1,20
Cozy Studio Near Downtown ❤️ Lovely Outdoor Space!,Entire home/apt,120,1,209
Minutes to downtown with private entrance and deck,Private room,75,1,50
SPACIOUS*HOT LOCATION*10 BEDS*DECK W/FIRE PIT!,Entire home/apt,222,3,130
East Nashville Guest Suite,Private room,40,1,0
Cozy Townhome BR near lake &Airport,Private room,68,30,15
3 Bedroom 2 Bath Retreat Mins to Downtown/Broadway,Entire home/apt,306,2,56
Single Family Home 2 Miles to Downtown -12 Beds,Entire home/apt,311,2,48
Cottage Home  Great Location Downtown / Airport,Entire home/apt,100,2,109
The Social Getaway- 12th South  Gulch  Belmont  Vanderbilt,Entire home/apt,348,2,96
Hip Home with Rooftop Patio - 1 Mile to Downtown,Entire home/apt,142,2,36
Cozy large vacation house,Entire home/apt,373,2,45
Honky Tonk Luxury 2BR/2BATH - Fast WIFI - Work Area -  Free Parking! (CH2),Entire home/apt,220,2,219
Germantown Retreat!,Private room,235,3,2
Haven: Private Suite Retreat in South Nashville,Entire home/apt,48,1,259
MUSIC CITY in a TOUR BUS? Yes!!,Entire home/apt,800,1,2
Captain's Quarters East Nashville  Tn (Five Point),Entire home/apt,384,2,96
Downtown  Walk to Everything  River View Loft!,Entire home/apt,176,3,9
Roomy East Nashville Pad w/ Hot Tub Near Downtown,Entire home/apt,127,2,111
Townhouse with Rooftop Patio | Walk to The Gulch,Entire home/apt,650,3,85
Hipster's Paradise II,Private room,50,1,14
Chocolate Gravy (lower level guest quarters),Entire home/apt,82,1,59
TRENDY  NEW NASHVILLE HOME $8 UBER TO BROADWAY,Entire home/apt,499,2,73
Amazing 1 Bedroom Deluxe  Music  Opry  Nash Fun!!,Entire home/apt,163,2,12
"New Hope Relaxing Room
non smokers only please",Private room,25,31,6
Month to Month Bungalow Next to Downtown,Entire home/apt,100,31,37
Private Retreat Close to Downtown,Entire home/apt,63,2,244
12th South BNB,Private room,169,2,0
Sunny Garden Apartment in Walkable East Nashville,Entire home/apt,169,1,190
East Nashville Gem,Entire home/apt,160,3,17
Kermit House,Entire home/apt,200,2,59
Bright Spacious Historic Home on Old Hickory Lake,Entire home/apt,121,2,94
MODERN LUXURY AMAZING ROOFTOP VIEWS 14 BEDS!,Entire home/apt,353,2,122
East Nashville's Colorful Homestead,Entire home/apt,61,1,165
Avalon- private deck & entrance  clean & comfy,Entire home/apt,116,2,205
★ Nashville Resort in a 1 Bedroom ★,Private room,110,2,32
Stunning Blue Door Bungalow in Heart of 12 South,Entire home/apt,471,1,89
Unique Private Home in Woodbine Neighborhood,Entire home/apt,136,2,30
Charming Wooded Farmhouse Cottage,Entire home/apt,275,1,85
Anderson House in 5 Points,Entire home/apt,100,25,53
Modern Luxury Townhouse - minutes from Downtown,Entire home/apt,250,2,104
Music City Getaway,Entire home/apt,300,2,34
Confort privet room. East Nashville,Private room,44,1,4
Brand New Entire Home Minutes From Downtown!!,Entire home/apt,263,2,100
Nashville Modern Luxury - 5 minutes to Downtown!,Entire home/apt,302,2,8
Convenient Private Entry Suite Large Bath & Office,Private room,75,2,37
Nice Huge Studio Dwntwn/Grmntwn/Buc,Entire home/apt,127,1,97
Deluxe New-Build: Rooftop Deck & Downtown Views,Entire home/apt,257,2,34
Downtown Historic Loft > 1 BLOCK to BROADWAY!! 307,Entire home/apt,132,1,193
Heart of West Nashville: Kenrow Corner,Entire home/apt,250,2,3
Honky Tonk Haven on the East Side - Welcome to Nashvilla,Entire home/apt,220,2,139
Charming  Artist-Owned Cottage Close to Downtown!,Entire home/apt,52,1,190
Home Next to the Airport and Lake,Private room,44,2,124
$SALE! Vibey Nash Home < 10 min DownTown w/ HotTub,Entire home/apt,211,3,108
Huge Group Condo (20 people) 1 Block from Broadway,Entire home/apt,573,1,60
Nashville Riverfront Lofts - Presidential Penthouse #10,Entire home/apt,3897,1,0
StayEastNashville!  New home. 5 miles to downtown,Entire home/apt,270,3,96
1 BLOCK TO BROADWAY! Spacious 5 bed Loft! 209,Entire home/apt,292,1,192
Walk to Broadway! Live Music! Honky Tonks!,Entire home/apt,79,1,208
Secluded treetop patio/open floor plan/garage!,Entire home/apt,357,2,99
Great Living Quarters! Private Entrance & Pool,Private room,61,1,256
Brand new home | 3 miles from downtown | East Nash,Entire home/apt,329,2,95
Contemporary Private Guesthouse in East Nashville,Entire home/apt,90,1,304
Music Row/Midtown Nashville Apartment,Entire home/apt,125,3,132
The Big House 4mi to DwnTwn cozy stay 4 big groups,Entire home/apt,159,2,118
Music City-3 Suite-4 Mi Broadway-Walk to Eat/Drink,Entire home/apt,228,3,21
Quiet Residential Hideaway w/ Big Backyard,Entire home/apt,75,2,14
LOCATION!! Walk everywhere Downtown from loft! 409,Entire home/apt,292,1,155
Music City Retreat,Entire home/apt,88,1,82
MIDTOWN MODERN,Entire home/apt,73,2,13
Quaint Music City Bungalow Retreat,Entire home/apt,95,1,205
Charming Home with Deck in Great Neighborhood,Entire home/apt,131,2,5
The nexus of Music Row  The Gulch and Downtown!,Private room,65,1,27
Historic Music Row (A Major),Private room,79,30,265
Cozy Home with Great Location!,Private room,42,1,33
Historic Music Row (G Major),Private room,79,30,170
New 4BR/3BA house w/ dntn view  fire pit & hot tub,Entire home/apt,325,3,10
Award Winning East Nashville,Entire home/apt,71,1,157
Beautiful Nashville Home (City Skyline Views),Entire home/apt,336,2,82
The Belmont Cabin: Cozy Cabin in Belmont-Hillsboro,Entire home/apt,131,2,116
Boutique Midtown Loft Minutes from Downtown,Entire home/apt,178,2,163
The Nashelorette - Boutique Loft Close to Downtown,Entire home/apt,176,1,85
Studio Apartment with Cozy Loft  a tiny home dream,Entire home/apt,86,1,231
Downtown Nashville Stanley cup getaway.,Entire home/apt,500,2,0
East Nashville Musician's Loft--Walk to 5 points!,Private room,80,2,9
Downtown Stay in a Home with Skyline Views!,Entire home/apt,291,2,37
Downtown Nashville Airbnb! WINTER SALE! by MusicCityLoft BettyeA,Entire home/apt,457,1,27
GLOW UP Complete! Micro Event & Bridal Suite Bettye B MusicCityLoft,Entire home/apt,535,1,29
East Village Escape,Entire home/apt,149,2,26
Modern Home in 5 Star Location!,Entire home/apt,86,1,182
*New Listing~ Riverfront~ Downtown~Pool~ Sleeps 6*,Entire home/apt,145,1,80
Kait's Place,Entire home/apt,150,2,2
Studio Guest Room A,Private room,65,1,120
The Jukebox Bungalow,Entire home/apt,60,1,168
Quiet and Cozy Home Central to Everything Clean and Safe,Entire home/apt,77,1,350
Downtown Historic Loft > 1 BLOCK to BROADWAY! 302,Entire home/apt,132,1,195
This Apartment and I,Entire home/apt,95,1,0
Artist Loft in the heart of the city,Entire home/apt,155,1,33
2 bd deluxe Nashville Tennessee,Entire home/apt,125,2,0
King+Queen Mile to Downtown,Entire home/apt,121,14,86
